T
3.924951E+02
3.923791E+02
3.934651E+02
3.943027E+02
3.955852E+02
3.963432E+02
3.962022E+02
3.957073E+02
3.948822E+02
3.968462E+02
3.970838E+02
3.959207E+02
3.944954E+02
3.930743E+02
3.921374E+02
3.911944E+02
3.915293E+02
3.921706E+02
3.926222E+02
3.93597E+02
3.944544E+02
3.946878E+02
3.947379E+02
3.93822E+02
3.931495E+02
3.924138E+02
3.920806E+02
3.918924E+02
3.922381E+02
3.906815E+02
3.899966E+02
3.912813E+02
3.929832E+02
3.955781E+02
3.974482E+02
3.980157E+02
3.975727E+02
3.959318E+02
3.937754E+02
3.928047E+02
3.92226E+02
3.92812E+02
3.933501E+02
3.946402E+02
3.95949E+02
3.96215E+02
3.960774E+02
3.952683E+02
3.942716E+02
3.959886E+02
3.966225E+02
3.960685E+02
3.943889E+02
3.926527E+02
3.921649E+02
3.913993E+02
3.91394E+02
3.918861E+02
3.925969E+02
3.933597E+02
3.941431E+02
3.942617E+02
3.939317E+02
3.938343E+02
3.933935E+02
3.931178E+02
3.927871E+02
3.929161E+02
3.92802E+02
3.910083E+02
3.900879E+02
3.91167E+02
3.930278E+02
3.959095E+02
3.981532E+02
3.989888E+02
3.973474E+02
3.954335E+02
3.935224E+02
3.928336E+02
3.925326E+02
3.927732E+02
3.94089E+02
3.952969E+02
3.962845E+02
3.966512E+02
3.961241E+02
3.948808E+02
3.943156E+02
3.937446E+02
3.934105E+02
3.934482E+02
3.939223E+02
3.947463E+02
3.951703E+02
3.954359E+02
3.95369E+02
3.953131E+02
3.951805E+02
3.947151E+02
3.942539E+02
3.943243E+02
3.942964E+02
3.941903E+02
3.945301E+02
3.946775E+02
3.947221E+02
3.950246E+02
3.949343E+02
3.949702E+02
3.946682E+02
3.942451E+02
3.940516E+02
3.940981E+02
3.94231E+02
3.941766E+02
3.943516E+02
3.945223E+02
3.948122E+02
3.947959E+02
3.946129E+02
3.947097E+02
3.949945E+02
3.94325E+02
3.948277E+02
3.945207E+02
3.945476E+02
3.947998E+02
3.949936E+02
3.979143E+02
3.987209E+02
3.975199E+02
3.949961E+02
3.931075E+02
3.915415E+02
3.906479E+02
3.907298E+02
3.913128E+02
3.925079E+02
3.936729E+02
3.943369E+02
3.94751E+02
3.943529E+02
3.940859E+02
3.931757E+02
3.930171E+02
3.925105E+02
3.923842E+02
3.927496E+02
3.927805E+02
3.931359E+02
3.933286E+02
3.93519E+02
3.934591E+02
3.93644E+02
3.935517E+02
3.934646E+02
3.930056E+02
3.932068E+02
3.927919E+02
3.925134E+02
3.929394E+02
3.933221E+02
3.933816E+02
3.934043E+02
3.931906E+02
3.933288E+02
3.929649E+02
3.92862E+02
3.931311E+02
3.932749E+02
3.933071E+02
3.930221E+02
3.934087E+02
3.935245E+02
3.93283E+02
3.934668E+02
3.931585E+02
3.92849E+02
3.929912E+02
3.929911E+02
3.932462E+02
3.931035E+02
3.933738E+02
3.932973E+02
3.93434E+02
3.935827E+02
3.93266E+02
3.93258E+02
3.93411E+02
3.928934E+02
3.929574E+02
3.928552E+02
3.929695E+02
3.930671E+02
3.930778E+02
3.929923E+02
3.931578E+02
3.934826E+02
3.931638E+02
3.933117E+02
3.931198E+02
3.92907E+02
3.929899E+02
3.931239E+02
3.935312E+02
3.933853E+02
3.934163E+02
3.933949E+02
3.907479E+02
3.898539E+02
3.903519E+02
3.924536E+02
3.941928E+02
3.971809E+02
3.981843E+02
3.979213E+02
3.962484E+02
3.944442E+02
3.931721E+02
3.923813E+02
3.92308E+02
3.926725E+02
3.937533E+02
3.95239E+02
3.956849E+02
3.962246E+02
3.957991E+02
3.945575E+02
3.964565E+02
3.968036E+02
3.960808E+02
3.942907E+02
3.927108E+02
3.918984E+02
3.914929E+02
3.92009E+02
3.92452E+02
3.928383E+02
3.937183E+02
3.943189E+02
3.948072E+02
3.941084E+02
3.932292E+02
3.929752E+02
3.928441E+02
3.92873E+02
3.924843E+02
3.925928E+02
3.908316E+02
3.898961E+02
3.909772E+02
3.923277E+02
3.945062E+02
3.972135E+02
3.977804E+02
3.973037E+02
3.957589E+02
3.941111E+02
3.92942E+02
3.925499E+02
3.927025E+02
3.932754E+02
3.941269E+02
3.952863E+02
3.955343E+02
3.961001E+02
3.959927E+02
3.954278E+02
3.948632E+02
3.945599E+02
3.936028E+02
3.937945E+02
3.943962E+02
3.946667E+02
3.948575E+02
3.955144E+02
3.952133E+02
3.948089E+02
3.947542E+02
3.941108E+02
3.939625E+02
3.939806E+02
3.941875E+02
3.942003E+02
3.942501E+02
3.94523E+02
3.949854E+02
3.947749E+02
3.980567E+02
3.984091E+02
3.9713E+02
3.946545E+02
3.927055E+02
3.908409E+02
3.902225E+02
3.907852E+02
3.91126E+02
3.92336E+02
3.935167E+02
3.942668E+02
3.948344E+02
3.94393E+02
3.941389E+02
3.932438E+02
3.929187E+02
3.927228E+02
3.923454E+02
3.927171E+02
3.906817E+02
3.903177E+02
3.912431E+02
3.934146E+02
3.952227E+02
3.97056E+02
3.983983E+02
3.974539E+02
3.959329E+02
3.939378E+02
3.924805E+02
3.922084E+02
3.926938E+02
3.926671E+02
3.942575E+02
3.957367E+02
3.962192E+02
3.966354E+02
3.958685E+02
3.950613E+02
3.967939E+02
3.975111E+02
3.960794E+02
3.942363E+02
3.929549E+02
3.917154E+02
3.912587E+02
3.915927E+02
3.922241E+02
3.932379E+02
3.934048E+02
3.940627E+02
3.939916E+02
3.934139E+02
3.931518E+02
3.925152E+02
3.924595E+02
3.92093E+02
3.923616E+02
3.929281E+02
3.909359E+02
3.901078E+02
3.907868E+02
3.927467E+02
3.948474E+02
3.973636E+02
3.976735E+02
3.970578E+02
3.955886E+02
3.940728E+02
3.929899E+02
3.92646E+02
3.930039E+02
3.937169E+02
3.948881E+02
3.957389E+02
3.959914E+02
3.959383E+02
3.957028E+02
3.946508E+02
3.970074E+02
3.976424E+02
3.962988E+02
3.948046E+02
3.930875E+02
3.919602E+02
3.913117E+02
3.914662E+02
3.917603E+02
3.926888E+02
3.934029E+02
3.941975E+02
3.941376E+02
3.943272E+02
3.938006E+02
3.928011E+02
3.923171E+02
3.927633E+02
3.925609E+02
3.926241E+02
3.908699E+02
3.902108E+02
3.908585E+02
3.929627E+02
3.952922E+02
3.969332E+02
3.979991E+02
3.972631E+02
3.959245E+02
3.945161E+02
3.930732E+02
3.927944E+02
3.9288E+02
3.935903E+02
3.947294E+02
3.957028E+02
3.961454E+02
3.960738E+02
3.951874E+02
3.944243E+02
3.935861E+02
3.932307E+02
3.939926E+02
3.942532E+02
3.94797E+02
3.949788E+02
3.951947E+02
3.946843E+02
3.942812E+02
3.935379E+02
3.938026E+02
3.945533E+02
3.943059E+02
3.946036E+02
3.946721E+02
3.952184E+02
3.950985E+02
3.94983E+02
3.946127E+02
3.94816E+02
3.942586E+02
3.947584E+02
3.946877E+02
3.950304E+02
3.950399E+02
3.947741E+02
3.944733E+02
3.944246E+02
3.944887E+02
3.945932E+02
3.945172E+02
3.944903E+02
3.946613E+02
3.94823E+02
3.948462E+02
3.948297E+02
3.947425E+02
3.944828E+02
3.946878E+02
3.949741E+02
3.950595E+02
3.946693E+02
3.945217E+02
3.94375E+02
3.944249E+02
3.944337E+02
3.944977E+02
3.945184E+02
3.943896E+02
3.949662E+02
3.948667E+02
3.947856E+02
3.948563E+02
3.949891E+02
3.951187E+02
3.947412E+02
3.947432E+02
3.947802E+02
3.94658E+02
3.946672E+02
3.946181E+02
3.946666E+02
3.943858E+02
3.942615E+02
3.943567E+02
3.944809E+02
3.945109E+02
3.946874E+02
3.948479E+02
3.948355E+02
3.950259E+02
3.949836E+02
3.949105E+02
3.945133E+02
3.944554E+02
3.944497E+02
3.94704E+02
3.948997E+02
3.951368E+02
3.948578E+02
3.976512E+02
3.977014E+02
3.966612E+02
3.946571E+02
3.924623E+02
3.910934E+02
3.906425E+02
3.909195E+02
3.917102E+02
3.924096E+02
3.934759E+02
3.943867E+02
3.944935E+02
3.945522E+02
3.938948E+02
3.932139E+02
3.931143E+02
3.923476E+02
3.925492E+02
3.929107E+02
3.905094E+02
3.90263E+02
3.907606E+02
3.922214E+02
3.947528E+02
3.973733E+02
3.983222E+02
3.978144E+02
3.957346E+02
3.942098E+02
3.927974E+02
3.924268E+02
3.925277E+02
3.93464E+02
3.950597E+02
3.963563E+02
3.966261E+02
3.962684E+02
3.95305E+02
3.947001E+02
3.963285E+02
3.966391E+02
3.957597E+02
3.942764E+02
3.928536E+02
3.919935E+02
3.913012E+02
3.913927E+02
3.919229E+02
3.927475E+02
3.938403E+02
3.937027E+02
3.941733E+02
3.940041E+02
3.935931E+02
3.93406E+02
3.930645E+02
3.925586E+02
3.929984E+02
3.927243E+02
3.929655E+02
3.932866E+02
3.933212E+02
3.933487E+02
3.932201E+02
3.932671E+02
3.928751E+02
3.933136E+02
3.928592E+02
3.931086E+02
3.932166E+02
3.931978E+02
3.932717E+02
3.928201E+02
3.930927E+02
3.931185E+02
3.930605E+02
3.934238E+02
3.934233E+02
3.932844E+02
3.927525E+02
3.931559E+02
3.928957E+02
3.932195E+02
3.929387E+02
3.931027E+02
3.933998E+02
3.936149E+02
3.935459E+02
3.935357E+02
3.931635E+02
3.933159E+02
3.929573E+02
3.933238E+02
3.931452E+02
3.936734E+02
3.93577E+02
3.93413E+02
3.932981E+02
3.92949E+02
3.928861E+02
3.930233E+02
3.933633E+02
3.934631E+02
3.937424E+02
3.934928E+02
3.933468E+02
3.934808E+02
3.932462E+02
3.933207E+02
3.932387E+02
3.931945E+02
3.929597E+02
3.930301E+02
3.928679E+02
3.92868E+02
3.929656E+02
3.927416E+02
3.930169E+02
3.928984E+02
3.931899E+02
3.932516E+02
3.934527E+02
3.9373E+02
3.940219E+02
3.938293E+02
3.935285E+02
3.931691E+02
3.927846E+02
3.926385E+02
3.925482E+02
3.926704E+02
3.927637E+02
3.930827E+02
3.932144E+02
3.936518E+02
3.935228E+02
3.935633E+02
3.934222E+02
3.928979E+02
3.927517E+02
3.927219E+02
3.92778E+02
3.930606E+02
3.933834E+02
3.935576E+02
3.93619E+02
3.936973E+02
3.9381E+02
3.934918E+02
3.93141E+02
3.928178E+02
3.929965E+02
3.929958E+02
3.928855E+02
3.932931E+02
3.931875E+02
3.932132E+02
3.933662E+02
3.933322E+02
3.935871E+02
3.932359E+02
3.933883E+02
3.928951E+02
3.927394E+02
3.929713E+02
3.930048E+02
3.929659E+02
3.932533E+02
3.931616E+02
3.933005E+02
3.930667E+02
3.935058E+02
3.937299E+02
3.937632E+02
3.934623E+02
3.931668E+02
3.928973E+02
3.925515E+02
3.930454E+02
3.93103E+02
3.932801E+02
3.935091E+02
3.938377E+02
3.939464E+02
3.935257E+02
3.934192E+02
3.929617E+02
3.929708E+02
3.932001E+02
3.931162E+02
3.933158E+02
3.934284E+02
3.935752E+02
3.936026E+02
3.932878E+02
3.932911E+02
3.930486E+02
3.931286E+02
3.931321E+02
3.904072E+02
3.898045E+02
3.905675E+02
3.922307E+02
3.946225E+02
3.974312E+02
3.981108E+02
3.975564E+02
3.955222E+02
3.938756E+02
3.925278E+02
3.922078E+02
3.931063E+02
3.939568E+02
3.950696E+02
3.961531E+02
3.965167E+02
3.960761E+02
3.951532E+02
3.943883E+02
3.965465E+02
3.97223E+02
3.962778E+02
3.951083E+02
3.934082E+02
3.920068E+02
3.91243E+02
3.914444E+02
3.91721E+02
3.926969E+02
3.929969E+02
3.934754E+02
3.939162E+02
3.939871E+02
3.934274E+02
3.930863E+02
3.925814E+02
3.927953E+02
3.922676E+02
3.925954E+02
3.9018E+02
3.898087E+02
3.906361E+02
3.925615E+02
3.954995E+02
3.973776E+02
3.983481E+02
3.976861E+02
3.95666E+02
3.93993E+02
3.928533E+02
3.92379E+02
3.926135E+02
3.931585E+02
3.94608E+02
3.957033E+02
3.959755E+02
3.959721E+02
3.956581E+02
3.953031E+02
3.971244E+02
3.972527E+02
3.956886E+02
3.940673E+02
3.923533E+02
3.909678E+02
3.908505E+02
3.907997E+02
3.921555E+02
3.929449E+02
3.943999E+02
3.95073E+02
3.949022E+02
3.944028E+02
3.935229E+02
3.929449E+02
3.923499E+02
3.922038E+02
3.923348E+02
3.926403E+02
3.905232E+02
3.903741E+02
3.91258E+02
3.931005E+02
3.956449E+02
3.976843E+02
3.982163E+02
3.976321E+02
3.958619E+02
3.94549E+02
3.932229E+02
3.925655E+02
3.926702E+02
3.932974E+02
3.941526E+02
3.949447E+02
3.954226E+02
3.955565E+02
3.951003E+02
3.948705E+02
3.972575E+02
3.975746E+02
3.968241E+02
3.949934E+02
3.934879E+02
3.920353E+02
3.916092E+02
3.915799E+02
3.916106E+02
3.925631E+02
3.936194E+02
3.943623E+02
3.945955E+02
3.946643E+02
3.937828E+02
3.934617E+02
3.930774E+02
3.929018E+02
3.924744E+02
3.926192E+02
3.902583E+02
3.897454E+02
3.905666E+02
3.925753E+02
3.953614E+02
3.974438E+02
3.985415E+02
3.976565E+02
3.956315E+02
3.936762E+02
3.923673E+02
3.923323E+02
3.925236E+02
3.938559E+02
3.953658E+02
3.962568E+02
3.965798E+02
3.961897E+02
3.951976E+02
3.939937E+02
3.961299E+02
3.971319E+02
3.961193E+02
3.946964E+02
3.928472E+02
3.919489E+02
3.915451E+02
3.915905E+02
3.916114E+02
3.926733E+02
3.93447E+02
3.941579E+02
3.944981E+02
3.943367E+02
3.937601E+02
3.937724E+02
3.932946E+02
3.92628E+02
3.924762E+02
3.923381E+02
3.90143E+02
3.899308E+02
3.903823E+02
3.92665E+02
3.952151E+02
3.976603E+02
3.98536E+02
3.975532E+02
3.95927E+02
3.940409E+02
3.930183E+02
3.925974E+02
3.926724E+02
3.93763E+02
3.947714E+02
3.956757E+02
3.960335E+02
3.959969E+02
3.949861E+02
3.945302E+02
3.96711E+02
3.970819E+02
3.963291E+02
3.94621E+02
3.928261E+02
3.915316E+02
3.907722E+02
3.910603E+02
3.917236E+02
3.928575E+02
3.936537E+02
3.943507E+02
3.946387E+02
3.941383E+02
3.936213E+02
3.931943E+02
3.927138E+02
3.923619E+02
3.924575E+02
3.926731E+02
3.928832E+02
3.936357E+02
3.937267E+02
3.93377E+02
3.93615E+02
3.932726E+02
3.93385E+02
3.933845E+02
3.933581E+02
