C,T
2.796777E-01,3.942864E+02
2.822298E-01,3.943076E+02
2.8114E-01,3.944431E+02
2.809145E-01,3.946268E+02
2.795394E-01,3.948865E+02
2.751453E-01,3.950023E+02
2.744025E-01,3.948788E+02
2.763519E-01,3.947207E+02
2.775139E-01,3.946198E+02
2.789441E-01,3.945979E+02
2.779071E-01,3.945769E+02
2.777112E-01,3.94452E+02
2.791825E-01,3.942947E+02
2.818389E-01,3.942646E+02
2.813137E-01,3.943433E+02
2.814966E-01,3.944786E+02
2.79193E-01,3.946004E+02
2.786788E-01,3.946535E+02
2.769154E-01,3.946001E+02
2.783236E-01,3.944747E+02
2.795628E-01,3.944065E+02
2.804837E-01,3.944175E+02
2.805461E-01,3.945051E+02
2.812773E-01,3.94738E+02
2.772362E-01,3.94972E+02
2.750332E-01,3.950081E+02
2.742241E-01,3.9487E+02
2.758091E-01,3.946523E+02
2.418228E-01,3.971054E+02
2.185488E-01,3.977188E+02
2.119469E-01,3.966206E+02
2.178933E-01,3.947096E+02
2.309495E-01,3.927993E+02
2.467265E-01,3.913838E+02
2.611324E-01,3.906866E+02
2.700597E-01,3.906996E+02
2.728823E-01,3.912865E+02
2.698467E-01,3.922678E+02
2.611612E-01,3.93347E+02
2.514619E-01,3.942089E+02
2.418604E-01,3.945686E+02
2.390199E-01,3.944379E+02
2.393532E-01,3.940587E+02
2.425516E-01,3.936257E+02
2.450435E-01,3.93222E+02
2.479958E-01,3.928543E+02
2.527975E-01,3.926746E+02
2.531777E-01,3.926508E+02
2.537499E-01,3.926639E+02
2.548696E-01,3.927815E+02
2.538124E-01,3.929828E+02
2.535255E-01,3.932565E+02
2.488845E-01,3.934376E+02
2.475414E-01,3.934073E+02
2.464925E-01,3.932164E+02
2.501619E-01,3.930514E+02
2.506639E-01,3.930019E+02
2.511122E-01,3.929713E+02
2.513675E-01,3.929587E+02
2.516882E-01,3.9297E+02
2.513246E-01,3.929855E+02
2.526402E-01,3.930698E+02
2.514697E-01,3.932189E+02
2.491616E-01,3.932729E+02
2.49436E-01,3.932531E+02
2.500581E-01,3.932719E+02
2.486131E-01,3.932523E+02
2.483621E-01,3.93123E+02
2.497866E-01,3.929732E+02
2.521482E-01,3.929352E+02
2.520303E-01,3.929928E+02
2.526973E-01,3.93125E+02
2.516984E-01,3.933319E+02
2.488386E-01,3.934625E+02
2.476767E-01,3.934562E+02
2.466637E-01,3.933181E+02
2.472155E-01,3.93059E+02
2.510324E-01,3.928752E+02
2.526339E-01,3.928645E+02
2.533568E-01,3.929762E+02
2.523736E-01,3.931506E+02
2.504777E-01,3.932845E+02
2.492132E-01,3.933338E+02
2.48092E-01,3.932801E+02
2.490291E-01,3.931814E+02
2.505429E-01,3.931547E+02
2.504247E-01,3.931859E+02
2.499627E-01,3.932056E+02
2.502173E-01,3.932288E+02
2.50064E-01,3.932741E+02
2.477139E-01,3.932024E+02
2.498551E-01,3.930769E+02
2.504989E-01,3.930188E+02
2.523122E-01,3.93062E+02
2.51562E-01,3.931925E+02
2.510239E-01,3.933447E+02
2.481849E-01,3.934068E+02
2.484271E-01,3.933683E+02
2.476593E-01,3.932692E+02
2.494882E-01,3.931661E+02
2.502844E-01,3.931385E+02
2.501887E-01,3.931296E+02
2.507751E-01,3.931441E+02
2.513795E-01,3.932378E+02
2.500615E-01,3.933549E+02
2.489616E-01,3.934172E+02
2.493434E-01,3.934862E+02
2.475887E-01,3.935208E+02
2.476964E-01,3.934874E+02
2.473049E-01,3.934117E+02
2.475515E-01,3.932743E+02
2.481104E-01,3.930868E+02
2.499992E-01,3.929106E+02
2.515722E-01,3.928068E+02
2.529802E-01,3.927976E+02
2.535876E-01,3.928938E+02
2.529377E-01,3.930545E+02
2.510009E-01,3.931808E+02
2.503437E-01,3.932518E+02
2.499852E-01,3.933163E+02
2.487643E-01,3.933339E+02
2.483794E-01,3.932724E+02
2.486857E-01,3.931637E+02
2.500389E-01,3.930753E+02
2.511571E-01,3.930652E+02
2.517835E-01,3.931469E+02
2.50283E-01,3.932333E+02
2.509592E-01,3.933396E+02
2.825241E-01,3.90997E+02
3.088757E-01,3.901048E+02
3.234889E-01,3.905887E+02
3.236112E-01,3.92267E+02
3.053067E-01,3.946151E+02
2.807688E-01,3.967736E+02
2.575641E-01,3.977891E+02
2.497803E-01,3.974001E+02
2.514967E-01,3.961135E+02
2.622658E-01,3.945604E+02
2.765297E-01,3.933463E+02
2.896016E-01,3.928003E+02
2.960826E-01,3.929488E+02
2.955314E-01,3.935955E+02
2.894825E-01,3.944629E+02
2.808702E-01,3.952424E+02
2.734459E-01,3.957118E+02
2.688398E-01,3.957975E+02
2.67102E-01,3.955038E+02
2.694087E-01,3.949619E+02
2.389009E-01,3.970544E+02
2.190245E-01,3.974304E+02
2.150764E-01,3.963733E+02
2.202179E-01,3.946489E+02
2.335654E-01,3.929828E+02
2.472683E-01,3.918259E+02
2.590405E-01,3.91299E+02
2.656425E-01,3.913649E+02
2.66726E-01,3.918595E+02
2.638588E-01,3.926066E+02
2.577017E-01,3.934098E+02
2.501727E-01,3.940338E+02
2.438378E-01,3.943025E+02
2.405183E-01,3.941841E+02
2.416511E-01,3.938528E+02
2.431602E-01,3.934429E+02
2.469952E-01,3.930636E+02
2.499602E-01,3.928085E+02
2.525031E-01,3.926859E+02
2.556729E-01,3.927983E+02
2.546265E-01,3.931045E+02
2.527855E-01,3.934714E+02
2.483209E-01,3.937384E+02
2.445074E-01,3.937113E+02
2.450774E-01,3.934803E+02
2.469411E-01,3.932302E+02
2.479746E-01,3.929704E+02
2.502448E-01,3.927214E+02
2.532889E-01,3.925996E+02
2.551579E-01,3.926638E+02
2.547994E-01,3.928537E+02
2.52868E-01,3.930479E+02
2.531073E-01,3.932921E+02
2.50417E-01,3.9357E+02
2.472699E-01,3.937096E+02
2.459485E-01,3.936898E+02
2.456279E-01,3.935594E+02
2.467174E-01,3.933829E+02
2.474132E-01,3.93184E+02
2.492284E-01,3.929918E+02
2.855476E-01,3.905213E+02
3.149821E-01,3.897657E+02
3.289993E-01,3.90566E+02
3.235295E-01,3.925289E+02
3.038795E-01,3.95097E+02
2.767929E-01,3.974817E+02
2.520972E-01,3.986084E+02
2.411739E-01,3.979391E+02
2.474567E-01,3.962044E+02
2.620396E-01,3.944441E+02
2.768015E-01,3.9314E+02
2.886145E-01,3.923829E+02
2.996136E-01,3.923247E+02
3.022514E-01,3.930106E+02
2.961839E-01,3.941576E+02
2.851252E-01,3.953847E+02
2.732804E-01,3.963301E+02
2.642137E-01,3.967401E+02
2.569283E-01,3.963046E+02
2.615494E-01,3.952472E+02
2.368005E-01,3.969018E+02
2.202404E-01,3.970708E+02
2.161238E-01,3.958926E+02
2.242299E-01,3.941812E+02
2.367776E-01,3.926455E+02
2.508444E-01,3.916486E+02
2.61467E-01,3.913153E+02
2.656513E-01,3.915109E+02
2.668791E-01,3.921166E+02
2.616295E-01,3.929385E+02
2.539068E-01,3.936462E+02
2.480333E-01,3.94099E+02
2.42311E-01,3.941911E+02
2.397297E-01,3.938489E+02
2.423842E-01,3.932809E+02
2.478255E-01,3.927984E+02
2.534005E-01,3.926062E+02
2.553041E-01,3.926894E+02
2.549917E-01,3.92917E+02
2.539216E-01,3.932315E+02
2.845091E-01,3.910801E+02
3.091561E-01,3.903511E+02
3.213099E-01,3.90929E+02
3.210259E-01,3.926692E+02
3.014843E-01,3.950638E+02
2.757338E-01,3.971046E+02
2.555664E-01,3.979418E+02
2.476178E-01,3.973714E+02
2.512857E-01,3.95878E+02
2.638512E-01,3.942206E+02
2.807382E-01,3.930933E+02
2.918668E-01,3.927187E+02
2.968185E-01,3.929731E+02
2.953348E-01,3.936771E+02
2.889058E-01,3.945786E+02
2.80456E-01,3.954167E+02
2.724781E-01,3.959791E+02
2.653752E-01,3.960151E+02
2.65586E-01,3.955804E+02
2.683063E-01,3.949282E+02
2.384296E-01,3.968629E+02
2.209963E-01,3.971776E+02
2.14976E-01,3.960488E+02
2.22471E-01,3.942551E+02
2.364254E-01,3.92648E+02
2.498961E-01,3.915848E+02
2.622912E-01,3.912101E+02
2.672649E-01,3.914625E+02
2.671912E-01,3.921341E+02
2.619377E-01,3.930048E+02
2.55137E-01,3.938613E+02
2.452435E-01,3.943831E+02
2.403274E-01,3.943999E+02
2.392172E-01,3.940616E+02
2.405613E-01,3.935003E+02
2.457395E-01,3.92943E+02
2.505652E-01,3.925743E+02
2.54023E-01,3.924119E+02
2.565424E-01,3.92464E+02
2.569119E-01,3.927081E+02
2.885912E-01,3.90608E+02
3.113094E-01,3.898703E+02
3.265701E-01,3.904494E+02
3.26753E-01,3.923474E+02
3.062665E-01,3.950836E+02
2.778129E-01,3.977477E+02
2.491251E-01,3.99064E+02
2.366421E-01,3.982505E+02
2.446935E-01,3.96245E+02
2.601217E-01,3.942041E+02
2.784266E-01,3.92702E+02
2.942287E-01,3.920212E+02
3.028492E-01,3.921615E+02
3.045445E-01,3.930265E+02
2.964495E-01,3.9436E+02
2.826906E-01,3.956614E+02
2.697143E-01,3.964631E+02
2.624694E-01,3.96601E+02
2.591071E-01,3.960587E+02
2.63334E-01,3.950521E+02
2.393207E-01,3.968277E+02
2.207002E-01,3.971507E+02
2.16113E-01,3.960652E+02
2.219802E-01,3.943187E+02
2.360191E-01,3.926985E+02
2.515585E-01,3.917324E+02
2.607801E-01,3.914488E+02
2.65049E-01,3.91666E+02
2.651112E-01,3.922534E+02
2.604802E-01,3.930161E+02
2.540142E-01,3.937263E+02
2.4648E-01,3.941503E+02
2.420089E-01,3.941695E+02
2.4034E-01,3.938322E+02
2.430875E-01,3.933295E+02
2.476524E-01,3.929078E+02
2.509713E-01,3.926409E+02
2.532023E-01,3.924983E+02
2.560056E-01,3.92536E+02
2.56785E-01,3.927955E+02
2.883493E-01,3.907282E+02
3.12366E-01,3.90109E+02
3.237072E-01,3.907799E+02
3.213219E-01,3.925251E+02
3.037475E-01,3.949243E+02
2.78866E-01,3.972294E+02
2.541665E-01,3.983881E+02
2.437784E-01,3.978774E+02
2.470718E-01,3.9625E+02
2.607793E-01,3.944146E+02
2.775913E-01,3.930615E+02
2.917977E-01,3.924757E+02
3.006967E-01,3.927452E+02
2.986685E-01,3.936816E+02
2.879916E-01,3.947492E+02
2.773488E-01,3.954796E+02
2.696028E-01,3.956569E+02
2.682574E-01,3.953597E+02
2.713012E-01,3.948936E+02
2.753968E-01,3.944737E+02
2.798096E-01,3.942287E+02
2.843874E-01,3.94351E+02
2.815107E-01,3.947022E+02
2.779937E-01,3.949699E+02
2.740713E-01,3.949862E+02
2.755626E-01,3.948565E+02
2.76199E-01,3.947441E+02
2.752069E-01,3.944933E+02
2.798552E-01,3.942578E+02
2.802868E-01,3.941294E+02
2.828224E-01,3.940784E+02
2.833798E-01,3.941802E+02
2.829654E-01,3.943914E+02
2.811658E-01,3.946634E+02
2.782926E-01,3.948883E+02
2.756365E-01,3.949552E+02
2.769814E-01,3.950053E+02
2.750663E-01,3.950607E+02
2.744102E-01,3.949919E+02
2.745924E-01,3.948212E+02
2.761477E-01,3.946043E+02
2.786111E-01,3.944522E+02
2.793013E-01,3.943627E+02
2.809493E-01,3.943454E+02
2.813003E-01,3.944447E+02
2.791665E-01,3.945173E+02
2.795715E-01,3.945481E+02
2.792898E-01,3.946174E+02
2.799439E-01,3.947849E+02
2.756798E-01,3.948623E+02
2.754329E-01,3.947089E+02
2.76593E-01,3.944698E+02
2.806551E-01,3.943581E+02
2.801776E-01,3.943722E+02
2.806943E-01,3.944047E+02
2.804643E-01,3.944877E+02
2.792697E-01,3.945547E+02
2.790306E-01,3.945919E+02
2.779348E-01,3.945727E+02
2.793172E-01,3.945584E+02
2.43628E-01,3.97314E+02
2.164873E-01,3.981122E+02
2.093378E-01,3.969832E+02
2.153091E-01,3.949716E+02
2.301222E-01,3.930203E+02
2.457753E-01,3.916326E+02
2.603684E-01,3.909909E+02
2.683059E-01,3.91065E+02
2.709032E-01,3.917104E+02
2.653338E-01,3.926528E+02
2.576013E-01,3.935714E+02
2.500688E-01,3.943168E+02
2.428934E-01,3.947489E+02
2.37048E-01,3.946929E+02
2.366038E-01,3.942071E+02
2.394345E-01,3.93528E+02
2.44708E-01,3.928671E+02
2.516202E-01,3.924539E+02
2.564796E-01,3.924044E+02
2.568576E-01,3.925997E+02
2.895176E-01,3.904814E+02
3.161342E-01,3.899399E+02
3.269121E-01,3.908295E+02
3.212045E-01,3.92804E+02
3.018925E-01,3.954162E+02
2.72002E-01,3.976678E+02
2.509529E-01,3.985028E+02
2.428666E-01,3.977657E+02
2.467448E-01,3.959365E+02
2.613119E-01,3.938632E+02
2.819361E-01,3.923863E+02
2.979222E-01,3.918641E+02
3.063026E-01,3.922771E+02
3.039947E-01,3.93431E+02
2.924552E-01,3.949023E+02
2.774622E-01,3.961559E+02
2.639195E-01,3.966637E+02
2.588706E-01,3.962804E+02
2.609777E-01,3.952945E+02
2.676628E-01,3.9403E+02
2.471312E-01,3.956373E+02
2.304625E-01,3.961572E+02
2.237106E-01,3.95499E+02
2.267441E-01,3.941446E+02
2.376226E-01,3.927709E+02
2.493844E-01,3.918103E+02
2.596274E-01,3.914075E+02
2.657187E-01,3.915759E+02
2.65981E-01,3.921818E+02
2.613989E-01,3.929912E+02
2.545907E-01,3.937708E+02
2.477482E-01,3.943483E+02
2.410656E-01,3.945398E+02
2.384827E-01,3.943034E+02
2.394262E-01,3.937996E+02
2.425376E-01,3.931905E+02
2.479352E-01,3.92663E+02
2.529091E-01,3.923587E+02
2.56189E-01,3.922963E+02
2.566874E-01,3.923913E+02
2.582245E-01,3.926668E+02
2.566127E-01,3.931345E+02
2.512089E-01,3.935413E+02
2.475947E-01,3.937251E+02
2.457972E-01,3.937262E+02
2.457305E-01,3.936202E+02
2.472098E-01,3.935237E+02
2.463337E-01,3.933877E+02
2.473083E-01,3.931644E+02
2.490097E-01,3.929401E+02
2.516496E-01,3.928076E+02
2.528177E-01,3.927937E+02
2.542707E-01,3.929184E+02
2.552685E-01,3.932744E+02
2.507239E-01,3.936824E+02
2.459583E-01,3.938436E+02
2.445538E-01,3.937606E+02
2.445142E-01,3.935332E+02
2.467023E-01,3.932745E+02
2.482598E-01,3.930491E+02
2.505388E-01,3.928865E+02
2.529765E-01,3.928769E+02
2.52103E-01,3.929425E+02
2.534296E-01,3.930857E+02
2.51462E-01,3.932902E+02
2.508437E-01,3.934988E+02
2.479373E-01,3.936505E+02
2.462335E-01,3.936429E+02
2.449677E-01,3.934543E+02
2.467865E-01,3.931705E+02
2.492662E-01,3.929369E+02
2.507695E-01,3.92765E+02
2.537276E-01,3.927265E+02
2.545836E-01,3.928709E+02
2.533391E-01,3.930937E+02
2.513174E-01,3.932905E+02
2.488264E-01,3.933681E+02
2.497482E-01,3.93418E+02
2.48217E-01,3.934635E+02
2.475442E-01,3.934146E+02
2.473987E-01,3.932835E+02
2.4754E-01,3.930601E+02
2.509103E-01,3.928876E+02
2.529223E-01,3.928959E+02
2.523241E-01,3.929852E+02
2.518044E-01,3.93075E+02
2.522099E-01,3.932256E+02
2.492106E-01,3.933291E+02
2.48369E-01,3.932885E+02
2.486609E-01,3.931892E+02
2.482511E-01,3.930117E+02
2.515272E-01,3.928804E+02
2.522514E-01,3.928781E+02
2.530721E-01,3.929617E+02
2.510627E-01,3.93032E+02
2.510411E-01,3.930406E+02
2.501147E-01,3.929994E+02
2.50864E-01,3.929225E+02
2.514325E-01,3.928658E+02
2.528166E-01,3.928809E+02
2.870435E-01,3.906002E+02
3.141086E-01,3.899217E+02
3.26026E-01,3.906501E+02
3.230257E-01,3.924988E+02
3.041474E-01,3.950126E+02
2.762971E-01,3.972519E+02
2.535603E-01,3.981509E+02
2.462413E-01,3.975318E+02
2.502598E-01,3.960097E+02
2.635712E-01,3.943767E+02
2.778837E-01,3.931788E+02
2.899082E-01,3.925918E+02
2.97572E-01,3.926646E+02
2.978399E-01,3.932748E+02
2.931003E-01,3.942041E+02
2.837496E-01,3.951622E+02
2.725446E-01,3.956828E+02
2.674619E-01,3.955644E+02
2.689601E-01,3.950746E+02
2.738974E-01,3.945658E+02
2.431999E-01,3.968869E+02
2.210023E-01,3.975898E+02
2.128392E-01,3.966305E+02
2.193527E-01,3.948804E+02
2.302793E-01,3.931082E+02
2.448403E-01,3.917264E+02
2.572458E-01,3.909352E+02
2.683196E-01,3.908288E+02
2.71988E-01,3.913711E+02
2.700061E-01,3.923782E+02
2.610354E-01,3.935501E+02
2.49679E-01,3.944615E+02
2.405758E-01,3.948339E+02
2.358781E-01,3.946225E+02
2.379443E-01,3.941014E+02
2.417264E-01,3.935667E+02
2.450835E-01,3.930793E+02
2.487129E-01,3.926597E+02
2.533901E-01,3.924211E+02
2.559541E-01,3.924129E+02
2.570624E-01,3.925979E+02
2.564633E-01,3.929412E+02
2.528704E-01,3.932931E+02
2.501665E-01,3.935429E+02
2.481429E-01,3.937017E+02
2.456595E-01,3.937086E+02
2.449092E-01,3.935311E+02
2.464577E-01,3.932784E+02
2.495408E-01,3.931182E+02
2.511495E-01,3.931106E+02
2.515343E-01,3.932102E+02
2.51569E-01,3.934071E+02
2.495594E-01,3.936314E+02
2.459662E-01,3.936865E+02
2.446314E-01,3.934935E+02
2.475353E-01,3.932634E+02
2.497713E-01,3.931662E+02
2.50061E-01,3.931411E+02
2.500405E-01,3.931129E+02
2.51642E-01,3.931588E+02
2.83658E-01,3.908043E+02
3.121324E-01,3.900025E+02
3.239225E-01,3.90589E+02
3.23965E-01,3.923129E+02
3.071703E-01,3.948763E+02
2.79155E-01,3.974255E+02
2.532018E-01,3.988022E+02
2.403474E-01,3.983909E+02
2.426453E-01,3.966399E+02
2.566624E-01,3.945452E+02
2.759106E-01,3.929443E+02
2.928248E-01,3.922312E+02
3.028307E-01,3.924721E+02
3.008597E-01,3.934078E+02
2.924967E-01,3.946409E+02
2.797578E-01,3.957604E+02
2.677959E-01,3.962957E+02
2.612939E-01,3.960019E+02
2.6374E-01,3.951237E+02
2.717271E-01,3.941648E+02
2.81404E-01,3.935113E+02
2.869814E-01,3.932332E+02
2.926003E-01,3.934007E+02
2.917468E-01,3.940283E+02
2.848437E-01,3.947773E+02
2.768703E-01,3.95277E+02
2.722494E-01,3.954019E+02
2.711468E-01,3.952462E+02
2.723731E-01,3.949449E+02
2.766599E-01,3.947367E+02
2.781228E-01,3.947162E+02
2.782814E-01,3.947858E+02
2.762241E-01,3.947894E+02
2.769815E-01,3.947107E+02
2.779958E-01,3.946768E+02
2.771565E-01,3.946176E+02
2.776938E-01,3.944815E+02
2.794375E-01,3.943694E+02
2.822892E-01,3.944612E+02
2.796695E-01,3.946527E+02
2.429874E-01,3.974982E+02
2.162401E-01,3.984237E+02
2.078291E-01,3.974186E+02
2.119747E-01,3.953689E+02
2.278032E-01,3.933219E+02
2.434671E-01,3.918592E+02
2.58255E-01,3.911281E+02
2.652671E-01,3.910312E+02
2.701871E-01,3.914652E+02
2.683946E-01,3.923578E+02
2.601129E-01,3.933646E+02
2.512991E-01,3.941677E+02
2.4361E-01,3.945997E+02
2.384092E-01,3.945606E+02
2.369429E-01,3.940808E+02
2.40231E-01,3.933836E+02
2.45413E-01,3.927127E+02
2.519045E-01,3.922527E+02
2.565188E-01,3.920865E+02
2.600014E-01,3.922403E+02
2.595381E-01,3.926603E+02
2.571171E-01,3.932265E+02
2.519378E-01,3.937799E+02
2.449896E-01,3.940271E+02
2.433002E-01,3.93946E+02
2.436427E-01,3.937274E+02
2.450053E-01,3.934545E+02
2.47633E-01,3.932237E+02
2.500924E-01,3.931227E+02
2.498137E-01,3.930697E+02
2.504938E-01,3.930039E+02
2.520045E-01,3.93018E+02
2.518806E-01,3.931184E+02
2.506247E-01,3.932099E+02
2.508035E-01,3.933088E+02
2.484671E-01,3.933491E+02
2.477447E-01,3.932436E+02
2.483006E-01,3.930566E+02
2.507394E-01,3.929131E+02
2.523481E-01,3.928965E+02
2.511547E-01,3.928862E+02
2.520579E-01,3.928563E+02
2.529977E-01,3.929094E+02
2.52329E-01,3.930128E+02
2.521354E-01,3.931427E+02
2.519438E-01,3.933459E+02
2.491908E-01,3.935227E+02
2.482697E-01,3.936177E+02
2.468141E-01,3.936407E+02
2.448741E-01,3.934778E+02
2.471703E-01,3.932283E+02
2.487828E-01,3.930274E+02
2.5092E-01,3.929005E+02
2.524355E-01,3.9289E+02
2.522411E-01,3.929434E+02
2.514267E-01,3.929764E+02
2.519326E-01,3.93018E+02
2.512617E-01,3.930777E+02
2.515255E-01,3.93159E+02
2.512223E-01,3.932964E+02
2.853515E-01,3.910918E+02
3.087572E-01,3.90391E+02
3.215961E-01,3.90996E+02
3.180164E-01,3.926385E+02
3.008178E-01,3.947378E+02
2.80784E-01,3.967059E+02
2.595916E-01,3.978178E+02
2.478227E-01,3.974583E+02
2.52034E-01,3.961247E+02
2.630165E-01,3.946707E+02
2.7579E-01,3.93546E+02
2.876316E-01,3.930024E+02
2.94302E-01,3.931052E+02
2.948368E-01,3.937501E+02
2.879758E-01,3.946313E+02
2.795032E-01,3.953902E+02
2.709384E-01,3.957304E+02
2.665244E-01,3.954742E+02
2.693286E-01,3.948579E+02
2.747141E-01,3.942268E+02
2.804546E-01,3.937523E+02
2.861919E-01,3.935821E+02
2.892377E-01,3.938119E+02
2.866071E-01,3.942888E+02
2.822137E-01,3.947763E+02
2.771227E-01,3.951079E+02
2.744782E-01,3.952376E+02
2.730015E-01,3.952068E+02
2.731644E-01,3.950525E+02
2.740221E-01,3.948159E+02
2.765606E-01,3.945848E+02
2.783467E-01,3.944225E+02
2.797826E-01,3.943199E+02
2.807441E-01,3.942782E+02
2.827213E-01,3.943958E+02
2.807465E-01,3.946259E+02
2.793547E-01,3.948598E+02
2.760209E-01,3.949989E+02
2.747643E-01,3.949587E+02
2.756954E-01,3.948586E+02
2.41041E-01,3.974854E+02
2.155956E-01,3.981801E+02
2.076442E-01,3.969065E+02
2.157521E-01,3.947691E+02
2.318032E-01,3.928261E+02
2.482585E-01,3.915471E+02
2.617908E-01,3.910464E+02
2.674119E-01,3.911774E+02
2.698185E-01,3.91798E+02
2.662053E-01,3.928E+02
2.565614E-01,3.938261E+02
2.4624E-01,3.944713E+02
2.398669E-01,3.945891E+02
2.372016E-01,3.942343E+02
2.398031E-01,3.936311E+02
2.443604E-01,3.93038E+02
2.495413E-01,3.926001E+02
2.526067E-01,3.923215E+02
2.5693E-01,3.922599E+02
2.57953E-01,3.924401E+02
2.582364E-01,3.928199E+02
2.55029E-01,3.933096E+02
2.505139E-01,3.937181E+02
2.470496E-01,3.939637E+02
2.44005E-01,3.940009E+02
2.417657E-01,3.937463E+02
2.443129E-01,3.933383E+02
2.479799E-01,3.930089E+02
2.512884E-01,3.92847E+02
2.519674E-01,3.927918E+02
2.529138E-01,3.927897E+02
2.540729E-01,3.929051E+02
2.528851E-01,3.930976E+02
2.49995E-01,3.931924E+02
2.488672E-01,3.931273E+02
2.5052E-01,3.930516E+02
2.509929E-01,3.930415E+02
2.520996E-01,3.931157E+02
2.510947E-01,3.932458E+02
2.499297E-01,3.933448E+02
2.480118E-01,3.933345E+02
2.476543E-01,3.931878E+02
2.511577E-01,3.931259E+02
2.51664E-01,3.932449E+02
2.49657E-01,3.933589E+02
2.47804E-01,3.933309E+02
2.478334E-01,3.931807E+02
2.498147E-01,3.930441E+02
2.516637E-01,3.930293E+02
2.51493E-01,3.930959E+02
2.500173E-01,3.931134E+02
2.509948E-01,3.931197E+02
2.504245E-01,3.931509E+02
2.500997E-01,3.931534E+02
2.496387E-01,3.931122E+02
2.50496E-01,3.93067E+02
2.507642E-01,3.930529E+02
2.519579E-01,3.931143E+02
2.511452E-01,3.932384E+02
2.500984E-01,3.933451E+02
2.488335E-01,3.933943E+02
2.478894E-01,3.933508E+02
2.462567E-01,3.931255E+02
2.503097E-01,3.928931E+02
2.514727E-01,3.927881E+02
2.533356E-01,3.927811E+02
2.538471E-01,3.929001E+02
2.534986E-01,3.931129E+02
2.516452E-01,3.933528E+02
2.501184E-01,3.935747E+02
2.472512E-01,3.936993E+02
2.452529E-01,3.936275E+02
2.464454E-01,3.934623E+02
2.469456E-01,3.932763E+02
2.473033E-01,3.930089E+02
2.502504E-01,3.927502E+02
2.533713E-01,3.926531E+02
2.552059E-01,3.927622E+02
2.555623E-01,3.930713E+02
2.521502E-01,3.934272E+02
2.478495E-01,3.935946E+02
2.457716E-01,3.935121E+02
2.471224E-01,3.933345E+02
2.475755E-01,3.931336E+02
2.495397E-01,3.929337E+02
2.520893E-01,3.92851E+02
2.523208E-01,3.928625E+02
2.517337E-01,3.928606E+02
2.526658E-01,3.928797E+02
2.51542E-01,3.928975E+02
2.520947E-01,3.928988E+02
2.536228E-01,3.930213E+02
2.514614E-01,3.931891E+02
2.484196E-01,3.931764E+02
2.497676E-01,3.930663E+02
2.513293E-01,3.930449E+02
2.513359E-01,3.93095E+02
2.498909E-01,3.930956E+02
2.509377E-01,3.930787E+02
2.504422E-01,3.930782E+02
2.846252E-01,3.906684E+02
3.11801E-01,3.898093E+02
3.281796E-01,3.904469E+02
3.249645E-01,3.923276E+02
3.056796E-01,3.948707E+02
2.785394E-01,3.972307E+02
2.541604E-01,3.983608E+02
2.428362E-01,3.977298E+02
2.487722E-01,3.960251E+02
2.627862E-01,3.942531E+02
2.790104E-01,3.929805E+02
2.929826E-01,3.924803E+02
3.004102E-01,3.928056E+02
2.965485E-01,3.936462E+02
2.902351E-01,3.946906E+02
2.793163E-01,3.95668E+02
2.688812E-01,3.961488E+02
2.639471E-01,3.959877E+02
2.6571E-01,3.954312E+02
2.714263E-01,3.948689E+02
2.748143E-01,3.943929E+02
2.791657E-01,3.939905E+02
2.839286E-01,3.938106E+02
2.868554E-01,3.939584E+02
2.850656E-01,3.94321E+02
2.819152E-01,3.947159E+02
2.78442E-01,3.950592E+02
2.742533E-01,3.952138E+02
2.722759E-01,3.950888E+02
2.740383E-01,3.948288E+02
2.762555E-01,3.945898E+02
2.788987E-01,3.944507E+02
2.794992E-01,3.943925E+02
2.810253E-01,3.944232E+02
2.806951E-01,3.945633E+02
2.793258E-01,3.947267E+02
2.773245E-01,3.948206E+02
2.769395E-01,3.948457E+02
2.746617E-01,3.947061E+02
2.770241E-01,3.944431E+02
2.802649E-01,3.94307E+02
2.825787E-01,3.944116E+02
2.807369E-01,3.946477E+02
2.798776E-01,3.949416E+02
2.761656E-01,3.952148E+02
2.722905E-01,3.952265E+02
2.715267E-01,3.949231E+02
2.758417E-01,3.945779E+02
2.801268E-01,3.944855E+02
2.792822E-01,3.945286E+02
2.791057E-01,3.945457E+02
2.778727E-01,3.944813E+02
2.784164E-01,3.943101E+02
2.806558E-01,3.941635E+02
2.832703E-01,3.941999E+02
2.817007E-01,3.943356E+02
2.821564E-01,3.945354E+02
2.798291E-01,3.948058E+02
2.777962E-01,3.950514E+02
2.734156E-01,3.950904E+02
2.750993E-01,3.949877E+02
2.747899E-01,3.948744E+02
2.749021E-01,3.946349E+02
2.78469E-01,3.944199E+02
2.800641E-01,3.943423E+02
2.810468E-01,3.943621E+02
2.814034E-01,3.94492E+02
2.802805E-01,3.946985E+02
2.76956E-01,3.948023E+02
2.769285E-01,3.947827E+02
2.763891E-01,3.947027E+02
2.773373E-01,3.945739E+02
2.783985E-01,3.944563E+02
2.806353E-01,3.944497E+02
2.786317E-01,3.944453E+02
2.810159E-01,3.944701E+02
2.797811E-01,3.945925E+02
2.796672E-01,3.947482E+02
2.777415E-01,3.94918E+02
2.760634E-01,3.950088E+02
2.74665E-01,3.949745E+02
2.758861E-01,3.948974E+02
2.759922E-01,3.948335E+02
2.751571E-01,3.946529E+02
2.781104E-01,3.944473E+02
2.786115E-01,3.942724E+02
