T1,T2
338.62,336.71
338.3,336.4
337.99,336.1
337.69,335.81
337.39,335.53
337.11,335.25
336.84,334.98
336.57,334.72
336.31,334.47
336.06,334.22
335.82,333.98
335.59,333.75
335.36,333.52
335.13,333.3
334.92,333.08
334.71,332.87
334.51,332.67
334.31,332.47
334.12,332.28
333.93,332.09
333.76,332.33
333.6,332.55
333.46,332.75
333.34,332.93
333.23,333.09
333.13,333.24
333.05,333.38
332.97,333.51
332.91,333.63
332.85,333.74
332.79,333.84
332.75,333.93
332.71,334.01
332.68,334.09
332.65,334.16
332.62,334.23
332.6,334.29
332.58,334.35
332.57,334.4
332.55,334.45
332.54,334.49
332.54,334.54
332.53,334.58
332.53,334.61
332.52,334.65
332.52,334.68
332.52,334.71
332.52,334.74
332.53,334.76
332.53,334.79
333,334.82
333.44,334.87
333.85,334.92
334.24,334.99
334.61,335.07
334.96,335.15
335.29,335.24
335.6,335.34
335.9,335.44
336.18,335.54
336.45,335.65
336.7,335.76
336.94,335.87
337.17,335.99
337.39,336.1
337.6,336.22
337.8,336.33
337.99,336.44
338.17,336.56
338.35,336.67
338.52,336.78
338.68,336.89
338.83,337
338.98,337.11
339.12,337.22
339.26,337.32
339.39,337.42
339.52,337.52
339.64,337.62
339.76,337.72
339.4,337.39
339.06,337.06
338.72,336.75
338.4,336.44
338.08,336.14
337.78,335.85
337.48,335.57
337.19,335.29
336.92,335.02
336.65,334.76
336.38,334.51
336.13,334.26
335.89,334.02
335.65,333.79
335.42,333.56
335.19,333.34
334.97,333.12
334.76,332.91
334.56,332.71
334.36,332.51
334.16,332.32
333.98,332.13
333.79,331.95
333.62,331.77
333.44,331.6
333.28,331.43
333.11,331.27
332.96,331.11
332.8,330.95
332.65,330.8
332.97,330.67
333.27,330.55
333.54,330.45
333.8,330.36
334.03,330.29
334.25,330.23
334.45,330.18
334.64,330.14
334.82,330.11
334.98,330.09
335.13,330.07
335.28,330.06
335.41,330.06
335.54,330.06
335.65,330.06
335.76,330.07
335.87,330.08
335.96,330.1
336.05,330.12
336.14,330.13
336.22,330.16
336.3,330.18
336.37,330.2
336.44,330.23
336.51,330.25
336.57,330.28
336.63,330.3
336.69,330.33
336.74,330.36
336.79,330.39
336.84,330.42
336.89,330.44
336.93,330.47
336.97,330.5
337.02,330.53
337.05,330.55
337.09,330.58
337.13,330.61
337.16,330.63
337.2,330.66
337.23,330.68
337.26,330.71
337.29,330.73
337.32,330.76
337.35,330.78
337.37,330.8
337.4,330.83
337.42,330.85
337.45,330.87
337.47,330.89
337.49,330.91
337.52,330.93
337.54,330.95
337.56,330.97
337.58,330.99
337.6,331.01
337.61,331.03
337.63,331.04
337.65,331.06
337.67,331.08
337.22,331.5
336.83,331.89
336.46,332.24
336.14,332.55
335.84,332.83
335.57,333.09
335.33,333.32
335.11,333.53
334.91,333.72
334.73,333.89
334.57,334.04
334.42,334.18
334.29,334.3
334.16,334.42
334.05,334.52
333.95,334.61
333.86,334.69
333.78,334.77
333.71,334.83
333.64,334.89
333.58,334.95
333.52,335
333.47,335.04
333.42,335.08
333.38,335.11
333.34,335.15
333.31,335.17
333.28,335.2
333.25,335.22
333.22,335.24
333.66,335.27
334.08,335.31
334.47,335.36
334.83,335.42
335.18,335.49
335.51,335.57
335.82,335.65
336.11,335.74
336.39,335.83
336.65,335.93
336.9,336.03
337.14,336.13
337.37,336.24
337.58,336.34
337.79,336.45
337.98,336.55
338.17,336.66
338.35,336.77
338.52,336.87
338.68,336.98
338.84,337.08
338.99,337.18
339.14,337.29
339.28,337.39
339.41,337.48
339.54,337.58
339.66,337.68
339.78,337.77
339.89,337.86
340,337.95
339.64,337.62
339.28,337.29
338.94,336.96
338.61,336.65
338.29,336.35
337.98,336.05
337.68,335.76
337.38,335.48
337.1,335.21
336.82,334.94
336.56,334.68
336.3,334.43
336.05,334.18
335.81,333.94
335.57,333.71
335.34,333.49
335.12,333.27
334.9,333.05
334.69,332.85
334.49,332.64
334.29,332.45
334.1,332.26
333.92,332.07
333.73,331.89
333.56,331.71
333.39,331.54
333.22,331.38
333.06,331.22
332.91,331.06
332.75,330.91
332.61,330.76
332.46,330.61
332.32,330.47
332.19,330.34
332.06,330.2
331.93,330.07
331.81,329.95
331.68,329.83
331.57,329.71
331.45,329.59
331.34,329.48
331.24,329.37
331.13,329.27
331.03,329.16
330.93,329.06
330.83,328.97
330.74,328.87
330.65,328.78
330.56,328.69
330.48,328.6
330.39,328.52
330.31,328.43
330.23,328.35
330.16,328.28
330.08,328.2
330.01,328.13
329.94,328.06
329.87,327.99
329.8,327.92
329.74,327.85
330.14,327.8
330.52,327.76
330.87,327.73
331.2,327.72
331.51,327.72
331.8,327.73
332.07,327.75
332.33,327.78
332.57,327.81
332.8,327.85
333.02,327.9
333.22,327.95
333.41,328
333.6,328.06
333.77,328.12
333.93,328.18
334.09,328.24
334.24,328.31
334.38,328.37
334.51,328.44
334.64,328.51
334.76,328.58
334.88,328.64
334.99,328.71
335.1,328.78
335.2,328.85
335.3,328.91
335.4,328.98
335.49,329.04
335.57,329.11
335.66,329.17
335.74,329.23
335.82,329.3
335.89,329.36
335.96,329.42
336.03,329.47
336.1,329.53
336.16,329.59
336.23,329.64
336.29,329.69
336.34,329.75
336.4,329.8
336.45,329.85
336.51,329.9
336.56,329.95
336.61,329.99
336.65,330.04
336.7,330.08
336.75,330.12
336.79,330.17
336.83,330.21
336.87,330.25
336.91,330.29
336.95,330.33
336.99,330.36
337.02,330.4
337.06,330.43
337.09,330.47
337.12,330.5
337.15,330.53
337.19,330.56
337.22,330.6
337.24,330.62
337.27,330.65
337.3,330.68
337.33,330.71
337.35,330.74
337.38,330.76
337.4,330.79
337.42,330.81
337.45,330.84
337.47,330.86
337.49,330.88
337.51,330.9
337.53,330.92
337.55,330.95
337.57,330.97
337.59,330.99
337.61,331
337.63,331.02
337.64,331.04
337.66,331.06
337.67,331.07
337.69,331.09
337.71,331.11
337.72,331.12
337.73,331.14
337.75,331.15
337.76,331.17
337.77,331.18
337.33,331.6
336.93,331.99
336.56,332.33
336.23,332.64
335.93,332.93
335.66,333.18
335.42,333.41
335.2,333.61
334.99,333.8
334.81,333.97
334.65,334.12
334.5,334.25
334.36,334.38
334.24,334.49
334.12,334.59
334.02,334.68
333.93,334.76
333.84,334.83
333.77,334.89
333.7,334.95
334.02,334.73
334.31,334.54
334.58,334.36
334.82,334.21
335.05,334.08
335.25,333.96
335.44,333.85
335.61,333.76
335.77,333.68
335.92,333.61
336.52,333.55
337.08,333.53
337.6,333.52
338.1,333.53
338.55,333.56
338.99,333.6
339.39,333.65
339.77,333.72
340.13,333.79
340.47,333.87
340.79,333.96
341.09,334.06
341.38,334.16
341.65,334.26
341.9,334.37
342.14,334.48
342.38,334.59
342.59,334.7
342.8,334.81
343,334.93
343.19,335.04
343.37,335.15
343.55,335.27
343.71,335.38
343.87,335.49
344.02,335.6
344.17,335.71
344.31,335.81
344.44,335.92
344.57,336.02
344.69,335.71
344.79,335.42
344.87,335.14
344.93,334.89
344.99,334.66
345.03,334.44
345.06,334.24
345.09,334.06
345.1,333.88
345.11,333.72
345.11,333.56
345.11,333.42
345.1,333.29
345.09,333.16
345.08,333.04
345.06,332.93
345.04,332.82
345.02,332.72
344.99,332.62
344.97,332.53
344.94,332.45
344.91,332.37
344.88,332.29
344.85,332.22
344.82,332.15
344.79,332.08
344.76,332.01
344.73,331.95
344.7,331.89
344.67,331.84
344.64,331.78
344.61,331.73
344.58,331.68
344.55,331.64
344.52,331.59
344.49,331.55
344.46,331.5
344.44,331.46
344.41,331.42
344.38,331.39
344.36,331.35
344.33,331.31
344.31,331.28
344.28,331.25
344.26,331.21
344.23,331.18
344.21,331.15
344.19,331.12
344.17,331.1
344.14,331.07
344.12,331.04
344.1,331.02
344.08,330.99
344.06,330.97
344.04,330.95
344.03,330.92
344.01,330.9
343.99,330.88
343.97,330.86
343.96,330.84
343.48,331.23
343.06,331.58
342.67,331.9
342.31,332.18
341.99,332.43
341.7,332.65
341.43,332.85
341.19,333.03
340.97,333.19
340.77,333.33
340.59,333.45
340.42,333.56
340.27,333.66
340.13,333.75
340,333.82
339.89,333.89
339.78,333.95
339.68,334
339.59,334.04
339.51,334.08
339.43,334.12
339.36,334.15
339.3,334.17
339.24,334.19
339.18,334.21
339.13,334.22
339.08,334.23
339.04,334.24
339,334.25
338.96,334.26
338.92,333.84
338.86,333.45
338.8,333.08
338.73,332.73
338.65,332.41
338.56,332.09
338.47,331.8
338.38,331.52
338.28,331.25
338.18,331
338.08,330.76
337.98,330.53
337.88,330.31
337.77,330.1
337.67,329.89
337.56,329.7
337.46,329.52
337.35,329.34
337.25,329.17
337.15,329.01
337.05,328.85
336.95,328.7
336.85,328.55
336.75,328.41
336.66,328.28
336.57,328.15
336.47,328.02
336.38,327.9
336.3,327.78
336.21,327.67
336.12,327.56
336.04,327.45
335.96,327.35
335.88,327.25
335.8,327.16
335.73,327.06
335.65,326.97
335.58,326.89
335.51,326.8
335.44,326.72
335.38,326.64
335.31,326.57
335.25,326.49
335.19,326.42
335.13,326.35
335.07,326.28
335.01,326.22
334.95,326.15
334.9,326.09
334.85,326.03
334.79,325.97
334.74,325.91
334.7,325.86
334.65,325.8
334.6,325.75
334.56,325.7
334.51,325.65
334.47,325.61
334.43,325.56
334.39,325.51
334.81,325.48
335.21,325.46
335.58,325.46
335.93,325.46
336.26,325.48
336.57,325.51
336.86,325.55
337.13,325.6
337.39,325.65
337.63,325.71
337.86,325.78
338.07,325.84
338.28,325.92
338.47,325.99
338.65,326.07
338.83,326.14
338.99,326.22
339.15,326.31
339.3,326.39
339.44,326.47
339.58,326.55
339.71,326.63
339.83,326.72
339.95,326.8
340.07,326.88
340.18,326.96
340.28,327.04
340.38,327.12
340.48,327.19
340.57,327.27
340.67,327.76
340.77,328.23
340.89,328.67
341.01,329.09
341.13,329.49
341.27,329.87
341.4,330.24
341.54,330.58
341.68,330.91
341.82,331.22
341.97,331.52
342.11,331.81
342.25,332.08
342.4,332.35
342.54,332.6
342.68,332.84
342.82,333.07
342.96,333.29
343.1,333.51
343.24,333.71
343.37,333.91
343.5,334.1
343.63,334.28
343.76,334.46
343.88,334.63
344,334.79
344.12,334.95
344.24,335.1
344.36,335.25
344.47,335.39
344.11,335.52
343.79,335.63
343.48,335.72
343.21,335.79
342.95,335.85
342.71,335.9
342.49,335.93
342.28,335.95
342.09,335.97
341.91,335.98
341.74,335.98
341.59,335.97
341.44,335.96
341.3,335.94
341.17,335.92
341.05,335.9
340.94,335.88
340.83,335.85
340.73,335.82
340.63,335.79
340.54,335.75
340.45,335.72
340.37,335.68
340.3,335.65
340.22,335.61
340.15,335.58
340.08,335.54
340.02,335.5
339.96,335.46
339.9,335.43
340.31,335.4
340.69,335.39
341.05,335.39
341.38,335.41
341.69,335.43
341.98,335.47
342.26,335.51
342.52,335.56
342.76,335.62
342.99,335.68
343.21,335.75
343.41,335.82
343.6,335.89
343.79,335.96
343.96,336.04
344.12,336.12
344.28,336.2
344.43,336.28
344.57,336.36
344.71,336.44
344.84,336.52
344.96,336.6
345.08,336.68
345.19,336.76
345.3,336.84
345.4,336.92
345.5,336.99
345.6,337.07
345.69,337.14
345.78,337.21
345.86,337.28
345.94,337.35
346.02,337.42
346.1,337.49
346.17,337.55
346.24,337.62
346.31,337.68
346.37,337.74
346.43,337.8
346.5,337.86
346.55,337.91
346.61,337.97
346.67,338.02
346.72,338.08
346.77,338.13
346.82,338.18
346.87,338.22
346.91,338.27
346.96,338.32
347,338.36
347.04,338.4
347.09,338.45
347.13,338.49
347.16,338.53
347.2,338.57
347.24,338.6
347.27,338.64
347.31,338.68
347.34,338.71
347.37,338.74
347.4,338.78
347.43,338.81
347.46,338.84
347.49,338.87
347.51,338.9
347.54,338.92
347.57,338.95
347.59,338.98
347.62,339
347.64,339.03
347.66,339.05
347.68,339.08
347.7,339.1
347.73,339.12
347.75,339.14
347.76,339.16
347.78,339.18
347.8,339.2
347.82,339.22
347.84,339.24
347.85,339.26
347.87,339.28
347.89,339.29
347.9,339.31
347.92,339.33
347.93,339.34
347.94,339.36
347.96,339.37
347.97,339.39
347.98,339.4
347.99,339
347.98,338.62
347.96,338.26
347.92,337.93
347.88,337.62
347.83,337.32
347.77,337.04
347.71,336.78
347.64,336.53
347.57,336.3
347.5,336.07
347.42,335.86
347.34,335.66
347.26,335.47
347.18,335.28
347.1,335.11
347.01,334.94
346.93,334.78
346.85,334.63
346.76,334.48
346.68,334.34
346.6,334.21
346.52,334.08
346.44,333.96
346.37,333.84
346.29,333.72
346.21,333.61
346.14,333.51
346.07,333.4
345.99,333.3
345.46,333.2
344.96,333.08
344.49,332.95
344.04,332.82
343.62,332.67
343.22,332.52
342.85,332.36
342.49,332.2
342.15,332.04
341.83,331.87
341.52,331.71
341.23,331.54
340.95,331.37
340.68,331.2
340.43,331.04
340.18,330.87
339.95,330.71
339.73,330.54
339.51,330.38
339.31,330.22
339.11,330.07
338.92,329.92
338.73,329.77
338.56,329.62
338.39,329.47
338.22,329.33
338.06,329.19
337.91,329.05
337.76,328.92
337.62,328.79
337.49,329.08
337.38,329.35
337.28,329.6
337.2,329.83
337.13,330.04
337.07,330.24
337.02,330.43
336.98,330.6
336.95,330.76
336.93,330.91
336.91,331.04
336.9,331.17
336.89,331.3
336.89,331.41
336.89,331.52
336.89,331.62
336.9,331.71
336.91,331.8
336.92,331.89
336.94,331.97
336.96,332.04
336.97,332.11
336.99,332.18
337.01,332.24
337.03,332.3
337.06,332.36
337.08,332.41
337.1,332.47
337.12,332.52
337.15,332.56
337.17,332.61
337.19,332.65
337.22,332.69
337.24,332.73
337.26,332.77
337.29,332.81
337.31,332.84
337.33,332.88
337.35,332.91
337.37,332.94
337.4,332.97
337.42,333
337.44,333.03
337.46,333.05
337.48,333.08
337.5,333.11
337.52,333.13
337.53,333.15
337.55,333.18
337.57,333.2
337.59,333.22
337.61,333.24
337.62,333.26
337.64,333.28
337.65,333.3
337.67,333.31
337.69,333.33
337.7,333.35
337.71,333.36
337.73,333.38
337.74,333.39
337.76,333.41
337.77,333.42
337.78,333.44
337.79,333.45
337.8,333.46
337.82,333.48
337.83,333.49
337.84,333.5
337.85,333.51
337.86,333.52
337.87,333.53
337.88,333.54
337.89,333.55
337.9,333.56
337.91,333.57
337.92,333.58
337.92,333.59
337.93,333.6
337.94,333.61
337.95,333.62
337.96,333.63
337.96,333.63
337.97,333.64
337.98,333.65
337.98,333.66
337.99,333.66
338,333.67
338,333.68
338.01,333.68
338.47,333.28
338.89,332.92
339.27,332.59
339.62,332.3
339.93,332.04
340.22,331.8
340.48,331.59
340.71,331.4
340.93,331.23
341.12,331.08
341.3,330.95
341.46,330.82
341.61,330.72
341.74,330.62
341.86,330.54
341.97,330.46
342.07,330.39
342.17,330.33
342.25,330.28
342.33,330.23
342.4,330.19
342.46,330.16
342.52,330.13
342.58,330.1
342.63,330.08
342.67,330.06
342.72,330.04
342.76,330.02
342.79,330.01
342.83,330
342.39,329.98
341.99,329.95
341.61,329.91
341.25,329.85
340.91,329.79
340.6,329.71
340.3,329.63
340.02,329.55
339.75,329.46
339.5,329.36
339.26,329.27
339.03,329.17
338.82,329.07
338.61,328.96
338.42,328.86
338.23,328.76
338.06,328.65
337.89,328.55
337.72,328.44
337.57,328.34
337.42,328.24
337.28,328.13
337.14,328.03
337.01,327.93
336.88,327.84
336.76,327.74
336.64,327.65
336.53,327.55
336.42,327.46
336.32,327.37
336.69,327.71
337.05,328.04
337.39,328.37
337.73,328.68
338.05,328.99
338.36,329.3
338.67,329.59
338.96,329.88
339.24,330.16
339.52,330.43
339.79,330.7
340.04,330.96
340.29,331.21
340.54,331.46
340.77,331.7
341,331.93
341.22,332.16
341.43,332.38
341.64,332.59
341.84,332.8
342.03,333.01
342.22,333.21
342.41,333.4
342.58,333.58
342.76,333.77
342.92,333.94
343.08,334.12
343.24,334.28
343.39,334.45
343.54,334.6
343.22,334.75
342.93,334.87
342.66,334.98
342.41,335.07
342.18,335.14
341.96,335.2
341.77,335.25
341.58,335.29
341.41,335.33
341.26,335.35
341.11,335.37
340.97,335.38
340.85,335.38
340.73,335.38
340.62,335.38
340.51,335.37
340.42,335.36
340.32,335.34
340.24,335.33
340.16,335.31
340.08,335.29
340.01,335.27
339.94,335.24
339.88,335.22
339.81,335.2
339.76,335.17
339.7,335.15
339.65,335.12
339.6,335.09
339.55,335.07
339.5,334.62
339.43,334.2
339.36,333.81
339.27,333.44
339.18,333.08
339.09,332.75
338.99,332.43
338.88,332.13
338.77,331.84
338.66,331.57
338.55,331.31
338.43,331.06
338.32,330.83
338.2,330.6
338.09,330.38
337.97,330.17
337.86,329.98
337.74,329.78
337.63,329.6
337.52,329.42
337.41,329.25
337.3,329.09
337.19,328.93
337.08,328.78
336.98,328.64
336.88,328.5
336.78,328.36
336.68,328.23
336.58,328.1
336.49,327.98
336.86,327.87
337.21,327.78
337.53,327.71
337.83,327.65
338.1,327.6
338.36,327.57
338.6,327.55
338.83,327.54
339.04,327.54
339.23,327.54
339.42,327.55
339.59,327.57
339.75,327.59
339.9,327.62
340.05,327.65
340.18,327.68
340.31,327.72
340.43,327.76
340.54,327.8
340.65,327.84
340.75,327.88
340.85,327.93
340.94,327.97
341.03,328.02
341.11,328.07
341.19,328.11
341.27,328.16
341.34,328.2
341.41,328.25
341.48,328.3
341.54,328.34
341.6,328.39
341.66,328.43
341.72,328.48
341.77,328.52
341.82,328.56
341.87,328.6
341.92,328.64
341.97,328.68
342.01,328.72
342.05,328.76
342.09,328.8
342.13,328.84
342.17,328.87
342.21,328.91
342.24,328.95
342.28,328.98
342.31,329.01
342.34,329.04
342.38,329.08
342.41,329.11
342.43,329.14
342.46,329.17
342.49,329.19
342.52,329.22
342.54,329.25
342.57,329.28
342.59,329.3
342.61,329.33
342.64,329.35
342.67,329.79
342.71,330.21
342.76,330.6
342.82,330.97
342.89,331.32
342.97,331.66
343.05,331.97
343.14,332.27
343.23,332.55
343.33,332.82
343.43,333.08
343.53,333.32
343.63,333.55
343.73,333.77
343.83,333.99
343.94,334.19
344.04,334.38
344.14,334.57
344.25,334.74
344.35,334.91
344.45,335.08
344.55,335.23
344.65,335.38
344.74,335.53
344.84,335.67
344.93,335.8
345.03,335.93
345.12,336.05
345.21,336.17
345.29,336.29
344.91,336.39
344.56,336.47
344.24,336.54
343.94,336.59
343.66,336.62
343.4,336.64
343.16,336.66
342.93,336.66
342.72,336.65
342.53,336.64
342.34,336.62
342.17,336.59
342,336.57
341.85,336.53
341.71,336.5
341.57,336.46
341.44,336.41
341.32,336.37
341.2,336.32
341.09,336.28
340.99,336.23
340.89,336.18
340.8,336.13
340.71,336.08
340.62,336.04
340.54,335.99
340.46,335.94
340.39,335.89
340.31,335.84
340.25,335.79
340.17,335.33
340.09,334.89
339.99,334.47
339.89,334.08
339.78,333.71
339.67,333.36
339.55,333.02
339.43,332.71
339.31,332.4
339.18,332.11
339.05,331.84
338.92,331.58
338.79,331.33
338.66,331.08
338.53,330.85
338.4,330.63
338.28,330.42
338.15,330.22
338.03,330.02
337.9,329.83
337.78,329.65
337.66,329.48
337.54,329.31
337.43,329.15
337.31,328.99
337.2,328.84
337.09,328.7
336.99,328.56
336.88,328.42
336.78,328.29
336.68,328.16
336.58,328.04
336.48,327.92
336.39,327.81
336.3,327.69
336.21,327.59
336.12,327.48
336.04,327.38
335.95,327.28
335.87,327.19
335.79,327.1
335.72,327.01
335.64,326.92
335.57,326.84
335.5,326.75
335.43,326.67
335.36,326.6
335.3,326.52
335.23,326.45
335.17,326.38
335.11,326.31
335.05,326.25
334.99,326.18
334.94,326.12
334.88,326.06
334.83,326
334.78,325.94
334.73,325.89
334.68,325.83
334.63,325.78
334.59,325.73
334.54,325.68
334.5,325.63
334.45,325.58
334.41,325.54
334.37,325.49
334.33,325.45
334.3,325.41
334.26,325.37
334.22,325.33
334.19,325.29
334.15,325.25
334.12,325.22
334.09,325.18
334.06,325.15
334.03,325.11
334,325.08
333.97,325.05
333.94,325.02
333.91,324.99
333.89,324.96
333.86,324.93
333.84,324.91
333.81,324.88
333.79,324.85
333.77,324.83
333.74,324.8
333.72,324.78
333.7,324.76
333.68,324.74
333.67,325.13
333.67,325.51
333.68,325.86
333.7,326.19
333.73,326.5
333.77,326.8
333.82,327.08
333.87,327.34
333.93,327.59
333.99,327.83
334.06,328.05
334.13,328.27
334.2,328.47
334.27,328.66
334.35,328.85
334.43,329.02
334.5,329.19
334.58,329.35
334.66,329.5
334.74,329.65
334.82,329.79
334.9,329.93
334.97,330.06
335.05,330.18
335.13,330.3
335.2,330.41
335.28,330.52
335.35,330.63
335.42,330.73
335.49,330.83
336.02,330.51
336.5,330.24
336.95,329.99
337.36,329.78
337.73,329.59
338.08,329.42
338.4,329.28
338.69,329.16
338.96,329.06
339.21,328.97
339.44,328.89
339.66,328.83
339.86,328.78
340.04,328.74
340.21,328.71
340.37,328.68
340.52,328.67
340.65,328.66
340.78,328.65
340.9,328.65
341.01,328.65
341.12,328.66
341.22,328.67
341.31,328.69
341.4,328.7
341.48,328.72
341.56,328.74
341.63,328.76
341.7,328.79
341.76,328.81
341.82,328.83
341.88,328.86
341.94,328.89
341.99,328.91
342.04,328.94
342.09,328.97
342.13,328.99
342.18,329.02
342.22,329.05
342.26,329.07
342.29,329.1
342.33,329.13
342.37,329.15
342.4,329.18
342.43,329.2
342.46,329.23
342.49,329.25
342.52,329.28
342.55,329.3
342.57,329.33
342.6,329.35
342.62,329.37
342.65,329.39
342.67,329.41
342.69,329.43
342.71,329.46
342.73,329.48
342.75,329.49
342.77,329.51
342.79,329.53
342.34,329.54
341.93,329.53
341.54,329.51
341.17,329.48
340.83,329.43
340.51,329.38
340.2,329.32
339.92,329.25
339.65,329.17
339.39,329.09
339.15,329.01
338.93,328.92
338.71,328.83
338.5,328.74
338.31,328.64
338.12,328.55
337.94,328.45
337.78,328.35
337.61,328.26
337.46,328.16
337.31,328.07
337.17,327.97
337.03,327.88
336.9,327.78
336.78,327.69
336.66,327.6
336.55,327.51
336.43,327.42
336.33,327.33
336.22,327.25
335.93,327.02
335.65,326.8
335.37,326.58
335.11,326.36
334.86,326.15
334.61,325.94
334.38,325.74
334.15,325.54
333.93,325.34
333.72,325.15
333.51,324.96
333.31,324.78
333.12,324.6
332.94,324.42
332.76,324.25
332.58,324.08
332.41,323.92
332.25,323.76
332.09,323.6
331.94,323.45
331.79,323.3
331.65,323.16
331.51,323.02
331.37,322.88
331.24,322.75
331.11,322.62
330.99,322.49
330.87,322.36
330.75,322.24
330.64,322.13
330.99,322.02
331.32,321.93
331.63,321.86
331.91,321.8
332.18,321.75
332.43,321.72
332.66,321.7
332.88,321.68
333.08,321.68
333.27,321.68
333.45,321.68
333.62,321.7
333.78,321.71
333.93,321.74
334.07,321.76
334.2,321.79
334.33,321.82
334.45,321.86
334.56,321.89
334.67,321.93
334.77,321.97
334.86,322.01
334.95,322.05
335.04,322.09
335.12,322.14
335.2,322.18
335.28,322.22
335.35,322.27
335.42,322.31
335.48,322.35
335.54,322.39
335.6,322.44
335.66,322.48
335.72,322.52
335.77,322.56
335.82,322.6
335.87,322.64
335.92,322.68
335.96,322.72
336.01,322.76
336.05,322.8
336.09,322.83
336.13,322.87
336.17,322.9
336.21,322.94
336.24,322.97
336.27,323
336.31,323.04
336.34,323.07
336.37,323.1
336.4,323.13
336.43,323.16
336.46,323.19
336.49,323.21
336.51,323.24
336.54,323.27
336.56,323.29
336.59,323.32
336.61,323.34
336.63,323.37
336.19,323.38
335.77,323.38
335.39,323.37
335.02,323.34
334.68,323.3
334.36,323.25
334.05,323.2
333.77,323.13
333.49,323.07
333.24,322.99
332.99,322.91
332.76,322.83
332.55,322.75
332.34,322.66
332.14,322.57
331.95,322.48
331.77,322.39
331.6,322.3
331.44,322.2
331.28,322.11
331.13,322.02
330.99,321.93
330.85,321.83
330.72,321.74
330.59,321.65
330.47,321.57
330.35,321.48
330.24,321.39
330.13,321.31
330.02,321.22
330.4,321.57
330.75,321.9
331.1,322.23
331.44,322.56
331.76,322.87
332.08,323.18
332.39,323.48
332.68,323.77
332.97,324.06
333.25,324.33
333.52,324.61
333.78,324.87
334.03,325.13
334.28,325.38
334.52,325.62
334.75,325.86
334.98,326.09
335.19,326.32
335.41,326.54
335.61,326.76
335.81,326.96
336.01,327.17
336.19,327.37
336.38,327.56
336.55,327.74
336.72,327.93
336.89,328.1
337.05,328.28
337.21,328.44
337.36,328.61
337.05,328.76
336.76,328.89
336.49,329
336.24,329.1
336.01,329.18
335.8,329.25
335.6,329.3
335.42,329.35
335.25,329.39
335.09,329.42
334.94,329.44
334.81,329.46
334.68,329.47
334.56,329.48
334.45,329.48
334.34,329.48
334.24,329.47
334.15,329.46
334.06,329.45
333.98,329.44
333.9,329.43
333.83,329.41
333.76,329.39
333.7,329.37
333.64,329.35
333.58,329.33
333.52,329.31
333.47,329.28
333.42,329.26
333.37,329.24
333.78,328.8
334.15,328.41
334.49,328.05
334.79,327.72
335.07,327.43
335.32,327.16
335.54,326.92
335.74,326.69
335.92,326.49
336.09,326.31
336.24,326.14
336.37,325.99
336.49,325.85
336.6,325.72
336.7,325.61
336.78,325.5
336.86,325.41
336.93,325.32
337,325.24
337.06,325.16
337.11,325.1
337.15,325.04
337.19,324.98
337.23,324.93
337.26,324.88
337.29,324.84
337.32,324.8
337.34,324.76
337.36,324.73
337.38,324.7
336.94,325.08
336.54,325.42
336.17,325.74
335.84,326.01
335.54,326.27
335.26,326.49
335.01,326.7
334.78,326.88
334.57,327.05
334.38,327.19
334.2,327.33
334.04,327.44
333.9,327.55
333.77,327.65
333.64,327.73
333.53,327.81
333.43,327.87
333.34,327.94
333.25,327.99
333.17,328.04
333.1,328.08
333.03,328.11
332.97,328.15
332.91,328.18
332.86,328.2
332.81,328.22
332.77,328.24
332.73,328.26
332.69,328.27
332.65,328.28
332.61,327.87
332.56,327.49
332.5,327.12
332.44,326.78
332.36,326.45
332.28,326.14
332.19,325.85
332.11,325.57
332.01,325.3
331.92,325.05
331.82,324.8
331.72,324.57
331.62,324.35
331.52,324.14
331.42,323.94
331.32,323.75
331.21,323.56
331.11,323.38
331.01,323.21
330.91,323.04
330.81,322.89
330.72,322.73
330.62,322.59
330.52,322.45
330.43,322.31
330.34,322.18
330.25,322.05
330.16,321.93
330.07,321.81
329.99,321.69
329.91,322
329.84,322.29
329.79,322.56
329.76,322.81
329.73,323.05
329.71,323.27
329.69,323.48
329.69,323.67
329.69,323.86
329.7,324.03
329.71,324.2
329.73,324.35
329.75,324.5
329.77,324.63
329.8,324.76
329.83,324.89
329.86,325.01
329.89,325.12
329.93,325.22
329.96,325.33
330,325.42
330.04,325.51
330.08,325.6
330.12,325.69
330.15,325.77
330.19,325.84
330.23,325.92
330.27,325.99
330.31,326.05
330.35,326.12
330.38,325.76
330.4,325.43
330.41,325.11
330.4,324.82
330.39,324.54
330.37,324.28
330.34,324.03
330.31,323.79
330.27,323.57
330.23,323.36
330.18,323.16
330.13,322.97
330.08,322.79
330.02,322.62
329.96,322.46
329.9,322.3
329.84,322.15
329.78,322.01
329.72,321.88
329.66,321.75
329.59,321.62
329.53,321.5
329.47,321.39
329.41,321.28
329.34,321.17
329.28,321.07
329.22,320.97
329.16,320.88
329.1,320.79
329.04,320.7
328.99,321.03
328.96,321.35
328.93,321.64
328.91,321.92
328.91,322.18
328.91,322.43
328.92,322.66
328.94,322.87
328.96,323.08
328.99,323.28
329.02,323.46
329.05,323.64
329.09,323.8
329.14,323.96
329.18,324.11
329.23,324.25
329.27,324.39
329.32,324.51
329.37,324.64
329.42,324.76
329.48,324.87
329.53,324.98
329.58,325.08
329.63,325.18
329.68,325.27
329.74,325.36
