U1,U2,T1,T2
72,85,343.9,341.95
72,85,344.09,342.13
72,85,344.27,342.31
72,85,344.45,342.48
72,85,344.63,342.65
72,85,344.79,342.81
72,85,344.96,342.97
72,85,345.11,343.13
72,85,345.26,343.28
72,85,345.41,343.42
72,85,345.55,343.56
72,85,345.69,343.7
72,85,345.83,343.83
72,85,345.96,343.96
72,85,346.08,344.09
48,85,346.21,344.21
48,85,345.86,344.32
48,85,345.54,344.41
48,85,345.25,344.48
48,85,344.98,344.54
48,85,344.72,344.58
48,85,344.49,344.62
48,85,344.27,344.64
48,85,344.07,344.65
48,85,343.88,344.65
48,85,343.71,344.65
48,85,343.54,344.64
48,85,343.39,344.62
48,85,343.25,344.6
48,85,343.11,344.58
48,85,342.98,344.55
48,85,342.86,344.52
48,85,342.75,344.49
48,85,342.64,344.46
48,85,342.54,344.42
48,85,342.44,344.38
48,85,342.35,344.35
48,85,342.27,344.31
48,85,342.18,344.27
48,85,342.11,344.23
48,85,342.03,344.19
48,85,341.96,344.15
48,85,341.89,344.11
48,85,341.83,344.07
48,85,341.77,344.03
48,85,341.71,343.99
48,85,341.65,343.96
48,85,341.59,343.92
48,85,341.54,343.88
48,85,341.49,343.84
48,85,341.44,343.81
48,85,341.4,343.77
48,85,341.35,343.74
48,85,341.31,343.7
48,85,341.27,343.67
48,85,341.22,343.64
48,85,341.19,343.61
48,85,341.15,343.57
48,85,341.11,343.54
48,85,341.08,343.51
48,85,341.04,343.49
48,85,341.01,343.46
48,85,340.98,343.43
48,85,340.95,343.4
48,85,340.92,343.38
48,85,340.89,343.35
48,85,340.86,343.33
48,85,340.84,343.3
48,85,340.81,343.28
48,85,340.79,343.26
48,85,340.76,343.23
48,85,340.74,343.21
48,85,340.72,343.19
48,85,340.69,343.17
48,85,340.67,343.15
48,55,340.65,343.13
48,55,340.62,342.69
48,55,340.58,342.29
48,55,340.53,341.9
48,55,340.46,341.54
48,55,340.39,341.2
48,55,340.31,340.88
48,55,340.23,340.58
48,55,340.13,340.29
48,55,340.04,340.02
48,55,339.94,339.77
48,55,339.84,339.52
48,55,339.74,339.29
48,55,339.63,339.07
48,55,339.53,338.86
48,55,339.42,338.66
48,55,339.31,338.47
48,55,339.21,338.29
48,55,339.1,338.11
48,55,339,337.94
48,55,338.89,337.78
48,55,338.79,337.63
48,55,338.69,337.48
48,55,338.59,337.34
48,55,338.49,337.2
48,55,338.39,337.07
48,55,338.29,336.95
48,55,338.2,336.83
48,55,338.11,336.71
48,55,338.02,336.6
48,85,337.93,336.49
48,85,337.85,336.8
48,85,337.79,337.09
48,85,337.74,337.36
48,85,337.7,337.61
48,85,337.68,337.84
48,85,337.66,338.06
48,85,337.65,338.27
48,85,337.65,338.46
48,85,337.66,338.64
48,85,337.67,338.8
48,85,337.69,338.96
48,85,337.71,339.11
48,85,337.74,339.25
48,85,337.77,339.38
48,85,337.8,339.5
48,85,337.83,339.62
48,85,337.87,339.73
48,85,337.9,339.83
48,85,337.94,339.93
48,85,337.98,340.03
48,85,338.02,340.12
48,85,338.06,340.2
48,85,338.11,340.28
48,85,338.15,340.36
48,85,338.19,340.43
48,85,338.23,340.5
48,85,338.27,340.57
48,85,338.31,340.64
48,85,338.36,340.7
72,55,338.4,340.76
72,55,338.89,340.4
72,55,339.35,340.09
72,55,339.76,339.81
72,55,340.13,339.57
72,55,340.48,339.35
72,55,340.79,339.16
72,55,341.08,339
72,55,341.34,338.85
72,55,341.58,338.73
72,55,341.8,338.62
72,55,342.01,338.52
72,55,342.19,338.44
72,55,342.36,338.37
72,55,342.52,338.31
72,55,342.66,338.26
72,55,342.8,338.22
72,55,342.92,338.18
72,55,343.04,338.15
72,55,343.14,338.13
72,55,343.24,338.11
72,55,343.33,338.1
72,55,343.42,338.09
72,55,343.5,338.09
72,55,343.57,338.09
72,55,343.64,338.09
72,55,343.7,338.09
72,55,343.76,338.1
72,55,343.82,338.11
72,55,343.87,338.12
72,85,343.92,338.13
72,85,343.98,338.56
72,85,344.04,338.96
72,85,344.12,339.34
72,85,344.2,339.7
72,85,344.29,340.04
72,85,344.39,340.36
72,85,344.49,340.66
72,85,344.6,340.95
72,85,344.7,341.22
72,85,344.82,341.48
72,85,344.93,341.73
72,85,345.04,341.96
72,85,345.16,342.19
72,85,345.27,342.4
72,85,345.39,342.6
72,85,345.5,342.8
72,85,345.62,342.98
72,85,345.73,343.16
72,85,345.84,343.33
72,85,345.96,343.5
72,85,346.06,343.65
72,85,346.17,343.8
72,85,346.28,343.95
72,85,346.38,344.09
72,85,346.48,344.22
72,85,346.58,344.35
72,85,346.68,344.47
72,85,346.78,344.59
72,85,346.87,344.7
72,55,346.96,344.82
72,55,347.05,344.5
72,55,347.11,344.22
72,55,347.16,343.95
72,55,347.2,343.7
72,55,347.22,343.48
72,55,347.24,343.26
72,55,347.25,343.06
72,55,347.25,342.88
72,55,347.24,342.71
72,55,347.23,342.54
72,55,347.21,342.39
72,55,347.19,342.25
72,55,347.16,342.11
72,55,347.13,341.99
72,55,347.1,341.87
72,55,347.07,341.76
72,55,347.03,341.65
72,55,347,341.55
72,55,346.96,341.45
72,55,346.92,341.36
72,55,346.88,341.28
72,55,346.84,341.19
72,55,346.8,341.11
72,55,346.76,341.04
72,55,346.72,340.97
72,55,346.68,340.9
72,55,346.64,340.83
72,55,346.6,340.77
72,55,346.56,340.71
48,55,346.53,340.65
48,55,346.02,340.59
48,55,345.55,340.51
48,55,345.11,340.42
48,55,344.7,340.32
48,55,344.3,340.21
48,55,343.94,340.09
48,55,343.59,339.97
48,55,343.25,339.84
48,55,342.94,339.71
48,55,342.64,339.58
48,55,342.36,339.44
48,55,342.09,339.31
48,55,341.84,339.17
48,55,341.59,339.03
48,55,341.36,338.89
48,55,341.13,338.75
48,55,340.92,338.62
48,55,340.72,338.48
48,55,340.52,338.35
48,55,340.33,338.21
48,55,340.15,338.08
48,55,339.98,337.95
48,55,339.81,337.83
48,55,339.65,337.7
48,55,339.5,337.58
48,55,339.35,337.46
48,55,339.2,337.34
48,55,339.07,337.23
48,55,338.93,337.12
72,85,338.8,337.01
72,85,339.15,337.33
72,85,339.49,337.64
72,85,339.81,337.94
72,85,340.13,338.23
72,85,340.43,338.52
72,85,340.73,338.8
72,85,341.02,339.07
72,85,341.29,339.34
72,85,341.56,339.6
72,85,341.82,339.85
72,85,342.07,340.09
72,85,342.32,340.33
72,85,342.55,340.56
72,85,342.78,340.79
72,85,343.01,341
72,85,343.22,341.22
72,85,343.43,341.42
72,85,343.63,341.62
72,85,343.83,341.82
72,85,344.02,342.01
72,85,344.2,342.19
72,85,344.38,342.37
72,85,344.56,342.54
72,85,344.72,342.71
72,85,344.89,342.87
72,85,345.04,343.03
72,85,345.2,343.18
72,85,345.35,343.33
72,85,345.49,343.48
72,85,345.63,343.62
72,85,345.76,343.76
72,85,345.9,343.89
72,85,346.02,344.02
72,85,346.15,344.14
72,85,346.27,344.26
72,85,346.38,344.38
72,85,346.5,344.49
72,85,346.61,344.61
72,85,346.71,344.71
72,85,346.81,344.82
72,85,346.91,344.92
72,85,347.01,345.02
72,85,347.1,345.11
72,85,347.2,345.2
72,85,347.28,345.29
72,85,347.37,345.38
72,85,347.45,345.46
72,85,347.53,345.55
72,85,347.61,345.62
72,85,347.69,345.7
72,85,347.76,345.78
72,85,347.83,345.85
72,85,347.9,345.92
72,85,347.97,345.99
72,85,348.03,346.05
72,85,348.09,346.12
72,85,348.16,346.18
72,85,348.21,346.24
72,85,348.27,346.3
62,35,348.33,346.35
62,35,348.17,345.71
62,35,348.01,345.1
62,35,347.83,344.53
62,35,347.65,343.99
62,35,347.45,343.47
62,35,347.26,342.99
62,35,347.05,342.53
62,35,346.85,342.09
62,35,346.64,341.67
62,35,346.43,341.27
62,35,346.22,340.89
62,35,346.02,340.52
62,35,345.81,340.18
62,35,345.6,339.84
62,35,345.4,339.52
62,35,345.2,339.22
62,35,345,338.92
62,35,344.81,338.64
62,35,344.62,338.37
62,35,344.43,338.11
62,35,344.24,337.86
62,35,344.06,337.61
62,35,343.88,337.38
62,35,343.71,337.16
62,35,343.54,336.94
62,35,343.37,336.73
62,35,343.21,336.53
62,35,343.05,336.33
62,35,342.89,336.14
38,35,342.74,335.96
38,35,342.13,335.77
38,35,341.55,335.58
38,35,341,335.37
38,35,340.48,335.16
38,35,339.99,334.95
38,35,339.52,334.73
38,35,339.07,334.51
38,35,338.65,334.28
38,35,338.24,334.06
38,35,337.85,333.83
38,35,337.48,333.61
38,35,337.13,333.38
38,35,336.79,333.16
38,35,336.47,332.94
38,35,336.15,332.72
38,35,335.85,332.51
38,35,335.57,332.3
38,35,335.29,332.09
38,35,335.02,331.88
38,35,334.76,331.68
38,35,334.52,331.48
38,35,334.28,331.29
38,35,334.05,331.1
38,35,333.83,330.91
38,35,333.61,330.73
38,35,333.4,330.55
38,35,333.2,330.38
38,35,333.01,330.2
38,35,332.82,330.04
38,35,332.64,329.87
38,35,332.47,329.71
38,35,332.3,329.56
38,35,332.13,329.41
38,35,331.97,329.26
38,35,331.82,329.11
38,35,331.67,328.97
38,35,331.52,328.84
38,35,331.38,328.7
38,35,331.25,328.57
38,35,331.11,328.44
38,35,330.98,328.32
38,35,330.86,328.2
38,35,330.74,328.08
38,35,330.62,327.97
38,35,330.51,327.85
38,35,330.4,327.75
38,35,330.29,327.64
38,35,330.19,327.54
38,35,330.08,327.44
38,35,329.99,327.34
38,35,329.89,327.24
38,35,329.8,327.15
38,35,329.71,327.06
38,35,329.62,326.97
38,35,329.54,326.89
38,35,329.45,326.81
38,35,329.37,326.72
38,35,329.29,326.65
38,35,329.22,326.57
62,35,329.15,326.5
62,35,329.54,326.43
62,35,329.91,326.38
62,35,330.25,326.35
62,35,330.57,326.33
62,35,330.88,326.32
62,35,331.16,326.32
62,35,331.42,326.34
62,35,331.68,326.36
62,35,331.91,326.38
62,35,332.13,326.42
62,35,332.34,326.45
62,35,332.54,326.5
62,35,332.73,326.55
62,35,332.9,326.6
62,35,333.07,326.65
62,35,333.23,326.71
62,35,333.38,326.76
62,35,333.53,326.82
62,35,333.66,326.88
62,35,333.79,326.95
62,35,333.92,327.01
62,35,334.04,327.07
62,35,334.15,327.13
62,35,334.26,327.2
62,35,334.36,327.26
62,35,334.46,327.32
62,35,334.55,327.39
62,35,334.64,327.45
62,35,334.73,327.51
38,35,334.82,327.57
38,35,334.43,327.62
38,35,334.07,327.66
38,35,333.74,327.68
38,35,333.42,327.69
38,35,333.13,327.69
38,35,332.85,327.67
38,35,332.59,327.65
38,35,332.35,327.63
38,35,332.12,327.59
38,35,331.9,327.55
38,35,331.7,327.51
38,35,331.5,327.46
38,35,331.32,327.41
38,35,331.14,327.35
38,35,330.98,327.29
38,35,330.82,327.23
38,35,330.67,327.17
38,35,330.53,327.11
38,35,330.39,327.05
38,35,330.26,326.98
38,35,330.14,326.92
38,35,330.02,326.85
38,35,329.91,326.79
38,35,329.8,326.72
38,35,329.7,326.66
38,35,329.6,326.59
38,35,329.5,326.53
38,35,329.41,326.47
38,35,329.32,326.4
38,35,329.24,326.34
38,35,329.15,326.28
38,35,329.07,326.22
38,35,329,326.16
38,35,328.93,326.11
38,35,328.85,326.05
38,35,328.79,326
38,35,328.72,325.94
38,35,328.66,325.89
38,35,328.6,325.84
38,35,328.54,325.78
38,35,328.48,325.73
38,35,328.42,325.68
38,35,328.37,325.64
38,35,328.32,325.59
38,35,328.27,325.54
38,35,328.22,325.5
38,35,328.17,325.46
38,35,328.12,325.41
38,35,328.08,325.37
38,35,328.04,325.33
38,35,327.99,325.29
38,35,327.95,325.25
38,35,327.91,325.22
38,35,327.88,325.18
38,35,327.84,325.14
38,35,327.8,325.11
38,35,327.77,325.07
38,35,327.73,325.04
38,35,327.7,325.01
38,65,327.67,324.98
38,65,327.64,325.37
38,65,327.63,325.73
38,65,327.64,326.07
38,65,327.65,326.4
38,65,327.67,326.7
38,65,327.7,326.99
38,65,327.74,327.26
38,65,327.78,327.51
38,65,327.83,327.76
38,65,327.89,327.99
38,65,327.94,328.2
38,65,328.01,328.41
38,65,328.07,328.6
38,65,328.14,328.79
38,65,328.21,328.97
38,65,328.28,329.14
38,65,328.35,329.3
38,65,328.43,329.45
38,65,328.5,329.6
38,65,328.57,329.74
38,65,328.65,329.87
38,65,328.72,330
38,65,328.8,330.12
38,65,328.87,330.24
38,65,328.94,330.35
38,65,329.01,330.46
38,65,329.09,330.57
38,65,329.16,330.67
38,65,329.23,330.76
62,65,329.29,330.86
62,65,329.83,330.95
62,65,330.33,331.06
62,65,330.81,331.18
62,65,331.26,331.31
62,65,331.69,331.44
62,65,332.1,331.58
62,65,332.48,331.73
62,65,332.85,331.88
62,65,333.2,332.03
62,65,333.53,332.19
62,65,333.85,332.34
62,65,334.15,332.5
62,65,334.44,332.66
62,65,334.72,332.82
62,65,334.99,332.97
62,65,335.24,333.13
62,65,335.48,333.29
62,65,335.72,333.44
62,65,335.94,333.59
62,65,336.15,333.75
62,65,336.36,333.89
62,65,336.56,334.04
62,65,336.75,334.19
62,65,336.93,334.33
62,65,337.11,334.47
62,65,337.28,334.6
62,65,337.45,334.74
62,65,337.6,334.87
62,65,337.76,335
38,35,337.9,335.13
38,35,337.57,334.82
38,35,337.26,334.53
38,35,336.95,334.24
38,35,336.65,333.96
38,35,336.36,333.68
38,35,336.08,333.42
38,35,335.81,333.16
38,35,335.54,332.9
38,35,335.29,332.66
38,35,335.04,332.42
38,35,334.8,332.18
38,35,334.57,331.95
38,35,334.34,331.73
38,35,334.12,331.52
38,35,333.91,331.31
38,35,333.7,331.1
38,35,333.5,330.91
38,35,333.31,330.71
38,35,333.12,330.52
38,35,332.93,330.34
38,35,332.75,330.16
38,35,332.58,329.99
38,35,332.41,329.82
38,35,332.25,329.66
38,35,332.09,329.5
38,35,331.94,329.34
38,35,331.79,329.19
38,35,331.64,329.05
38,35,331.5,328.9
38,35,331.36,328.76
38,35,331.23,328.63
38,35,331.1,328.5
38,35,330.98,328.37
38,35,330.85,328.25
38,35,330.73,328.12
38,35,330.62,328.01
38,35,330.51,327.89
38,35,330.4,327.78
38,35,330.29,327.67
38,35,330.19,327.57
38,35,330.09,327.47
38,35,329.99,327.37
38,35,329.9,327.27
38,35,329.8,327.18
38,35,329.71,327.09
38,35,329.63,327
38,35,329.54,326.91
38,35,329.46,326.83
38,35,329.38,326.74
38,35,329.3,326.66
38,35,329.23,326.59
38,35,329.15,326.51
38,35,329.08,326.44
38,35,329.01,326.37
38,35,328.94,326.3
38,35,328.88,326.23
38,35,328.81,326.17
38,35,328.75,326.1
38,35,328.69,326.04
62,65,328.63,325.98
62,65,329.05,326.35
62,65,329.45,326.71
62,65,329.84,327.06
62,65,330.22,327.4
62,65,330.58,327.74
62,65,330.93,328.07
62,65,331.28,328.39
62,65,331.61,328.7
62,65,331.93,329
62,65,332.24,329.3
62,65,332.55,329.59
62,65,332.84,329.87
62,65,333.12,330.14
62,65,333.4,330.41
62,65,333.67,330.67
62,65,333.93,330.92
62,65,334.18,331.17
62,65,334.42,331.41
62,65,334.66,331.65
62,65,334.89,331.87
62,65,335.11,332.09
62,65,335.33,332.31
62,65,335.54,332.52
62,65,335.74,332.72
62,65,335.94,332.92
62,65,336.13,333.11
62,65,336.32,333.3
62,65,336.5,333.48
62,65,336.68,333.66
38,65,336.85,333.83
38,65,336.55,333.99
38,65,336.27,334.13
38,65,336.02,334.25
38,65,335.79,334.36
38,65,335.57,334.45
38,65,335.37,334.52
38,65,335.19,334.59
38,65,335.02,334.65
38,65,334.86,334.69
38,65,334.72,334.73
38,65,334.58,334.76
38,65,334.46,334.79
38,65,334.34,334.8
38,65,334.23,334.82
38,65,334.13,334.83
38,65,334.03,334.83
38,65,333.94,334.83
38,65,333.86,334.83
38,65,333.78,334.83
38,65,333.71,334.82
38,65,333.64,334.81
38,65,333.57,334.8
38,65,333.51,334.79
38,65,333.45,334.78
38,65,333.4,334.76
38,65,333.34,334.75
38,65,333.29,334.73
38,65,333.25,334.71
38,65,333.2,334.69
38,65,333.16,334.68
38,65,333.12,334.66
38,65,333.08,334.64
38,65,333.04,334.62
38,65,333.01,334.6
38,65,332.97,334.58
38,65,332.94,334.57
38,65,332.91,334.55
38,65,332.88,334.53
38,65,332.85,334.51
38,65,332.82,334.49
38,65,332.8,334.47
38,65,332.77,334.46
38,65,332.75,334.44
38,65,332.73,334.42
38,65,332.7,334.41
38,65,332.68,334.39
38,65,332.66,334.37
38,65,332.64,334.36
38,65,332.62,334.34
38,65,332.6,334.33
38,65,332.58,334.31
38,65,332.57,334.3
38,65,332.55,334.28
38,65,332.53,334.27
38,65,332.52,334.25
38,65,332.5,334.24
38,65,332.49,334.23
38,65,332.47,334.22
38,65,332.46,334.2
62,35,332.44,334.19
62,35,332.89,333.77
62,35,333.29,333.39
62,35,333.66,333.04
62,35,333.99,332.73
62,35,334.29,332.45
62,35,334.56,332.2
62,35,334.81,331.97
62,35,335.03,331.76
62,35,335.24,331.58
62,35,335.42,331.41
62,35,335.59,331.26
62,35,335.74,331.12
62,35,335.88,331
62,35,336,330.89
62,35,336.12,330.79
62,35,336.22,330.7
62,35,336.31,330.62
62,35,336.4,330.55
62,35,336.48,330.48
62,35,336.55,330.43
62,35,336.61,330.37
62,35,336.67,330.33
62,35,336.72,330.28
62,35,336.77,330.25
62,35,336.82,330.21
62,35,336.86,330.18
62,35,336.89,330.15
62,35,336.93,330.13
62,35,336.96,330.11
62,35,336.99,330.09
62,35,337.01,330.07
62,35,337.04,330.06
62,35,337.06,330.04
62,35,337.08,330.03
62,35,337.09,330.02
62,35,337.11,330.01
62,35,337.13,330
62,35,337.14,330
62,35,337.15,329.99
62,35,337.17,329.98
62,35,337.18,329.98
62,35,337.19,329.98
62,35,337.2,329.97
62,35,337.2,329.97
62,35,337.21,329.97
62,35,337.22,329.96
62,35,337.23,329.96
62,35,337.23,329.96
62,35,337.24,329.96
62,35,337.24,329.96
62,35,337.25,329.96
62,35,337.25,329.96
62,35,337.26,329.96
62,35,337.26,329.96
62,35,337.27,329.96
62,35,337.27,329.96
62,35,337.27,329.96
62,35,337.28,329.96
62,35,337.28,329.96
62,35,337.28,329.96
62,35,337.29,329.96
62,35,337.29,329.96
62,35,337.29,329.96
62,35,337.29,329.96
62,35,337.3,329.97
62,35,337.3,329.97
62,35,337.3,329.97
62,35,337.3,329.97
62,35,337.3,329.97
62,35,337.31,329.97
62,35,337.31,329.97
62,35,337.31,329.97
62,35,337.31,329.97
62,35,337.31,329.97
62,35,337.31,329.98
62,35,337.31,329.98
62,35,337.32,329.98
62,35,337.32,329.98
62,35,337.32,329.98
62,35,337.32,329.98
62,35,337.32,329.98
62,35,337.32,329.98
62,35,337.32,329.98
62,35,337.32,329.98
62,35,337.32,329.98
62,35,337.32,329.98
62,35,337.33,329.99
62,35,337.33,329.99
62,35,337.33,329.99
38,35,337.33,329.99
38,35,336.86,329.98
38,35,336.43,329.96
38,35,336.02,329.92
38,35,335.64,329.87
38,35,335.28,329.81
38,35,334.94,329.75
38,35,334.61,329.67
38,35,334.31,329.59
38,35,334.02,329.5
38,35,333.75,329.41
38,35,333.49,329.32
38,35,333.24,329.22
38,35,333.01,329.12
38,35,332.79,329.02
38,35,332.58,328.92
38,35,332.37,328.81
38,35,332.18,328.71
38,35,331.99,328.6
38,35,331.82,328.5
38,35,331.65,328.39
38,35,331.49,328.29
38,35,331.33,328.19
38,35,331.18,328.09
38,35,331.04,327.99
38,35,330.9,327.89
38,35,330.76,327.79
38,35,330.64,327.69
38,35,330.51,327.6
38,35,330.39,327.5
62,65,330.28,327.41
62,65,330.64,327.75
62,65,330.99,328.08
62,65,331.33,328.4
62,65,331.66,328.71
62,65,331.98,329.02
62,65,332.29,329.31
62,65,332.59,329.6
62,65,332.88,329.89
62,65,333.16,330.16
62,65,333.44,330.43
62,65,333.7,330.69
62,65,333.96,330.94
62,65,334.21,331.19
62,65,334.45,331.43
62,65,334.69,331.66
62,65,334.92,331.89
62,65,335.14,332.11
62,65,335.35,332.33
62,65,335.56,332.54
62,65,335.77,332.74
62,65,335.96,332.94
62,65,336.16,333.13
62,65,336.34,333.32
62,65,336.52,333.5
62,65,336.7,333.68
62,65,336.87,333.85
62,65,337.03,334.01
62,65,337.19,334.18
62,65,337.35,334.34
62,35,337.5,334.49
62,35,337.64,334.22
62,35,337.76,333.97
62,35,337.86,333.74
62,35,337.95,333.53
62,35,338.03,333.34
62,35,338.1,333.16
62,35,338.16,332.99
62,35,338.2,332.84
62,35,338.24,332.7
62,35,338.27,332.56
62,35,338.3,332.44
62,35,338.32,332.32
62,35,338.33,332.22
62,35,338.34,332.12
62,35,338.35,332.02
62,35,338.35,331.94
62,35,338.35,331.85
62,35,338.35,331.78
62,35,338.34,331.7
62,35,338.34,331.64
62,35,338.33,331.57
62,35,338.32,331.51
62,35,338.3,331.45
62,35,338.29,331.4
62,35,338.28,331.35
62,35,338.26,331.3
62,35,338.25,331.25
62,35,338.23,331.21
62,35,338.21,331.16
62,35,338.2,331.12
62,35,338.18,331.09
62,35,338.16,331.05
62,35,338.15,331.01
62,35,338.13,330.98
62,35,338.11,330.95
62,35,338.09,330.92
62,35,338.08,330.89
62,35,338.06,330.86
62,35,338.04,330.83
62,35,338.02,330.81
62,35,338.01,330.78
62,35,337.99,330.76
62,35,337.98,330.74
62,35,337.96,330.71
62,35,337.94,330.69
62,35,337.93,330.67
62,35,337.91,330.65
62,35,337.9,330.63
62,35,337.89,330.61
62,35,337.87,330.6
62,35,337.86,330.58
62,35,337.84,330.56
62,35,337.83,330.55
62,35,337.82,330.53
62,35,337.81,330.51
62,35,337.79,330.5
62,35,337.78,330.49
62,35,337.77,330.47
62,35,337.76,330.46
38,35,337.75,330.45
38,35,337.27,330.42
38,35,336.83,330.39
38,35,336.41,330.34
38,35,336.01,330.28
38,35,335.64,330.21
38,35,335.29,330.13
38,35,334.96,330.04
38,35,334.65,329.95
38,35,334.35,329.85
38,35,334.07,329.75
38,35,333.8,329.65
38,35,333.55,329.54
38,35,333.3,329.43
38,35,333.07,329.32
38,35,332.85,329.21
38,35,332.64,329.1
38,35,332.44,328.98
38,35,332.25,328.87
38,35,332.07,328.76
38,35,331.89,328.65
38,35,331.72,328.54
38,35,331.56,328.43
38,35,331.4,328.32
38,35,331.25,328.21
38,35,331.11,328.11
38,35,330.97,328
38,35,330.84,327.9
38,35,330.71,327.8
38,35,330.58,327.7
62,65,330.46,327.6
62,65,330.82,327.94
62,65,331.16,328.26
62,65,331.5,328.57
62,65,331.82,328.88
62,65,332.14,329.18
62,65,332.44,329.47
62,65,332.74,329.76
62,65,333.03,330.04
62,65,333.3,330.31
62,65,333.57,330.57
62,65,333.84,330.83
62,65,334.09,331.08
62,65,334.34,331.32
62,65,334.58,331.56
62,65,334.81,331.79
62,65,335.03,332.01
62,65,335.25,332.23
62,65,335.46,332.44
62,65,335.67,332.65
62,65,335.87,332.85
62,65,336.07,333.04
62,65,336.25,333.23
62,65,336.44,333.42
62,65,336.61,333.59
62,65,336.79,333.77
62,65,336.95,333.94
62,65,337.12,334.1
62,65,337.27,334.26
62,65,337.43,334.42
62,65,337.58,334.57
62,65,337.72,334.72
62,65,337.86,334.86
62,65,338,335
62,65,338.13,335.13
62,65,338.26,335.26
62,65,338.38,335.39
62,65,338.5,335.51
62,65,338.62,335.63
62,65,338.73,335.75
62,65,338.84,335.86
62,65,338.95,335.97
62,65,339.06,336.08
62,65,339.16,336.18
62,65,339.26,336.28
62,65,339.35,336.38
62,65,339.44,336.48
62,65,339.53,336.57
62,65,339.62,336.66
62,65,339.71,336.75
62,65,339.79,336.83
62,65,339.87,336.91
62,65,339.95,336.99
62,65,340.02,337.07
62,65,340.1,337.15
62,65,340.17,337.22
62,65,340.24,337.29
62,65,340.3,337.36
62,65,340.37,337.43
62,65,340.43,337.49
38,65,340.49,337.55
38,65,340.09,337.61
38,65,339.71,337.64
38,65,339.36,337.66
38,65,339.03,337.67
38,65,338.73,337.66
38,65,338.44,337.65
38,65,338.17,337.62
38,65,337.91,337.59
38,65,337.68,337.55
38,65,337.45,337.5
38,65,337.24,337.45
38,65,337.04,337.4
38,65,336.85,337.34
38,65,336.67,337.28
38,65,336.5,337.22
38,65,336.34,337.15
38,65,336.18,337.09
38,65,336.04,337.02
38,65,335.9,336.95
38,65,335.76,336.88
38,65,335.64,336.81
38,65,335.51,336.75
38,65,335.4,336.68
38,65,335.29,336.61
38,65,335.18,336.54
38,65,335.08,336.47
38,65,334.98,336.41
38,65,334.88,336.34
38,65,334.79,336.28
62,65,334.7,336.21
62,65,335.09,336.16
62,65,335.44,336.12
62,65,335.77,336.1
62,65,336.08,336.09
62,65,336.37,336.09
62,65,336.64,336.1
62,65,336.9,336.12
62,65,337.14,336.15
62,65,337.36,336.18
62,65,337.58,336.22
62,65,337.78,336.26
62,65,337.97,336.31
62,65,338.15,336.36
62,65,338.31,336.42
62,65,338.47,336.47
62,65,338.63,336.53
62,65,338.77,336.59
62,65,338.91,336.65
62,65,339.04,336.72
62,65,339.16,336.78
62,65,339.28,336.84
62,65,339.39,336.91
62,65,339.5,336.97
62,65,339.61,337.03
62,65,339.7,337.1
62,65,339.8,337.16
62,65,339.89,337.22
62,65,339.98,337.28
62,65,340.06,337.34
62,35,340.14,337.4
62,35,340.21,337.04
62,35,340.26,336.71
62,35,340.3,336.4
62,35,340.33,336.1
62,35,340.34,335.83
62,35,340.34,335.58
62,35,340.34,335.34
62,35,340.32,335.12
62,35,340.3,334.91
62,35,340.28,334.71
62,35,340.25,334.52
62,35,340.21,334.35
62,35,340.17,334.18
62,35,340.13,334.03
62,35,340.09,333.88
62,35,340.04,333.74
62,35,339.99,333.6
62,35,339.94,333.47
62,35,339.89,333.35
62,35,339.84,333.24
62,35,339.79,333.13
62,35,339.73,333.02
62,35,339.68,332.92
62,35,339.63,332.82
62,35,339.58,332.73
62,35,339.52,332.64
62,35,339.47,332.56
62,35,339.42,332.48
62,35,339.37,332.4
62,35,339.32,332.32
62,35,339.27,332.25
62,35,339.22,332.18
62,35,339.18,332.11
62,35,339.13,332.05
62,35,339.08,331.99
62,35,339.04,331.93
62,35,338.99,331.87
62,35,338.95,331.81
62,35,338.91,331.76
62,35,338.87,331.71
62,35,338.83,331.66
62,35,338.79,331.61
62,35,338.75,331.56
62,35,338.71,331.51
62,35,338.67,331.47
62,35,338.64,331.43
62,35,338.6,331.39
62,35,338.57,331.35
62,35,338.53,331.31
62,35,338.5,331.27
62,35,338.47,331.23
62,35,338.44,331.2
62,35,338.41,331.16
62,35,338.38,331.13
62,35,338.35,331.1
62,35,338.32,331.07
62,35,338.3,331.04
62,35,338.27,331.01
62,35,338.24,330.98
38,65,338.22,330.95
38,65,337.74,331.33
38,65,337.3,331.68
38,65,336.9,331.98
38,65,336.54,332.26
38,65,336.2,332.5
38,65,335.9,332.72
38,65,335.62,332.92
38,65,335.37,333.09
38,65,335.14,333.25
38,65,334.93,333.38
38,65,334.73,333.51
38,65,334.56,333.61
38,65,334.39,333.71
38,65,334.24,333.79
38,65,334.11,333.86
38,65,333.98,333.93
38,65,333.86,333.98
38,65,333.76,334.03
38,65,333.66,334.07
38,65,333.57,334.11
38,65,333.48,334.14
38,65,333.4,334.17
38,65,333.33,334.19
38,65,333.26,334.21
38,65,333.2,334.22
38,65,333.14,334.23
38,65,333.09,334.24
38,65,333.03,334.25
38,65,332.99,334.25
62,65,332.94,334.25
62,65,333.37,334.26
62,65,333.76,334.29
62,65,334.14,334.32
62,65,334.49,334.37
62,65,334.82,334.42
62,65,335.13,334.48
62,65,335.43,334.55
62,65,335.71,334.62
62,65,335.97,334.7
62,65,336.22,334.79
62,65,336.46,334.87
62,65,336.68,334.96
