H1,H2,H3,H4
19.542,17.558,8.0759,6.0076
19.738,17.681,8.4271,6.1742
20.016,17.922,8.6509,6.3124
19.804,17.498,8.4185,6.2772
19.899,17.747,8.4932,6.3361
19.613,17.591,8.305,6.2202
19.434,17.579,8.0305,5.9467
19.143,17.454,7.7908,5.8824
19.142,17.198,7.6362,5.6496
19.29,17.467,7.9459,5.8811
19.38,17.63,8.1106,6.3129
19.065,17.365,7.7364,6.2961
18.93,17.296,7.3638,5.9122
19.019,17.558,7.5901,5.9932
18.805,17.261,7.3683,5.8926
19.143,17.467,7.6376,6.1653
19.331,17.714,7.6954,6.1482
18.995,17.616,7.4942,6.0931
18.876,17.343,7.2986,6.0228
18.703,17.163,7.1837,5.8199
19.109,17.537,7.6333,6.0018
19.137,17.92,8.0078,6.3848
19.455,18.12,8.1434,6.5214
19.206,17.976,7.8907,6.2517
19.407,17.959,8.1077,6.4412
19.223,17.761,7.8237,6.4641
19.49,18.068,7.9483,6.6372
19.507,17.852,7.6875,6.3234
19.116,17.647,7.4043,6.2386
18.746,17.389,7.0875,6.196
18.999,17.664,7.5499,6.2445
18.839,17.369,7.4656,6.186
18.959,17.537,7.7087,6.4604
19.038,17.792,7.987,6.7472
18.794,17.664,7.9537,6.3595
19.027,17.921,8.2036,6.5133
19.341,18.32,8.3041,6.6768
19.23,18.006,7.9569,6.3901
19.011,17.855,8.0056,6.2228
18.931,17.586,7.8475,6.0596
18.659,17.351,7.6731,5.9755
18.418,17.089,7.4717,5.9481
18.724,17.364,7.8455,6.178
18.94,17.796,7.9912,6.2967
18.773,17.428,7.7012,6.192
18.638,17.207,7.5026,5.9556
18.645,17.022,7.3398,5.9215
19.04,17.204,7.5655,6.102
18.632,16.818,7.2956,6.0057
18.302,16.671,7.1905,5.9689
18.582,16.817,7.452,6.3168
18.416,16.602,7.3033,6.1174
18.567,16.952,7.4186,6.3626
18.818,17.41,7.7656,6.6816
19.083,17.579,7.9757,6.8728
19.338,17.906,8.0741,7.0944
19.068,17.759,7.6943,7.0488
19.225,17.977,7.9175,7.2723
19.037,17.934,7.7431,6.999
19.283,18.202,7.855,7.1837
19.511,18.482,7.8644,7.2672
19.28,18.379,7.6845,7.1854
18.951,18.225,7.5101,6.8159
19.191,18.639,7.951,6.9133
18.81,18.674,7.7082,6.6716
18.709,18.347,7.552,6.4935
18.519,18.249,7.3379,6.1826
18.716,18.384,7.6421,6.227
19.184,18.417,7.809,6.3964
19.319,18.946,8.2053,6.6148
19.274,18.548,7.8587,6.5325
19.042,18.38,7.4871,6.3034
18.626,18.202,7.2943,6.1614
18.306,17.796,7.2019,6.0201
18.498,18.152,7.3974,5.9895
18.334,17.968,7.2879,5.8641
18.559,18.135,7.5222,5.9795
18.468,18.083,7.4806,5.8939
18.36,17.861,7.2601,5.8871
18.614,18.186,7.4273,6.1413
18.894,18.334,7.7288,6.2127
18.64,17.942,7.5706,6.1457
18.893,18.167,7.8484,6.3631
19.208,18.329,8.1811,6.4653
19.022,18.226,7.9219,6.2592
19.17,18.346,8.1256,6.4518
19.436,18.508,8.2283,6.6614
19.65,18.739,8.3128,6.89
19.398,18.453,8.0149,6.7311
19.047,18.017,7.8537,6.5958
18.783,17.675,7.8673,6.519
18.648,17.491,7.6875,6.3942
19.152,17.831,7.7941,6.5203
18.828,17.897,7.6735,5.9929
19.029,18.088,8.0049,5.9988
18.859,17.741,7.7701,5.7195
18.675,17.369,7.608,5.657
19.041,17.405,7.8006,5.8574
18.879,17.099,7.7016,5.7575
18.591,16.751,7.5815,5.6521
19.052,16.819,7.8182,5.8639
19.259,17.237,8.1529,6.2147
19.078,16.919,7.9502,6.0271
19.296,17.21,8.2042,6.4046
19.501,17.401,8.2132,6.7939
19.747,17.75,8.4468,6.9887
19.492,17.63,8.1336,6.5881
19.354,17.592,7.8601,6.5171
19.012,17.617,7.6383,6.3241
18.632,17.388,7.3793,6.2182
18.916,17.596,7.7724,6.2794
19.028,17.401,7.5593,6.2766
18.772,17.274,7.5005,6.1768
18.951,17.713,7.6877,6.4026
18.777,17.458,7.5259,6.2303
19.066,17.74,7.726,6.4344
18.752,17.436,7.3338,6.3774
18.532,17.424,7.2678,6.1564
18.699,17.544,7.5247,6.1563
18.885,17.798,7.793,6.5305
18.719,17.714,7.7263,6.499
19.15,17.877,8.0329,6.6374
19.37,17.856,8.3085,6.6951
19.572,18.174,8.5146,6.8192
19.421,18.132,8.2701,6.5024
19.201,18.011,7.9799,6.2195
19.53,18.337,8.1631,6.3816
19.426,18.036,8.0176,6.2741
18.91,17.801,7.8895,6.1822
18.818,17.596,7.4759,6.0595
18.638,17.251,7.4206,6.0452
19.043,17.558,7.6754,6.149
18.494,17.42,7.5673,6.0395
18.741,17.642,7.7541,6.2425
18.466,17.336,7.4706,6.1404
18.248,17.292,7.2281,6.0944
18.461,17.512,7.6101,6.4706
18.836,17.734,7.8741,6.622
18.625,17.708,7.7039,6.3303
18.96,17.877,7.8728,6.4349
19,17.751,7.8201,6.0807
18.981,17.486,7.4651,5.9505
19.177,17.579,7.7676,6.2407
19.455,17.971,8.1326,6.509
19.852,18.137,8.3318,6.4965
19.524,17.9,7.862,6.3916
19.186,17.542,7.7282,6.2536
18.91,17.306,7.5644,6.2667
18.662,17.107,7.4471,6.0795
18.884,17.288,7.6517,6.4799
18.574,17.124,7.377,6.3588
18.759,17.314,7.7179,6.5527
18.616,17.103,7.7241,6.45
18.484,16.971,7.5249,6.3777
18.206,16.92,7.2245,6.1145
18.537,17.255,7.4553,6.3207
18.452,17.034,7.3627,5.9919
18.604,17.191,7.7492,6.2803
18.986,17.528,7.8399,6.2655
18.79,17.609,7.6094,6.1509
19.044,17.898,7.8049,6.4111
19.206,18.059,7.9937,6.6373
19.389,18.365,8.2725,6.8916
19.346,18.233,8.2242,6.5251
19.312,17.996,7.9939,6.3691
18.902,17.694,7.758,6.2247
18.607,17.39,7.4778,6.2157
18.842,17.614,7.6657,6.4236
19.173,17.933,8.0232,6.6461
19.107,17.808,7.6843,6.3952
18.94,17.48,7.7695,6.3852
18.722,17.413,7.598,6.3286
19.166,17.674,7.9315,6.5899
19.048,17.403,7.7886,6.4414
18.903,17.337,7.4453,6.2185
19.084,17.558,7.5965,6.4864
19.322,17.904,7.9631,6.5465
19,17.783,7.8006,6.443
19.159,18.102,7.9915,6.6018
19.518,18.336,8.0842,6.6769
19.685,18.556,8.1303,6.7591
19.628,18.332,7.7592,6.6325
19.84,18.431,7.9902,6.6634
19.648,18.197,7.7357,6.4215
19.751,18.218,7.9399,6.5322
20.006,18.362,8.2116,6.8657
19.825,18.102,7.95,6.555
19.642,18.001,7.8242,6.2362
19.937,18.069,8.1076,6.3953
19.598,17.722,8.0338,6.2102
19.729,17.865,8.2607,6.5507
19.516,17.79,8.0516,6.4049
19.403,17.842,7.9397,6.1519
19.578,17.981,8.035,6.3953
19.782,18.072,8.2061,6.5027
19.638,17.863,7.9061,6.3037
19.277,17.768,7.4479,6.1852
19.152,17.518,7.1959,6.1355
18.875,17.219,7.1513,6.0465
18.894,17.631,7.4098,6.3795
18.629,17.445,7.2143,6.0585
18.842,17.509,7.5526,6.1737
18.64,17.219,7.5105,6.1579
18.396,17.138,7.1944,5.966
18.254,16.889,7.2264,6.0225
18.116,16.577,7.0425,5.8207
18.329,16.858,7.2473,6.0857
18.195,16.453,6.9711,5.9636
18.594,16.582,7.4257,6.1235
18.352,16.523,7.1358,5.9685
18.637,16.793,7.3995,6.2223
18.938,16.983,7.833,6.3846
19.243,17.278,8.0887,6.3722
19.151,17.204,7.7643,6.3402
18.834,16.989,7.6336,6.1583
18.593,16.944,7.5155,6.0469
18.273,16.97,7.3778,6.0193
18.765,17.219,7.6424,6.0943
19.041,17.486,7.8001,6.1823
19.418,17.597,8.1771,6.5327
19.182,17.471,7.8754,6.2081
19.003,17.219,7.5733,6.0678
18.623,17.042,7.4776,6.1151
18.367,16.931,7.3335,5.8692
18.134,16.815,7.1228,5.9091
18.447,17.009,7.5099,6.1977
18.717,17.326,7.9003,6.3578
18.6,17.183,7.6101,5.9899
18.831,17.464,7.8238,6.0158
19.077,17.572,7.9616,6.2421
19.333,17.885,8.3207,6.4694
19.225,17.736,8.1353,6.1834
19.534,17.982,8.4359,6.3515
19.829,18.11,8.5906,6.5438
19.628,17.718,8.4379,6.4582
19.875,17.938,8.3897,6.4721
19.97,18.108,8.4423,6.604
20.121,18.343,8.4477,6.6746
20.157,18.44,8.7322,6.7419
19.933,18.224,8.4233,6.5785
20.077,18.472,8.7061,6.6495
19.808,18.29,8.3462,6.4853
19.48,18.036,8.0729,6.1684
19.924,18.306,8.4567,6.3617
20.099,18.234,8.7844,6.7456
19.793,17.888,8.4918,6.6004
19.685,17.728,8.1798,6.3961
19.88,17.961,8.3274,6.4435
19.715,17.812,8.0803,6.2949
19.458,17.581,7.8633,6.2245
19.635,17.963,8.1685,6.3781
19.798,18.172,8.4051,6.6163
19.933,18.327,8.3781,6.8042
19.634,18.014,8.0393,6.6218
19.305,17.938,7.8781,6.5402
18.949,17.741,7.773,6.2732
19.351,18.023,7.8077,6.5663
19.258,17.811,7.6917,6.5025
19.349,18.107,7.8535,6.7597
19.22,17.949,7.6657,6.3822
19.437,18.27,7.8957,6.4459
19.263,18.039,7.7334,6.3376
19.074,17.667,7.6615,6.2953
19.286,18.101,7.9762,6.5121
19.188,17.927,7.649,6.353
19.352,18.334,8.0689,6.4419
19.554,18.606,8.2651,6.5835
19.249,18.352,8.1077,6.3909
19.589,18.373,8.3902,6.6155
19.985,18.522,8.5455,6.6184
19.903,18.35,8.445,6.53
19.692,17.935,8.2136,6.5864
19.6,17.653,8.0299,6.4314
19.46,17.481,7.9118,6.2342
19.283,17.293,7.5635,6.0766
18.938,17.164,7.4311,5.8842
18.988,17.45,7.5062,6.0956
18.733,17.306,7.361,5.8976
18.55,17.186,7.2259,5.9572
18.42,17.012,7.0549,5.9977
18.626,17.262,7.4311,6.2893
18.551,17.113,7.2553,6.2157
18.455,16.921,7.0327,6.1252
18.76,17.137,7.4022,6.3232
18.519,17.138,7.1587,6.0284
18.75,17.289,7.3013,6.1894
18.842,17.571,7.6547,6.5153
18.912,17.9,7.7779,6.6402
19.261,18.036,7.9899,6.8082
19.477,18.393,8.169,6.8131
19.153,18.217,7.9639,6.4711
18.875,17.936,7.6461,6.2141
19.137,18.212,7.9854,6.5324
19.374,18.449,8.0531,6.5897
19.18,18.314,7.8032,6.3338
18.832,17.994,7.6729,6.2098
19.02,18.221,7.9646,6.3385
18.81,17.845,7.7662,6.0777
18.696,17.6,7.7018,5.7971
18.488,17.404,7.6265,5.6139
18.864,17.355,7.8168,5.5839
19.127,17.571,8.0947,5.6505
19.373,17.796,8.2328,6.0153
19.632,17.943,8.4119,6.3824
19.49,17.577,8.1589,6.3188
19.896,17.949,8.3874,6.5305
19.597,17.721,8.1487,6.4343
19.801,17.774,8.4063,6.6527
19.513,17.69,8.184,6.4228
19.783,17.948,8.2998,6.5044
19.541,17.785,8.0264,6.3576
19.379,17.575,7.7961,6.3955
19.433,17.809,8.1867,6.4563
19.663,18.005,8.4705,6.6291
19.514,17.83,8.2229,6.4968
19.648,18.279,8.3578,6.7314
19.846,18.681,8.4487,6.7397
20.234,18.995,8.759,6.9281
20.087,18.744,8.5415,6.7235
19.876,18.561,8.3682,6.494
19.665,18.328,8.3277,6.3099
19.454,18.059,7.9498,6.4263
19.092,17.775,7.7768,6.1085
18.732,17.511,7.5072,6.0748
18.555,17.228,7.5041,5.9555
18.781,17.599,7.9277,6.3603
18.63,17.387,7.685,6.0462
18.918,17.463,8.0541,6.2929
18.744,17.248,7.8286,6.0352
18.49,17.091,7.6032,6.0274
18.688,17.344,7.7393,6.2491
18.875,17.573,8.057,6.3616
18.616,17.451,7.8548,6.1788
18.938,17.748,8.1784,6.3275
19.15,17.895,8.3693,6.5557
19.407,18.068,8.5474,6.6908
19.625,18.375,8.6617,6.8309
19.722,18.533,8.9449,7.023
19.886,18.949,8.951,7.0759
19.761,18.788,8.6244,6.8413
19.732,18.684,8.1985,6.4269
19.544,18.319,7.9336,6.4293
19.38,18.017,7.6201,6.1569
19.608,18.238,7.9364,6.3674
19.357,17.843,7.6042,6.2442
19.639,18.041,7.7978,6.4134
19.314,17.833,7.6916,6.2435
18.986,17.58,7.5191,6.0683
19.238,17.948,7.689,6.3846
19.464,18.131,7.8812,6.6498
19.716,18.616,8.1307,6.8529
19.854,18.644,8.15,7.1828
19.895,18.837,8.3581,7.3159
19.695,18.6,7.9838,6.9244
19.767,18.675,8.3336,7.0181
20.174,18.726,8.4647,7.1643
20.37,19.198,8.6089,7.4794
20.122,19.172,8.3382,7.1648
19.851,18.893,8.0429,6.7407
19.721,18.854,7.8256,6.6477
19.541,18.573,7.6714,6.5946
19.759,18.666,7.9385,6.8141
19.491,18.514,7.7717,6.5697
19.582,18.837,8.1003,6.7444
19.801,19.074,8.2642,6.9078
19.951,19.083,8.3441,6.9784
20.092,19.11,8.7198,7.2336
19.797,18.881,8.2851,6.9833
19.533,18.72,8.0507,6.7325
19.763,18.937,8.2797,6.9202
20.023,19.221,8.6453,7.0177
19.767,18.97,8.3989,6.8939
19.976,19.257,8.7179,6.9732
20.097,19.433,8.9318,7.2631
20.378,19.584,9.2249,7.2886
20.161,19.25,8.9276,7.0169
20.128,18.876,8.6239,6.9457
20.112,18.901,8.363,6.7265
20.335,18.987,8.5717,6.8824
20.499,19.278,8.855,7.0116
20.629,19.379,9.0802,6.9678
20.375,19.142,8.8025,6.7067
20.684,19.5,8.8593,6.9247
20.285,19.261,8.5444,6.7545
20.447,19.556,8.8087,6.9154
20.289,19.218,8.4244,6.6677
19.971,18.859,7.9893,6.5075
20.209,18.989,8.3062,6.7576
20.503,19.242,8.3524,6.9295
20.185,19.143,8.2051,6.7003
20.298,19.518,8.3385,6.7844
20.306,19.62,8.4754,6.8023
20.053,19.223,8.1007,6.5711
20.37,19.348,8.4889,6.6934
20.598,19.536,8.5472,6.798
20.454,19.244,8.2923,6.589
20.248,18.923,8.0206,6.5205
19.937,18.651,7.6583,6.4185
19.472,18.483,7.4681,6.2384
18.938,18.361,7.4335,6.162
19.053,18.342,7.8239,6.4056
18.847,18.189,7.6812,6.2067
19.006,18.31,7.8372,6.2903
18.86,18.112,7.4326,6.0627
18.675,17.86,7.2286,6.1227
18.904,18.218,7.63,6.1594
18.517,18.035,7.5852,6.1742
18.314,17.879,7.3813,6.2231
18.633,18.164,7.6708,6.4506
18.575,18.043,7.2158,6.3926
18.85,18.359,7.5062,6.7427
19.118,18.584,7.8211,6.8416
19.422,18.807,8.0861,6.824
19.618,19.054,8.3025,6.99
19.389,18.837,7.9889,6.8168
19.259,18.661,7.822,6.4492
19.055,18.368,7.5722,6.4061
18.843,18.244,7.5238,6.3891
19.052,18.493,7.8168,6.5244
18.894,18.415,7.398,6.1634
18.789,18.335,7.2553,5.8997
18.931,18.529,7.6751,6.1663
18.613,18.259,7.4839,6.0158
18.375,17.981,7.4024,5.8728
18.26,17.832,7.3844,5.8955
18.488,17.75,7.5109,6.1524
18.75,17.826,7.7029,6.4796
18.959,18.145,8.0161,6.5999
18.504,17.994,7.8083,6.5527
18.735,18.281,8.2311,6.7829
19.224,18.522,8.4757,7.0109
19.591,18.737,8.6467,7.2069
19.482,18.765,8.4864,6.9977
19.177,18.473,8.1764,6.8204
19.615,18.561,8.3277,6.79
19.474,18.336,8.0889,6.56
19.127,18.175,7.7018,6.5617
19.206,18.324,8.1177,6.5597
19.325,18.482,8.1649,6.6878
19.269,18.302,7.9909,6.6196
19.48,18.454,8.1873,6.7849
19.867,18.546,8.4565,6.8525
19.74,18.298,8.2555,6.6134
19.519,17.986,7.9739,6.3589
19.814,18.133,8.1796,6.6848
19.978,18.317,8.4832,6.8539
19.66,18.117,8.2056,6.7559
20.034,18.313,8.4349,6.9018
19.886,18.048,8.1294,6.8114
19.835,17.85,7.7987,6.6339
20.161,18.183,8.0674,6.8396
19.867,17.949,7.5614,6.7568
20.009,18.357,7.7556,7.0289
19.683,18.261,7.5603,6.716
19.467,18.203,7.3046,6.6402
19.615,18.279,7.4685,6.5691
19.347,18.009,7.2935,6.3719
19.48,18.171,7.5204,6.6109
19.239,18.046,7.4009,6.674
19.499,18.187,7.6848,6.7459
19.232,17.8,7.6631,6.493
18.931,17.673,7.4866,6.2298
18.599,17.223,7.354,6.1242
18.787,17.375,7.6627,6.2477
18.594,17.166,7.5114,5.9859
18.463,16.946,7.2306,5.8839
18.292,16.973,7.2266,5.7404
18.312,16.925,7.1431,5.6179
18.421,17.087,7.3502,5.9446
18.274,16.902,7.1093,5.7919
17.935,16.742,6.9824,5.8598
17.947,16.566,6.9721,5.6858
17.66,16.36,6.9547,5.5639
17.416,16.097,6.7358,5.504
17.219,15.738,6.5423,5.3094
17.361,16.072,7.0478,5.6134
17.693,16.562,7.4355,5.9747
17.641,16.422,7.1154,5.8821
17.58,16.21,6.9465,5.7237
17.992,16.496,7.2649,6.0797
18.083,16.748,7.5717,6.0926
18.561,16.946,7.987,6.2277
18.266,16.937,7.7358,6.104
18.109,16.721,7.4674,6.0139
18.467,17.054,7.646,6.2421
18.767,17.461,7.9339,6.3813
19.139,17.793,8.1028,6.5035
19.247,18.152,8.348,6.5952
19.476,18.31,8.4009,6.6276
19.294,18.182,7.9651,6.4956
19.47,18.195,8.0684,6.6408
19.156,17.853,7.8537,6.4277
19.374,18.087,8.1425,6.3959
19.031,17.891,7.799,6.2847
19.185,18.213,8.0988,6.4047
19.432,18.439,8.1316,6.7636
19.075,18.349,7.8348,6.6997
19.418,18.63,8.1308,6.6947
19.078,18.355,7.8852,6.1874
19.317,18.47,8.1396,6.4072
19.631,18.506,8.3442,6.539
19.859,18.591,8.4491,6.5717
20.079,18.702,8.5902,6.8327
19.975,18.484,8.3139,6.6108
19.731,18.298,8.0146,6.2752
19.37,18.356,7.8014,6.0511
19.271,18.131,7.4817,6.0077
18.969,17.746,7.4417,5.9558
18.952,17.332,7.2879,5.7144
19.189,17.519,7.6851,5.8922
18.987,17.192,7.5179,5.9204
18.975,17.205,7.4605,5.8446
18.862,17.083,7.3379,5.6133
18.686,16.908,7.2937,5.6464
18.83,16.898,7.706,6.0217
19.201,17.228,7.845,6.1552
19.444,17.535,8.1652,6.2142
19.353,17.574,7.944,5.9927
19.61,17.829,8.2733,6.0558
19.842,18.125,8.3245,6.1971
20.115,18.375,8.3749,6.3931
20.202,18.621,8.6076,6.6046
20.474,18.866,8.9047,6.5177
20.247,18.567,8.5452,6.3106
19.863,18.283,8.3467,6.3086
20.058,18.315,8.7873,6.4232
20.358,18.446,8.9327,6.7077
20.575,18.741,9.0931,6.9248
20.18,18.634,8.7434,6.8749
20.501,18.954,8.9457,7.1158
20.588,19.107,9.0544,7.1911
20.258,18.782,8.6548,6.8646
19.994,18.662,8.5379,6.4445
20.048,18.803,8.6675,6.6564
20.242,18.91,8.9583,6.6958
20.509,18.998,9.0003,6.7219
20.71,19.025,9.0556,6.8064
20.581,18.843,8.6304,6.3837
20.788,18.937,8.7481,6.5969
20.434,18.709,8.38,6.3445
20.648,18.834,8.4902,6.4814
20.74,18.919,8.7819,6.5305
20.613,18.699,8.5531,6.4765
20.384,18.31,8.3114,6.4336
20.715,18.336,8.6748,6.7614
20.407,18.203,8.3781,6.5987
20.498,18.532,8.6057,6.8119
20.353,18.267,8.4533,6.5706
20.428,18.503,8.7105,6.8168
20.813,18.493,8.7698,7.0826
20.981,18.576,8.8176,7.1168
20.672,18.253,8.5873,6.778
20.4,18.111,8.3159,6.4102
20.205,18.087,8.1154,6.241
19.892,17.766,7.7293,6.0923
19.981,18.022,7.8655,6.3124
19.612,17.841,7.654,6.0782
19.667,18.206,7.9489,6.365
19.284,18.006,7.6122,6.424
19.149,17.894,7.3101,6.2134
18.871,17.528,7.1398,5.837
18.749,17.173,6.7702,5.7653
18.242,17.023,6.7773,5.8317
18.526,17.305,7.1238,5.9947
18.97,17.44,7.5426,6.2121
18.815,17.365,7.384,6.0791
18.962,17.626,7.6247,6.2333
19.15,17.823,7.7434,6.4326
19.471,17.868,8.07,6.4335
19.244,17.626,7.8657,6.234
19.03,17.367,7.5917,6.0593
18.774,17.169,7.4667,5.8915
18.522,16.897,7.3227,5.6924
18.873,17.143,7.5755,6.0224
19.171,17.333,7.6836,6.1973
19.448,17.641,7.9364,6.4098
19.542,17.788,8.1026,6.7438
19.275,17.566,7.8195,6.5135
19.479,17.803,8.2481,6.5627
19.124,17.595,7.895,6.3578
19.017,17.474,7.602,6.1117
19.265,17.761,7.8397,6.2646
19.538,17.843,8.126,6.3529
19.358,17.575,7.7984,6.3058
19.625,17.685,8.0378,6.4706
19.766,17.871,8.2331,6.6281
20.048,18.316,8.4268,6.8384
19.821,18.25,8.1647,6.646
20.125,18.491,8.3625,6.8872
20.245,18.648,8.5254,6.7653
20.454,18.82,8.7413,6.7924
20.223,18.381,8.5451,6.7562
20.029,18.271,8.1868,6.6534
19.693,18.003,7.9084,6.6103
19.832,18.13,7.9557,6.7464
19.541,18.054,7.8918,6.474
19.569,18.364,8.1533,6.5829
19.46,18.227,7.7022,6.3591
19.195,18.021,7.4373,6.0348
19.423,18.16,7.7873,6.2349
19.601,18.391,8.1093,6.4715
19.453,17.998,7.9794,6.1409
19.348,17.759,7.6239,5.814
19.522,18.045,7.8759,5.984
19.573,18.109,7.9377,6.2967
19.331,17.806,7.7956,6.0632
19.696,17.88,7.9868,6.25
19.904,17.912,8.1788,6.5354
19.732,17.573,7.8897,6.2732
19.579,17.441,7.5826,6.0627
19.312,17.307,7.325,6.0006
18.954,17.108,7.3114,5.8095
19.165,17.414,7.6411,6.0076
18.804,17.164,7.4728,6.0168
19.02,17.315,7.7502,6.2544
18.956,17.16,7.479,6.0193
19.211,17.325,7.8653,6.1899
19.001,17.291,7.6625,6.0641
19.155,17.397,7.931,6.1636
19.008,17.293,7.8365,6.078
18.827,17.051,7.6395,6.0028
18.995,17.444,7.8691,6.2239
18.867,17.339,7.6624,5.964
19.216,17.505,7.9367,6.1526
19.519,17.79,8.0656,6.5213
19.873,18.052,8.2331,6.6576
19.654,17.903,8.0595,6.2681
19.361,17.696,7.7769,6.1111
19.095,17.617,7.6731,6.1201
18.732,17.32,7.4921,6.0175
18.725,17.073,7.3072,5.9872
18.504,17.075,7.02,5.9397
18.365,16.736,6.9439,5.8283
18.235,16.579,6.7352,5.6366
18.717,16.813,7.2742,6.0545
18.554,16.591,7.2167,5.8305
18.479,16.521,7.1649,5.666
18.326,16.451,6.9758,5.6123
18.461,16.584,7.3218,5.775
18.755,16.903,7.625,5.9371
18.558,16.745,7.5592,5.7204
18.77,16.945,7.9818,5.9564
19.074,17.398,8.0974,6.118
19.336,17.5,8.5645,6.4733
19.592,17.597,8.5603,6.6537
19.993,17.7,8.8207,6.7908
20.21,17.837,8.9078,7.0174
20.395,18.305,8.9716,7.0082
20.16,18.077,8.6939,6.6601
19.913,17.842,8.3469,6.4271
20.168,18.179,8.4385,6.4935
20.434,18.27,8.4725,6.5826
20.217,18.072,8.1647,6.4116
20.328,18.328,8.4191,6.6037
20.074,18.216,8.1066,6.4191
19.743,18.131,7.8543,6.1784
19.918,18.205,7.9482,6.3942
19.946,18.397,8.1587,6.5545
20.277,18.758,8.3389,6.6496
20.193,18.898,8.5188,6.8608
20.619,18.99,8.6178,6.8447
20.783,19.018,8.8927,6.9766
20.595,18.804,8.5571,6.8005
20.844,19.072,8.8327,6.8194
20.706,18.676,8.3064,6.6071
20.687,18.821,8.5065,6.6378
20.282,18.361,8.0452,6.3813
19.949,18.302,7.9679,6.2019
19.794,17.997,7.7592,5.901
20.028,18.127,8.0451,6.0041
19.863,17.909,7.7619,5.8963
20.105,17.97,8.1722,6.0374
20.521,18.208,8.3173,6.3508
20.663,18.633,8.5224,6.5956
20.924,18.747,8.5093,6.6845
21.008,18.977,8.5762,6.7751
20.594,18.715,8.3299,6.7257
20.196,18.469,8.1386,6.526
19.832,18.238,7.9866,6.3699
19.562,17.975,7.5146,6.192
19.123,17.758,7.3996,6.1288
19.288,17.804,7.7245,6.4182
19.47,17.978,7.9107,6.7708
19.26,17.656,7.7884,6.6101
19.054,17.444,7.5287,6.4438
18.653,17.606,7.44,6.2673
18.892,17.645,7.7593,6.4291
19.031,17.991,7.9099,6.5112
19.279,18.106,8.0173,6.6149
19.659,18.253,8.185,6.7033
19.562,17.904,7.7418,6.313
19.795,18.182,8.0424,6.4101
20.192,18.362,8.1372,6.5779
20.3,18.538,8.2947,6.7951
20.469,18.86,8.6065,6.874
20.342,18.759,8.24,6.4984
20.347,18.849,8.562,6.6076
20.133,18.725,8.2899,6.1942
20.357,18.936,8.6505,6.3694
20.77,19.179,8.695,6.3557
20.459,18.731,8.6047,6.3575
20.637,18.858,8.938,6.5437
20.696,19.08,9.0144,6.6766
21.002,19.202,9.0141,6.7666
20.914,18.887,8.6433,6.4501
20.559,18.694,8.4036,6.2417
20.604,18.757,8.5088,6.2054
20.806,18.984,8.6474,6.4875
20.886,19.099,8.5636,6.5782
20.7,18.717,8.4383,6.5307
20.322,18.466,8.0826,6.3334
19.95,18.048,7.9012,6.1407
19.743,17.862,7.7684,6.0593
19.945,18.213,7.9712,6.2631
19.636,18.02,7.7938,6.1774
19.274,17.921,7.5222,6.115
19.382,18.133,7.7461,6.3332
19.552,18.356,7.9606,6.5517
19.238,18.24,7.7319,6.3532
19.279,18.415,8.0506,6.5585
19.345,18.041,8.0211,6.3918
19.848,18.227,8.2035,6.5206
20.114,18.413,8.472,6.5944
19.851,18.214,8.0763,6.341
19.993,18.459,8.0938,6.669
20.107,18.6,8.3831,6.6331
20.334,18.865,8.5909,6.699
20.13,18.584,8.3203,6.4006
20.014,18.262,7.978,6.298
20.163,18.33,8.338,6.6217
19.79,18.012,8.1811,6.3793
20.031,18.297,8.3739,6.7019
19.831,18.056,8.0896,6.5154
19.445,17.846,7.8528,6.3943
19.298,17.63,7.7037,6.1284
19.038,17.415,7.4534,5.9318
19.235,17.63,7.5896,6.1429
18.915,17.388,7.4508,6.042
18.892,17.288,7.2578,5.9814
18.98,17.497,7.3602,6.3638
19.169,17.723,7.6302,6.4767
18.889,17.459,7.463,6.2632
19.06,17.815,7.666,6.5628
18.797,17.678,7.6493,6.501
18.74,17.636,7.4655,6.4239
18.475,17.27,7.1138,6.2589
18.219,17.111,7.0734,6.1636
18.434,17.656,7.3744,6.2463
18.823,17.818,7.8643,6.5516
19.183,18.145,8.0259,6.8444
19.133,17.956,7.5777,6.6425
19.004,17.814,7.4781,6.1301
19.249,17.817,7.8169,6.3387
19.244,17.646,7.6797,6.0726
19.401,17.809,8.0162,6.3327
19.26,17.417,7.7461,6.1019
19.098,17.184,7.601,5.8946
18.82,16.968,7.4754,5.7755
19.026,17.271,7.6094,5.9566
19.24,17.472,7.8286,6.1652
19.323,17.697,8.0118,6.5101
18.919,17.586,7.7829,6.2284
18.987,17.914,8.0132,6.392
19.161,17.908,8.167,6.3596
18.964,17.749,7.9346,6.2284
19.01,17.927,8.1196,6.5084
18.875,17.861,7.9404,6.3938
18.676,17.745,7.7159,6.4218
18.388,17.569,7.5786,6.1678
18.328,17.152,7.3966,6.0992
18.576,17.482,7.4894,6.3885
18.887,17.729,7.6008,6.5465
18.723,17.492,7.6031,6.3349
18.864,17.795,7.9327,6.3243
19.156,17.961,8.1671,6.598
18.982,17.801,7.9815,6.5409
18.908,17.695,7.705,6.2903
19.282,17.801,7.9928,6.5535
19.086,17.626,7.8166,6.493
18.632,17.421,7.6624,6.418
18.449,17.194,7.526,6.4962
18.981,17.631,7.7377,6.6093
19.4,17.882,7.9597,6.7631
19.652,18.199,8.3767,6.7951
