H1,H2
20.234,19.148
20.448,19.196
20.332,18.966
19.92,18.269
20.07,18.777
20.555,18.573
20.395,18.384
20.024,18.077
20.221,18.112
20.06,18.124
19.559,18.008
19.938,17.98
19.646,17.641
20.265,18.161
19.81,17.799
20.065,17.85
19.495,17.403
19.44,17.753
19.236,17.179
19.548,17.293
19.198,17.294
19.582,17.115
19.463,17.077
19.281,16.77
18.943,16.926
19.219,16.937
18.903,16.739
18.615,16.237
18.428,16.053
18.586,16.537
17.517,16.131
17.434,16.126
17.333,15.918
16.951,15.806
16.782,15.833
16.931,16.028
16.769,15.923
17.445,16.193
17.351,15.906
17.067,16.108
17.512,16.087
18.048,17.238
18.354,17.432
18.416,17.479
19.345,17.441
19.894,17.709
19.845,18.162
20.333,18.643
20.173,18.348
20.378,18.701
20.775,18.764
20.708,18.956
20.258,18.786
20.418,18.684
20.153,18.368
20.622,18.802
20.35,19.224
21.079,19.389
21.34,19.704
21.525,19.942
21.307,20.497
21.452,20.594
21.753,20.698
22.027,20.734
22.547,20.823
22.093,20.23
21.922,20.501
21.453,20.016
21.005,19.686
20.976,19.041
20.933,19.405
21.161,19.672
21.375,19.432
21.317,19.543
21.956,19.509
21.669,19.502
22.201,20.188
22.365,19.98
22.489,20.2
22.413,19.809
21.756,19.286
21.913,18.967
22.141,19.145
22.013,19.066
21.335,18.706
21.45,18.828
21.968,19.077
21.327,19.236
21.73,19.509
21.656,19.661
21.869,19.727
22.504,20.017
22.326,20.278
21.573,19.749
21.965,19.752
22.168,20.077
21.577,19.943
21.589,20.125
21.51,19.611
21.232,19.471
21.27,19.786
21.204,19.814
21.94,19.866
21.608,20.118
21.682,20.365
21.943,20.64
21.844,20.51
20.841,20.096
21.232,19.556
20.803,19.787
20.647,19.304
20.542,19.056
20.217,18.762
20.442,18.492
20.408,18.483
20.13,18.72
20.557,18.922
20.639,19.097
20.53,19.114
20.722,19.006
20.887,19.194
20.888,19.03
20.632,19.344
20.472,18.898
20.285,18.557
20.32,18.838
20.626,18.81
20.065,18.536
20.197,18.173
19.735,17.982
19.69,18.401
19.75,18.709
20.032,18.913
20.173,19.156
20.393,19.023
20.552,18.592
19.996,18.546
20.507,18.154
20.51,18.381
19.786,18.268
19.919,18.565
19.479,18.289
19.685,18.463
19.772,18.784
19.589,18.82
20.127,19.084
20.177,19.036
20.227,19.242
20.379,19.189
20.214,19.198
20.367,19.322
20.46,19.284
20.07,19.064
19.831,18.816
19.833,18.675
19.972,18.691
19.148,18.398
19.512,18.029
19.233,18.015
19.104,18.096
19.214,18.224
19.839,18.547
19.763,18.351
19.919,18.27
19.686,17.834
20.187,18.192
19.677,17.636
19.956,18.081
20.347,18.461
20.619,18.493
20.595,18.945
20.495,18.581
20.095,18.273
19.933,18.943
19.625,18.682
19.618,18.99
20.274,19.6
19.675,19.134
20.218,19.208
20.181,18.958
19.817,18.769
19.78,18.676
19.872,18.712
19.811,18.903
19.966,19.142
19.467,18.986
19.398,19.146
19.736,18.668
19.335,18.729
19.211,18.208
19.139,18.294
18.696,18.348
18.779,17.933
18.625,17.911
18.682,17.996
18.825,18.388
18.51,17.577
18.791,18.22
19.103,18.302
18.717,18.247
18.439,18.408
18.141,18.128
18.461,18.173
18.804,18.114
18.601,17.673
18.525,17.284
18.554,17.515
18.787,18.064
18.713,17.861
18.974,17.942
19.279,17.624
18.73,17.178
19.181,17.465
18.803,17.516
19.715,18.137
19.695,17.953
19.324,17.803
19.516,18.253
19.291,17.823
19.53,18.048
19.407,17.57
19.989,18.155
19.788,18.13
19.401,18.057
18.992,17.558
19.453,17.805
19.365,18.02
19.011,17.45
18.874,17.332
19.149,17.59
18.704,17.417
18.652,17.307
18.694,16.809
18.406,16.685
18.282,16.543
17.94,16.208
17.639,16.101
17.741,16.325
17.853,16.912
18.154,16.732
17.633,16.306
17.536,16.423
18.036,16.777
18.261,16.728
18.249,16.588
18.779,16.917
18.395,16.949
18.62,17.472
19.229,17.832
19.795,17.778
20.054,18.009
19.932,17.844
19.863,18.008
19.376,18.04
19.732,17.904
19.122,17.706
19.662,17.967
19.459,17.567
20.07,17.739
19.701,17.557
19.845,17.493
20.195,17.544
20.346,17.647
20.21,18.445
20.143,18.638
20.286,18.422
20.182,18.085
19.927,18.238
19.494,18.009
19.444,17.496
19.296,17.417
18.867,17.211
18.74,17.205
18.377,17.223
18.333,16.727
18.439,17.001
18.662,17.211
18.95,17.632
19.216,17.834
18.888,17.35
19.498,17.938
19.7,18.21
19.892,18.514
20.192,18.638
20.433,18.713
20.455,19.132
20.629,19.245
20.62,19.51
21.08,19.702
20.31,19.356
20.623,19.434
20.297,19.526
20.234,19.463
20.231,19.645
19.786,18.891
19.931,19.162
20.216,19.258
20.476,19.526
20.791,19.214
20.913,19.698
20.916,19.855
21.314,20.137
21.591,20.05
20.882,20.168
20.61,19.593
20.84,19.654
20.881,19.684
20.697,19.426
20.929,19.662
20.555,19.269
20.705,19.819
21.033,19.776
20.758,19.535
20.966,20.093
21.479,20.396
21.603,20.29
21.87,20.503
21.708,20.132
21.923,20.622
21.465,19.777
21.316,20.064
21.664,19.835
21.045,19.245
20.794,19.01
19.948,18.576
20.229,18.649
20.589,18.959
21.118,19.122
21.021,19.201
20.987,19.218
21.225,19.165
21.066,18.9
20.396,18.572
20.683,18.468
20.257,18.312
19.77,17.904
19.771,18.092
20.141,18.43
20.277,18.33
20.144,18.198
20.131,18.613
20.627,18.568
20.647,18.796
21.162,19.244
21.668,19.176
21.23,18.916
20.855,18.669
21.211,18.895
21.422,18.698
21.665,19.211
21.312,18.966
21.342,18.921
21.107,19.203
20.996,18.582
20.566,18.527
20.774,18.744
20.646,19.023
20.948,19.183
21.175,19.208
20.642,19.204
20.384,18.552
20.482,18.794
20.648,19.074
20.884,19.233
20.299,19.181
20.501,19.013
20.123,19.113
20.139,18.564
20.385,18.819
20.179,18.548
20.543,18.644
20.495,18.95
20.557,19.218
20.285,19.358
20.685,19.368
20.287,19.27
20.989,19.112
20.875,19.404
20.674,19.302
20.493,19.34
20.552,19.188
20.044,18.633
20.025,18.603
18.989,18.369
18.958,18.061
18.929,18.29
18.852,18.221
18.557,18.412
18.714,18.076
18.603,17.785
18.275,17.467
18.405,17.948
18.379,17.57
18.109,17.602
18.254,17.362
18.19,17.012
18.799,17.252
18.946,17.688
19.194,17.856
19.071,17.761
19.249,17.83
19.084,17.644
19.284,18.114
19.26,18.082
19.865,18.219
19.549,17.858
19.535,17.976
19.651,17.803
19.874,18.151
19.732,17.508
19.842,18.081
20.027,18.165
19.99,18.399
19.882,18.155
19.677,17.885
19.243,17.822
18.991,17.335
19.464,17.973
19.411,18.12
19.151,17.611
19.446,18.158
19.119,17.81
19.051,17.829
19.03,17.892
18.668,17.439
18.96,18.03
18.981,17.982
19.202,18.163
18.975,18.041
19.428,17.951
19.721,18.325
19.2,18.08
19.392,18.24
19.454,18.617
19.05,18.205
18.824,18.133
18.741,17.945
18.466,17.702
18.61,17.553
18.304,17.642
19.004,17.855
18.597,17.61
18.553,17.407
18.425,17.728
18.327,18.182
18.039,17.78
18.477,17.601
18.028,17.496
18.345,17.692
18.22,17.947
18.419,17.935
19.104,18.072
18.831,18.144
18.591,17.945
18.474,17.547
18.399,17.591
18.477,17.656
18.011,17.461
18.447,18.131
18.175,17.751
18.598,18.082
18.66,18.484
18.613,18.165
19.083,18.213
19.351,18.703
19.296,19.004
19.306,18.939
19.4,18.804
19.706,18.934
19.842,19.363
19.457,19.082
19.482,18.638
19.444,18.844
19.498,18.602
19.244,18.317
19.203,18.33
19.195,18.222
18.914,18.304
18.869,18.299
19.219,18.805
18.493,18.466
18.685,18.402
18.957,18.486
19.499,18.763
19.195,18.428
19.688,18.582
20.086,18.883
20.208,19.536
20.313,19.488
20.147,19.332
19.628,19.057
19.848,19.187
19.699,19.249
20,18.771
19.943,18.827
19.448,18.611
19.772,18.127
19.737,18.411
19.5,18.202
19.612,17.766
19.754,17.899
20.164,18.218
20.283,18.298
20.218,18.055
20.461,18.359
20.051,17.926
19.683,18.126
19.668,17.888
19.55,17.51
19.291,17.729
18.883,16.813
19.022,16.932
18.508,16.707
18.764,17.056
18.351,16.682
18.497,16.982
18.818,16.969
18.507,16.799
18.395,16.781
18.271,16.885
18.774,17.087
19.25,17.321
19.511,17.63
19.959,17.866
19.829,17.66
20.081,18.104
20.303,18.718
20.074,18.404
20.059,17.889
19.757,17.823
19.844,17.889
19.234,17.921
19.591,18.15
20.082,18.472
19.755,17.921
20.106,18.169
20.195,18.554
20.083,18.37
20.083,18.747
20.779,18.856
20.66,18.918
20.45,18.801
21.042,19.109
21.197,19.231
21.012,18.942
20.63,18.487
20.52,18.239
20.609,18.626
20.35,18.373
19.523,17.944
20.076,17.884
20.428,18.353
20.45,18.804
20.552,18.754
20.767,18.766
20.288,18.583
20.157,18.079
20.084,18.208
19.868,18.489
19.893,18.357
19.973,18.37
19.728,18.049
19.434,17.394
19.905,17.934
19.603,17.563
19.813,17.536
19.691,17.895
19.644,18.188
19.764,18.517
19.921,17.978
19.886,18.429
19.548,18.388
19.331,18.246
18.863,18.006
19.284,18.505
18.834,18.245
19.394,18.289
19.098,17.659
19.01,17.798
18.778,17.603
19.008,17.78
19.545,18.159
19.847,18.484
19.451,18.153
19.705,18.346
19.228,18.105
19.407,18.333
19.7,18.555
19.503,18.292
18.942,18.108
18.844,17.547
18.839,17.514
19.336,17.673
19.5,17.97
19.198,17.536
19.149,17.69
19.192,18.007
19.139,17.638
19.428,18.023
19.46,18.186
19.562,17.938
19.756,17.768
19.369,17.841
19.614,18.098
19.527,18.254
20.338,18.824
20.033,18.159
20.008,18.548
19.875,18.102
19.62,17.63
19.662,17.649
19.619,17.819
19.31,17.38
19.437,17.556
19.414,17.287
18.887,17.135
18.596,17.031
18.385,16.849
18.784,17.175
18.908,17.485
18.629,16.742
18.48,16.73
18.108,16.577
18.667,16.912
17.993,16.871
18.107,17.12
18.294,16.98
18.01,16.941
17.794,17.035
17.975,17.214
18.502,17.667
19.188,17.746
18.865,17.489
18.997,18.1
18.688,17.547
18.857,17.664
19.354,18.02
19.083,18.074
18.843,17.597
19.197,17.603
18.884,17.539
18.782,17.312
19.129,17.758
18.609,17.339
19.246,17.527
19.116,17.615
18.958,17.617
19.196,17.552
18.347,16.988
18.278,16.948
18.589,17.121
18.78,17.384
18.939,17.097
18.747,16.817
18.482,17.13
18.997,17.095
18.543,16.851
18.672,16.977
18.536,16.59
18.449,16.818
18.363,16.919
18.882,17.078
18.911,17.036
19.044,17.482
19.048,17.022
19.101,17.274
18.738,17.176
18.533,16.866
19.116,16.863
18.592,17.23
18.547,16.405
18.914,17.027
18.92,17.368
18.594,17.178
18.676,17.185
18.892,16.918
18.988,17.242
19.552,17.397
19.23,17.119
19.196,17.586
19.181,18.017
19.569,17.979
19.454,17.584
19.408,17.02
19.694,17.49
18.919,17.676
19.364,17.969
19.364,17.374
19.628,17.628
19.683,17.756
19.524,17.613
19.768,17.954
19.642,17.804
19.752,17.593
20.006,17.878
20.025,18.369
19.836,18.299
20.043,18.259
20.076,18.206
19.631,17.995
19.682,17.65
18.801,17.548
18.621,17.416
18.722,17.468
18.259,17.626
17.853,17.414
17.987,17.12
18.178,17.313
18.265,17.116
18.317,17.514
18.108,17.239
18.015,17.346
17.485,17.084
17.584,17.197
18.213,17.429
18.597,17.486
18.492,17.719
18.357,17.376
18.532,17.278
18.534,17.349
18.615,18.022
18.378,17.963
18.405,17.509
18.25,17.227
18.121,17.318
18.277,17.643
18.54,17.986
18.906,17.893
19.07,17.989
19.22,18.082
19.199,18.593
19.547,18.194
19.699,18.317
19.068,18.005
19.483,18.649
19.176,17.989
19.406,18.276
19.567,18.404
20.187,18.647
19.699,18.838
19.917,18.672
19.501,18.614
19.26,18.345
19.482,18.346
19.708,18.378
19.779,18.176
19.414,17.842
18.998,17.688
18.924,17.565
18.94,17.004
18.346,17.107
18.533,17.164
18.835,17.396
18.682,17.355
18.112,16.993
18.157,16.984
18.251,17.257
18.23,17.13
18.254,16.948
18.177,16.774
18.782,17.279
18.809,17.587
18.902,17.75
19.595,18.078
19.95,18.188
19.435,18.443
19.917,18.207
19.454,18.553
19.688,18.496
19.605,18.62
19.663,18.477
19.494,18.321
19.178,17.942
19.095,17.711
19.163,17.499
19.189,17.488
19.567,17.858
19.432,18.204
20.244,18.153
19.896,17.754
19.799,17.625
19.727,17.458
19.54,17.157
19.693,17.5
19.276,17.082
19.266,17.505
19.807,17.7
20.002,17.81
20.02,17.951
19.863,17.81
20.124,18.056
20.49,18.356
20.49,18.558
20.094,18.292
20.109,18.28
20.525,18.952
20.61,18.835
20.545,18.779
20.27,18.4
20.11,18.136
20.2,18.618
20.154,18.584
20.341,19.211
20.356,18.664
19.645,18.305
19.931,18.427
20.213,18.893
19.755,18.298
19.849,18.187
19.827,18.226
20.13,18.74
19.631,18.33
19.88,18.225
20.255,18.663
19.953,18.504
20.021,18.725
20.212,18.75
19.88,18.413
20.122,18.696
19.908,18.608
20.429,18.871
19.942,18.437
20.124,18.764
19.785,18.421
20.123,18.47
19.861,18.339
19.412,18.154
20.138,18.07
19.629,17.96
19.178,17.537
19.086,17.226
19.102,17.305
18.84,16.884
18.794,16.574
18.927,16.751
18.132,16.663
18.039,16.26
17.963,16.188
17.534,16.276
17.536,15.995
17.55,16.453
17.476,16.383
17.616,15.705
17.773,16.422
18.104,16.029
17.534,16.4
17.786,16.211
18.061,16.481
18.305,17.315
18.985,17.411
19.282,17.878
19.628,17.986
20.235,18.538
20.458,18.548
20.112,18.791
19.254,18.308
19.75,18.603
19.455,18.584
19.506,18.514
19.403,18.394
19.357,18.412
19.672,18.34
19.866,18.428
19.753,18.928
20.082,19.169
20.203,19.727
20.656,19.742
20.431,19.719
20.465,19.297
20.703,19.431
20.388,19.209
20.104,18.935
19.937,19.381
19.904,18.917
19.371,18.716
19.538,18.59
19.648,18.343
19.855,18.172
19.715,18.508
20.186,18.762
20.286,19.367
20.218,19.497
20.129,19.312
19.816,19.135
19.551,18.9
19.885,18.799
19.694,18.406
19.356,17.972
19.694,18.62
19.668,18.453
19.307,18.125
19.332,18.882
19.566,18.799
19.711,19.06
20.155,19.221
20.15,19.468
19.88,19.154
20.125,19.439
20.23,19.608
20.015,19.045
20.131,18.971
20.016,18.909
19.911,18.984
19.805,19.173
19.449,18.837
19.518,18.618
19.326,18.729
20.009,18.97
20.238,19.354
20.216,19.198
20.069,18.969
19.733,18.893
20.094,18.839
20.227,18.383
19.923,18.879
19.907,18.599
19.966,17.861
19.762,17.513
19.067,17.131
19.476,17.666
19.41,17.527
19.335,17.704
19.824,17.809
20.192,18.275
19.945,17.973
20.306,18.222
20.242,17.882
20.014,17.868
19.923,17.564
19.43,17.498
19.873,17.417
19.626,17.712
20.032,17.879
19.937,17.769
20.124,17.637
19.763,17.261
19.996,17.524
20.289,17.636
19.843,17.857
19.661,17.312
19.828,17.158
19.445,17.63
20.145,17.964
20.178,18.151
19.933,17.843
20.364,18.234
20.478,18.239
20.119,18.082
20.544,18.067
20.568,18.183
20.808,18.345
20.703,18.48
20.447,18.188
20.451,18.457
20.843,18.703
20.85,18.673
21.093,18.689
20.826,18.893
20.321,18.596
20.362,18.315
20.095,18.262
19.971,18.109
19.392,18.068
19.985,18.179
19.85,18.079
19.549,17.981
19.089,17.923
18.889,17.435
19.39,17.826
18.898,17.801
18.995,17.902
19.137,17.999
19.088,17.493
18.484,17.91
18.705,17.323
18.625,17.29
18.714,17.26
18.968,17.265
18.599,17.125
18.819,17.593
19.051,17.784
19.076,17.899
19.058,17.47
19.012,17.196
19.223,17.703
19.079,17.352
18.766,16.999
18.748,16.947
18.387,16.844
18.742,17.359
18.673,17.525
18.238,17.128
18.778,17.616
18.434,17.134
18.839,17.067
19.708,17.233
18.951,17.32
19.765,16.928
19.301,17.031
19.022,16.758
19.364,17.239
19.711,17.599
19.55,17.63
19.506,17.321
19.383,16.963
19.466,17.485
19.228,17.467
18.998,16.967
19.004,16.608
18.918,16.775
18.855,16.891
18.831,16.375
18.53,16.484
18.893,16.756
18.408,16.825
18.762,17.245
19.224,17.332
18.638,17.418
18.535,17.583
18.456,17.162
18.233,17.123
18.685,17.308
18.838,17.158
18.779,17.124
18.217,16.915
18.99,16.781
19.115,17.564
18.853,17.192
18.488,16.772
18.481,16.572
18.644,17.05
18.509,16.895
18.522,16.895
18.075,16.342
18.699,16.766
18.142,16.392
18.483,16.565
18.401,16.361
18.263,16.786
18.17,16.964
18.625,17.013
18.289,16.872
18.677,17.047
18.765,17.442
18.567,17.495
18.314,16.919
18.314,17.305
18.535,17.416
18.345,17.102
18.289,17.105
18.136,16.825
17.844,16.403
17.955,16.381
17.743,16.296
17.242,16.1
17.156,16.017
16.473,16.007
17.129,16.182
17.433,16.178
17.45,16.29
17.52,16.447
17.545,16.822
17.431,16.468
17.809,16.654
18.489,17.067
18.809,16.629
19.387,17.368
19.322,17.461
20.013,17.33
19.868,17.874
20.212,18.066
19.904,17.725
20.152,17.708
19.493,17.336
19.432,17.364
19.236,17.441
19.273,17.045
18.786,16.746
18.64,17.32
19.284,17.564
19.423,17.738
19.686,18.046
19.85,18.351
19.894,18.444
20.065,18.683
19.779,18.508
19.948,18.862
20.332,18.891
20.681,19.264
21.194,19.663
21.097,19.907
21.038,19.873
21.257,19.859
21.269,19.923
21.299,19.957
21.662,20.356
21.792,20.715
21.882,20.561
22.131,20.606
21.859,20.709
21.365,20.311
21.613,20.276
21.485,20.451
21.63,20.763
21.649,20.845
21.82,21.116
21.695,20.897
21.057,20.552
21.246,20.226
21.456,20.431
21.711,20.665
22.041,20.255
21.724,20.537
21.593,20.128
22.11,20.254
21.612,19.569
21.759,19.448
21.776,19.58
21.668,19.534
21.891,19.719
21.613,19.46
21.753,19.455
21.4,19.453
21.946,19.458
21.67,19.155
22.141,19.753
22.015,19.379
21.645,19.287
20.966,18.886
20.839,18.959
20.514,18.438
20.262,18.973
20.822,18.824
20.978,18.905
20.306,18.711
20.156,18.359
20.268,18.235
19.644,18.111
19.9,18.196
19.93,18.406
20.192,18.287
20.098,18.196
19.853,18.192
20.159,18.442
20.089,18.265
19.973,18.058
20.124,18.286
20.278,18.565
19.719,18.614
20.371,18.631
20.359,18.769
20.949,18.971
20.352,18.928
20.676,19.399
20.666,19.472
20.53,19.424
20.125,19.243
19.941,19.211
20.314,19.078
20.214,19.02
20,18.694
20.184,18.952
20.073,18.265
19.406,17.771
19.859,18.217
19.891,18.152
20.094,18.413
19.58,17.876
19.899,17.994
19.474,17.968
18.88,18.107
18.845,18.109
19.022,18.264
18.92,18.158
19.41,18.412
18.838,18.096
18.624,18.205
19.159,18.162
19.2,18.138
19.422,18.08
19.195,17.62
19.544,18.115
19.17,18.131
19.118,17.76
18.627,17.171
18.315,17.695
18.024,17.56
18.051,17.179
17.976,17.043
17.86,16.539
18.124,16.626
17.76,16.344
18.032,16.014
17.418,16.14
17.248,15.954
17.163,15.531
17.425,15.661
17.289,15.891
17.819,16.373
18.152,16.637
18.415,16.895
19.017,16.774
19.379,17.398
19.393,17.641
19.689,17.312
19.614,17.223
19.177,17.748
19.789,17.48
19.842,17.859
20.586,18.331
20.791,18.919
20.671,18.831
21.154,18.806
20.793,19.289
21.177,19.517
21.508,19.452
21.805,19.436
21.752,19.73
21.376,19.189
21.663,19.613
21.441,19.273
21.594,19.418
21.665,19.498
21.733,19.835
21.492,19.805
21.53,19.431
21.111,19.108
21.321,19.161
21.507,19.517
21.592,19.525
21.769,19.659
21.714,19.677
21.515,19.255
21.107,18.75
20.711,18.838
20.265,18.328
20.313,18.48
20.543,18.768
20.573,18.747
20.635,18.769
20.699,19.051
20.493,18.794
20.489,18.753
20.608,18.902
20.755,19.323
20.865,19.442
20.791,18.935
20.696,19.089
21.056,19.606
21.222,19.875
20.954,19.176
21.11,19.233
21.156,19.478
21.068,19.233
20.58,18.785
20.038,18.746
19.817,18.522
19.854,18.742
20.405,18.902
20.388,18.945
20.461,18.686
20.124,18.467
20.146,18.195
20.604,18.508
20.254,18.202
20.199,17.688
20.42,17.936
20.139,17.999
20.183,17.729
20.462,18.251
20.523,17.933
20.163,17.609
20.633,18.139
20.644,18.29
20.519,18.115
20.455,18.214
20.729,18.424
20.791,18.444
20.331,17.938
20.377,18.144
20.118,17.978
19.739,17.913
19.43,17.703
19.778,17.659
20.149,17.63
19.718,17.725
19.665,17.318
20.071,17.631
19.314,17.132
19.468,17.324
19.403,16.857
18.979,16.714
18.586,16.332
18.453,16.044
18.22,16.335
18.15,16.774
18.379,16.887
18.386,16.933
18.476,17.032
18.632,16.907
18.691,17.136
18.304,16.96
18.542,16.499
18.952,16.851
19.147,16.816
19.538,17.178
19.543,17.722
19.845,17.681
20.153,18.104
19.883,18.443
19.865,18.413
19.973,18.183
19.807,18.07
19.775,17.884
19.46,17.549
19.167,17.477
19.296,17.411
19.004,17.102
19.773,17.893
19.626,18.131
19.958,17.984
20.556,18.234
20.36,18.564
20.16,18.112
19.86,18.14
19.78,17.654
19.896,18.039
19.685,18.393
20.163,18.68
20.466,18.91
20.293,18.291
19.864,17.804
19.954,18.003
19.609,18.179
20.289,18.275
20.564,18.739
20.428,18.598
20.121,18.545
20.088,18.546
20.284,18.589
19.864,18.25
20.35,18.877
20.448,19.202
20.5,19.239
20.042,18.966
20.415,19.258
20.494,19.085
20.01,19.033
20.884,18.961
20.935,19.208
20.936,19.253
20.434,18.84
20.622,18.35
20.165,18.518
20.147,18.564
19.955,18.567
19.916,18.644
19.908,18.954
19.671,18.677
19.325,18.081
18.786,18.174
19.094,18.413
19.038,17.762
19.42,17.767
19.408,18.299
19.365,18.181
19.607,18.106
19.925,17.811
19.414,17.599
19.637,18.159
19.741,17.479
19.397,17.621
18.96,17.653
19.319,17.865
19.618,17.64
19.428,18.072
19.651,18.019
19.541,17.828
19.629,17.895
19.41,17.863
18.855,17.938
18.655,17.472
18.839,17.609
18.72,17.234
18.472,17.185
18.239,17.154
17.863,17.154
17.961,16.849
17.52,16.513
17.853,16.552
17.719,16.253
17.362,16.377
17.168,16.272
17.03,16.213
17.074,16.328
17.591,16.494
17.605,16.675
17.668,16.208
17.926,16.647
17.958,16.675
18.425,16.991
18.83,17.317
18.862,17.855
18.568,17.619
18.391,17.516
18.563,17.577
19.001,18.161
19.152,18.143
19.096,17.941
19.307,17.981
19.134,17.729
19.707,18.325
19.381,17.874
19.637,17.918
19.884,18.191
20.021,18.097
20.475,18.569
20.036,18.613
20.65,18.455
20.304,18.301
20.789,18.762
20.689,18.748
20.583,18.752
20.303,18.014
20.054,18.09
19.475,17.865
18.94,17.637
18.969,17.511
19.122,17.567
19.372,17.884
19.642,18.027
19.552,17.911
19.444,17.703
19.016,17.437
18.927,17.473
18.841,17.496
18.826,16.904
18.78,17.497
19.03,18.024
19.16,17.962
19.328,18.15
19.669,18.576
19.394,18.322
19.404,18.771
19.564,18.787
19.575,18.515
19.744,19.029
19.851,19.326
20.117,19.075
20.047,19.334
19.501,18.396
19.196,18.562
19.418,18.858
19.83,18.957
19.977,18.829
20.302,19.001
20.121,18.574
20.168,18.378
20.079,18.552
19.76,17.966
19.569,17.912
19.806,17.44
20.361,17.897
19.605,17.652
20.166,17.965
20.306,18.168
19.973,18.013
20.296,18.207
20.824,18.31
20.842,18.698
20.858,18.296
20.594,18.842
20.269,18.599
20.22,18.503
20.308,18.163
20.209,18.197
20.452,18.402
20.393,18.129
19.789,17.449
20.186,17.75
19.835,17.315
19.501,17.113
19.516,17.456
19.46,18.206
19.595,17.649
19.16,17.315
18.924,17.012
19.213,17.802
18.682,17.329
18.758,17.006
18.351,17.084
18.028,16.836
18.709,17.218
18.12,16.868
17.964,16.365
18.334,16.918
18.263,16.582
18.494,17.32
18.269,17.065
18.619,17.244
18.771,17.203
18.879,16.993
18.452,17.044
19.172,17.164
19.506,17.669
19.223,18.032
19.298,17.576
19.017,17.522
19.467,17.896
19.346,17.98
19.452,17.626
19.04,17.286
19.25,17.191
18.712,17.187
19.022,17.356
18.983,17.215
19.014,17.662
18.848,17.647
18.908,18.051
19.215,18.105
18.993,17.872
19.083,17.928
19.198,18.233
19.081,17.731
19.228,17.898
19.377,18.016
19.461,18.399
19.838,18.539
20.286,18.197
19.58,17.963
19.598,17.303
19.165,17.087
19.025,16.721
19.271,17.304
18.784,17.022
18.805,17.244
18.35,16.609
18.218,17.002
18.309,16.936
18.734,16.838
19.143,17.176
19.113,17.544
18.83,17.694
19.405,17.67
19.32,17.863
19.785,18.295
19.883,18.45
19.562,17.729
19.594,18.009
19.787,18.2
19.858,18.336
19.814,18.116
19.423,18.038
19.097,17.94
19.639,17.857
19.568,18.143
19.259,17.629
19.104,17.288
19.17,17.636
19.489,17.931
19.694,17.942
19.201,17.781
19.904,17.864
19.469,17.667
19.832,17.73
19.562,17.483
19.906,17.675
20.073,17.98
19.966,17.607
20.471,17.935
19.943,17.884
20.214,17.868
20.151,17.65
20.113,17.996
20.253,18.341
19.999,18.39
19.862,18.236
19.446,18.233
19.714,17.847
19.309,17.727
19.082,17.662
19.514,17.921
19.228,17.773
18.658,17.954
18.359,17.356
18.344,16.932
18.11,17.093
17.658,16.769
18.013,16.981
17.8,16.859
18.553,17.436
18.505,17.799
18.711,17.596
18.891,17.964
19.044,18.367
19.125,17.913
19.3,17.829
19.6,17.935
19.745,17.992
19.747,18.329
19.872,18.677
20.12,18.637
19.886,18.528
19.692,18.436
19.226,18.213
19.659,18.133
20.129,18.591
20.243,19.084
20.335,18.747
20.233,19.129
20.153,19.04
20.162,18.838
20.652,19.234
20.411,19.411
20.669,19.299
20.806,19.784
20.547,19.089
20.445,19.051
21.037,19.514
20.621,19.332
21.187,19.288
21.265,19.499
21.457,19.279
21.199,19.122
20.679,19.059
20.625,18.634
20.319,18.426
20.235,18.97
20.423,18.615
20.459,19.001
20.258,19.006
19.853,18.851
20.393,18.838
19.886,18.835
19.702,18.885
19.619,18.697
19.808,18.816
19.621,18.629
20.042,18.72
20.003,18.944
20.199,18.696
20.274,18.583
20.379,19.165
20.566,19.454
20.5,19.219
20.451,19.493
20.224,18.968
19.94,18.62
20.395,18.957
19.629,19.003
19.689,18.88
19.696,18.616
19.249,18.661
19.627,18.804
20.017,18.7
19.519,18.522
19.35,18.423
19.391,18.576
19.204,18.025
19.337,17.788
18.788,17.937
19.142,17.664
18.686,17.513
18.613,17.305
18.298,17.045
18.401,17.142
18.283,17.486
18.072,17.613
18.326,17.675
18.219,17.424
18.533,17.456
18.446,17.335
18.513,17.226
18.38,17.489
19.044,17.766
18.624,17.218
18.342,17.17
18.905,17.688
18.971,17.594
19.335,18.077
19.262,17.858
18.766,17.823
19.192,17.681
18.529,17.273
18.647,17.039
18.164,16.672
18.736,16.898
18.319,16.931
18.59,17.137
18.331,17.055
18.323,17.501
18.336,16.932
18.676,17.432
18.99,17.612
18.641,17.472
19.16,18.12
19.185,18.188
19.463,18.396
19.857,18.43
20.027,18.575
19.639,18.391
19.996,18.324
19.21,17.926
19.251,17.731
19.215,17.349
18.705,17.462
18.781,17.431
18.822,17.325
18.71,16.981
18.61,16.825
18.96,17.395
18.452,17.227
18.911,17.653
19.393,17.919
19.22,17.742
19.171,18.239
19.591,18.29
19.785,18.295
19.956,18.092
20.364,18.62
20.416,18.466
20.281,18.36
20.298,18.355
20.24,18.92
20.146,18.519
20.277,18.517
20.526,18.589
20.643,18.441
20.532,18.436
19.802,18.552
20.194,18.437
20.364,18.582
20.83,18.465
21.057,18.611
20.974,18.999
20.719,18.63
20.891,19.015
20.689,18.505
20.568,18.45
20.183,18.163
20.279,18.734
20.166,18.776
19.78,18.534
20.156,18.962
19.999,18.614
20.014,18.714
20.088,18.513
20.574,18.857
20.829,19.04
