H1,H2,H3,H4
20.768,19.234,8.618,6.9478
20.889,19.421,8.7398,7.0547
20.722,19.018,8.4577,6.7617
20.762,19.12,8.5754,6.8631
21.002,19.478,8.7456,7.0403
21.195,19.777,8.8803,7.1785
20.935,19.296,8.5539,6.8495
21.094,19.309,8.7055,6.9143
21.184,19.468,8.8141,7.0195
20.998,19.216,8.5239,6.7861
20.621,18.842,8.2074,6.5408
20.143,18.676,7.8936,6.3987
19.828,18.474,7.6732,6.2628
19.899,18.694,7.8996,6.473
20.273,18.878,8.1979,6.6416
20.406,18.977,8.3745,6.7576
20.336,18.696,8.1686,6.5422
20.096,18.454,7.9352,6.3675
20.184,18.355,8.1334,6.4467
20.504,18.517,8.3835,6.6006
20.244,18.231,8.1132,6.3949
20.107,17.806,7.9222,6.1663
20.355,17.961,8.1795,6.3476
20.112,17.901,7.944,6.2458
20.212,17.87,8.1457,6.3516
20.428,18.186,8.3578,6.5589
20.549,18.109,8.5101,6.6059
20.209,17.725,8.1931,6.3518
20.534,18.067,8.4355,6.5632
20.664,18.288,8.5818,6.7081
20.47,18.103,8.3081,6.5112
20.52,18.252,8.4447,6.6408
20.543,18.278,8.2644,6.5273
20.75,18.454,8.4659,6.6699
20.38,18.05,8.1526,6.4091
20.434,18.185,8.3129,6.5497
20.132,17.976,8.0377,6.368
19.783,17.855,7.7804,6.2417
19.46,17.677,7.5635,6.1137
19.721,17.743,7.8626,6.2685
20.053,17.755,8.1451,6.3802
19.747,17.663,7.8827,6.2539
19.597,17.374,7.7076,6.0784
19.955,17.619,8.0209,6.2919
19.46,17.246,7.7096,6.0792
19.369,17.225,7.5745,6.0135
19.291,16.927,7.4641,5.8621
18.999,16.729,7.2944,5.7624
18.648,16.42,7.1229,5.6351
18.438,16.129,7.018,5.5267
18.217,16.203,6.9201,5.5555
18.262,16.661,7.208,5.8958
18.432,16.906,7.4915,6.1168
18.34,16.869,7.3545,6.0259
18.525,17.073,7.6211,6.2173
18.529,16.915,7.4981,6.0736
18.729,17.155,7.7522,6.2704
18.404,16.979,7.5014,6.1137
18.426,16.627,7.4015,5.9179
18.849,16.873,7.7458,6.1341
19.131,16.947,7.9979,6.2614
19.48,17.201,8.241,6.4315
19.615,17.632,8.3834,6.6414
19.853,17.766,8.5428,6.7289
20.131,18.077,8.6987,6.8663
19.901,18.239,8.3741,6.754
19.964,18.433,8.4842,6.8627
19.888,18.203,8.2425,6.6289
19.75,18.042,8.0162,6.4513
19.672,17.864,7.8446,6.2927
19.443,17.588,7.646,6.1214
19.175,17.44,7.4589,6.0161
19.321,17.503,7.7244,6.1788
19.037,17.182,7.5135,5.9996
19.569,17.711,7.9008,6.3195
19.681,18.055,8.0941,6.5367
19.932,18.094,8.3078,6.6233
20.396,18.266,8.5683,6.7419
20.448,18.534,8.6617,6.8792
20.179,18.195,8.3411,6.6087
19.887,18.082,8.0554,6.4506
19.724,17.736,7.852,6.2348
19.898,18.003,8.0808,6.4413
19.839,18.324,8.1958,6.6395
20.117,18.621,8.4081,6.8062
20.409,18.874,8.6002,6.9392
20.244,18.426,8.3242,6.6325
19.911,17.956,8.0292,6.3542
19.838,17.903,7.8629,6.2536
19.761,18.148,8.0052,6.4549
20.159,18.302,8.2886,6.5975
20.478,18.648,8.5115,6.7875
20.515,18.69,8.6113,6.8521
20.176,18.514,8.2769,6.6473
20.191,18.605,8.396,6.7475
20.322,18.668,8.5367,6.8241
19.948,18.324,8.1951,6.5651
20.27,18.739,8.4269,6.7862
20.452,19.093,8.5832,6.9621
20.553,19.248,8.6928,7.0508
20.144,18.977,8.322,6.7982
20.383,19.211,8.5109,6.9383
