H1,H2,H3,H4
17.583,16.265,6.8887,5.6362
17.435,16.128,6.8066,5.5757
17.729,16.415,7.1725,5.8504
18.037,16.709,7.4898,6.0877
18.35,17.003,7.7658,6.2933
18.662,17.292,8.0065,6.472
18.969,17.576,8.2169,6.6275
19.268,17.85,8.401,6.7631
19.122,17.696,8.1228,6.5527
19.394,17.949,8.3187,6.6979
19.225,17.777,8.0507,6.4959
19.478,18.015,8.2556,6.6483
19.728,18.249,8.4349,6.7812
19.973,18.476,8.5922,6.8973
20.21,18.695,8.7304,6.9988
20.439,18.905,8.8517,7.0876
20.223,18.688,8.5182,6.8362
20.426,18.879,8.6653,6.9453
20.625,19.065,8.7946,7.0408
20.818,19.245,8.9082,7.1243
21.004,19.418,9.0083,7.1976
21.183,19.583,9.0964,7.2618
20.919,19.322,8.7333,6.9887
20.64,19.053,8.4142,6.7497
20.352,18.781,8.1344,6.5411
20.061,18.51,7.8895,6.3593
20.207,18.66,8.1146,6.5294
20.364,18.817,8.3115,6.6775
20.529,18.977,8.4839,6.8067
20.696,19.137,8.6352,6.9196
20.429,18.878,8.3281,6.6893
20.153,18.615,8.059,6.4885
20.309,18.772,8.2628,6.6418
20.474,18.932,8.4413,6.7756
20.642,19.092,8.5978,6.8924
20.811,19.252,8.7352,6.9945
20.543,18.991,8.4159,6.7548
20.701,19.143,8.5755,6.8742
20.862,19.296,8.7157,6.9785
21.022,19.447,8.8388,7.0699
20.744,19.176,8.5069,6.8207
20.892,19.319,8.6554,6.9318
21.043,19.462,8.7858,7.0289
21.192,19.603,8.9005,7.114
20.905,19.323,8.5611,6.8593
21.043,19.457,8.703,6.9655
20.747,19.172,8.3876,6.7295
20.881,19.305,8.5507,6.8521
21.021,19.44,8.6938,6.9592
21.162,19.574,8.8196,7.0529
20.868,19.29,8.49,6.8059
20.566,19.002,8.2008,6.5901
20.697,19.134,8.3869,6.7304
20.836,19.27,8.5501,6.8529
20.544,18.99,8.2535,6.6311
20.247,18.71,7.9937,6.4378
20.386,18.851,8.2057,6.5977
20.536,18.998,8.3912,6.7371
20.256,18.729,8.1142,6.5301
19.973,18.462,7.8719,6.3497
19.689,18.197,7.6604,6.193
19.41,17.939,7.4761,6.057
19.574,18.107,7.7539,6.2667
19.755,18.285,7.9961,6.4488
19.509,18.05,7.7688,6.2791
19.699,18.235,8.0091,6.4596
19.461,18.006,7.7801,6.2885
19.656,18.196,8.019,6.4678
19.424,17.972,7.7888,6.2956
19.624,18.167,8.0266,6.4739
19.396,17.947,7.7954,6.3009
19.601,18.144,8.0323,6.4786
19.376,17.927,7.8004,6.305
19.583,18.127,8.0367,6.4821
19.796,18.329,8.2433,6.6363
20.011,18.531,8.4242,6.7708
19.79,18.312,8.1431,6.5595
19.994,18.506,8.3364,6.7037
19.764,18.281,8.0663,6.501
19.526,18.053,7.8301,6.3245
19.285,17.825,7.6239,6.1711
19.044,17.6,7.4443,6.038
18.806,17.38,7.2882,5.9227
18.575,17.168,7.1526,5.8229
18.352,16.964,7.035,5.7368
18.138,16.769,6.9331,5.6624
17.934,16.584,6.845,5.5983
17.741,16.409,6.7689,5.5431
17.997,16.664,7.1398,5.8222
18.271,16.928,7.4614,6.0633
18.119,16.779,7.303,5.9446
17.964,16.63,7.1655,5.8419
17.809,16.482,7.0462,5.7531
18.092,16.756,7.3801,6.0036
18.385,17.035,7.6703,6.2204
18.682,17.312,7.9232,6.4086
18.978,17.586,8.144,6.5723
19.267,17.852,8.3372,6.7149
19.549,18.11,8.5065,6.8394
19.821,18.357,8.6551,6.9481
20.081,18.593,8.7855,7.0432
20.33,18.818,8.9003,7.1265
20.13,18.614,8.5609,6.8702
20.348,18.817,8.7028,6.9751
20.124,18.594,8.3874,6.7378
20.322,18.783,8.5505,6.8594
20.518,18.968,8.6937,6.9656
20.276,18.73,8.3794,6.7295
20.457,18.905,8.5435,6.8522
20.639,19.077,8.6876,6.9593
20.819,19.246,8.8141,7.053
20.994,19.41,8.9254,7.1351
21.165,19.569,9.0234,7.207
21.329,19.721,9.1097,7.27
21.487,19.866,9.1858,7.3253
21.637,20.004,9.2528,7.3738
21.344,19.717,8.8711,7.0869
21.038,19.423,8.5352,6.8356
20.723,19.126,8.2404,6.616
20.407,18.831,7.9822,6.4246
20.528,18.959,8.1956,6.5862
20.226,18.676,7.9431,6.3986
19.925,18.397,7.7225,6.2354
20.065,18.543,7.9687,6.4217
20.22,18.698,8.1838,6.5837
20.384,18.858,8.3721,6.7248
20.554,19.019,8.5371,6.848
20.725,19.181,8.6819,6.9557
20.895,19.339,8.8092,7.0499
21.062,19.494,8.9211,7.1323
20.79,19.227,8.5791,6.8753
20.942,19.371,8.7188,6.9795
21.094,19.515,8.8416,7.0707
21.245,19.656,8.9496,7.1506
20.958,19.375,8.6042,6.8913
20.66,19.09,8.3009,6.6646
20.793,19.222,8.4747,6.7955
20.496,18.94,8.1874,6.581
20.633,19.076,8.3752,6.7225
20.777,19.217,8.5398,6.846
20.925,19.359,8.6843,6.9539
21.076,19.501,8.8113,7.0483
21.225,19.641,8.9229,7.1309
21.372,19.777,9.0212,7.2033
21.08,19.491,8.6672,6.9375
20.776,19.2,8.3561,6.705
20.904,19.327,8.5231,6.8307
21.038,19.457,8.6696,6.9405
20.739,19.17,8.3583,6.7076
20.87,19.3,8.525,6.833
20.572,19.015,8.2315,6.6138
20.27,18.73,7.9744,6.4226
19.968,18.449,7.7498,6.2563
20.107,18.592,7.9926,6.4398
20.26,18.745,8.2047,6.5995
20.423,18.902,8.3904,6.7386
20.591,19.061,8.5531,6.8601
20.76,19.22,8.696,6.9662
20.493,18.958,8.3814,6.7301
20.652,19.111,8.5453,6.8526
20.378,18.846,8.2493,6.6309
20.534,18.998,8.4294,6.766
20.259,18.733,8.1477,6.5553
19.979,18.468,7.9012,6.3717
19.699,18.205,7.6859,6.2121
19.858,18.367,7.9368,6.4014
20.031,18.537,8.1559,6.566
19.776,18.292,7.9084,6.381
19.953,18.466,8.1311,6.5483
20.139,18.644,8.3259,6.694
20.329,18.822,8.4966,6.8211
20.518,18.999,8.6463,6.9321
20.27,18.754,8.3379,6.7003
20.012,18.505,8.0675,6.498
19.748,18.255,7.8311,6.3219
19.483,18.007,7.6249,6.1688
19.221,17.764,7.4452,6.036
19.402,17.946,7.7269,6.2485
19.597,18.138,7.9726,6.433
19.365,17.915,7.7482,6.2654
19.567,18.111,7.9912,6.4477
19.341,17.893,7.7645,6.2781
19.111,17.675,7.5667,6.1308
19.318,17.878,7.8329,6.3308
19.535,18.086,8.0651,6.5045
19.757,18.296,8.2681,6.6559
19.543,18.085,8.0065,6.4593
19.757,18.289,8.2169,6.6164
19.974,18.492,8.401,6.7534
20.189,18.692,8.5625,6.873
20.4,18.888,8.7042,6.9775
20.171,18.659,8.3886,6.7399
20.365,18.841,8.5516,6.8612
20.121,18.603,8.2548,6.6384
19.868,18.361,7.9948,6.4441
19.611,18.118,7.7677,6.275
19.789,18.296,8.0081,6.456
19.542,18.061,7.7793,6.2854
19.729,18.245,8.0183,6.465
19.925,18.434,8.2272,6.6214
19.689,18.206,7.9707,6.4293
19.447,17.976,7.7466,6.2621
19.64,18.166,7.9897,6.4449
19.842,18.361,8.2022,6.6039
20.048,18.555,8.3882,6.7425
19.818,18.33,8.1116,6.5348
19.58,18.101,7.8696,6.3538
19.338,17.872,7.6584,6.1966
19.532,18.065,7.9128,6.3879
19.736,18.262,8.1349,6.5542
19.509,18.042,7.89,6.3708
19.277,17.821,7.6762,6.2113
19.043,17.601,7.4899,6.0728
19.248,17.805,7.7659,6.2805
19.028,17.595,7.568,6.1329
19.244,17.807,7.8339,6.3325
19.033,17.604,7.6273,6.1781
19.255,17.82,7.8856,6.3718
19.485,18.039,8.1112,6.5403
19.282,17.839,7.8693,6.3586
19.507,18.055,8.0969,6.5288
19.735,18.27,8.296,6.677
19.528,18.064,8.0309,6.4777
19.746,18.272,8.2382,6.6325
19.53,18.061,7.9803,6.4389
19.743,18.265,8.194,6.5987
19.958,18.468,8.381,6.7379
19.737,18.251,8.1053,6.5308
19.506,18.029,7.8641,6.3504
19.271,17.807,7.6536,6.1936
19.035,17.587,7.4702,6.0575
18.802,17.371,7.3106,5.9396
19.01,17.58,7.6099,6.1649
18.797,17.379,7.4321,6.0326
18.585,17.18,7.2776,5.9181
18.812,17.406,7.5811,6.1463
18.616,17.219,7.4071,6.0165
18.42,17.035,7.2558,5.9041
18.227,16.854,7.1245,5.8069
18.037,16.679,7.0107,5.7229
18.291,16.93,7.3493,5.9774
18.123,16.769,7.2057,5.8703
18.392,17.03,7.5186,6.1049
18.67,17.293,7.7909,6.3083
18.95,17.556,8.0284,6.485
19.23,17.815,8.2361,6.6388
19.068,17.649,7.9784,6.4445
18.893,17.476,7.7534,6.2753
19.146,17.717,7.9957,6.4563
18.965,17.538,7.7684,6.2856
18.775,17.356,7.5701,6.1373
19.018,17.591,7.8358,6.3364
19.267,17.828,8.0677,6.5095
19.518,18.063,8.2704,6.6602
19.33,17.876,8.0085,6.463
19.131,17.683,7.7796,6.2914
18.925,17.487,7.5799,6.1424
19.153,17.71,7.8443,6.3408
19.389,17.936,8.0751,6.5133
19.627,18.161,8.2769,6.6635
19.429,17.964,8.0142,6.4659
19.656,18.181,8.2236,6.6222
19.448,17.977,7.9675,6.43
19.231,17.77,7.7438,6.2627
19.447,17.98,7.9873,6.4454
19.233,17.774,7.7611,6.2761
19.45,17.986,8.0024,6.457
19.673,18.199,8.2133,6.6144
19.462,17.993,7.9585,6.4232
19.679,18.201,8.1749,6.585
19.899,18.409,8.3643,6.726
19.682,18.196,8.0907,6.5204
19.891,18.397,8.2905,6.6697
20.102,18.596,8.4656,6.7999
19.876,18.374,8.1794,6.5849
19.64,18.147,7.9289,6.3974
19.398,17.919,7.7101,6.2344
19.592,18.111,7.9579,6.4208
19.359,17.89,7.7354,6.2547
19.124,17.669,7.5414,6.1105
18.89,17.452,7.3726,5.9855
19.097,17.659,7.6638,6.2047
18.881,17.454,7.479,6.0671
18.665,17.253,7.3183,5.9479
18.889,17.475,7.6166,6.1722
18.689,17.285,7.4379,6.0389
18.489,17.097,7.2826,5.9235
18.728,17.331,7.5855,6.151
18.542,17.152,7.4109,6.0206
18.79,17.393,7.6971,6.2351
19.047,17.637,7.9466,6.4214
18.871,17.462,7.7255,6.2552
18.686,17.284,7.5328,6.111
18.934,17.523,7.8033,6.3135
19.188,17.764,8.0393,6.4896
19.008,17.585,7.8065,6.3145
18.819,17.402,7.6033,6.1624
19.061,17.636,7.8648,6.3582
18.873,17.453,7.6542,6.2004
18.68,17.269,7.4707,6.0634
18.921,17.503,7.7492,6.2722
18.734,17.323,7.5534,6.1257
18.543,17.142,7.383,5.9987
18.352,16.963,7.2349,5.8887
18.6,17.206,7.544,6.1208
18.422,17.036,7.3748,5.9944
18.679,17.286,7.6657,6.2125
18.508,17.119,7.4807,6.0739
18.769,17.37,7.7579,6.2813
18.599,17.204,7.561,6.1336
18.86,17.454,7.8279,6.3332
18.689,17.286,7.622,6.1786
18.512,17.116,7.4427,6.0445
18.768,17.363,7.7248,6.2559
18.594,17.195,7.5322,6.1115
18.416,17.025,7.3645,5.9864
18.672,17.274,7.6568,6.2055
18.937,17.526,7.9114,6.3956
18.768,17.359,7.6948,6.2329
18.591,17.188,7.5061,6.0916
18.41,17.016,7.3418,5.9691
18.228,16.846,7.1991,5.8631
18.048,16.679,7.0754,5.7714
17.872,16.518,6.9681,5.6923
17.702,16.362,6.8753,5.6241
17.539,16.213,6.795,5.5653
17.82,16.491,7.1624,5.8413
17.68,16.357,7.0435,5.7527
17.541,16.226,6.9405,5.6761
17.84,16.516,7.2885,5.937
17.714,16.393,7.1529,5.8353
18.021,16.686,7.4727,6.0747
17.897,16.563,7.3129,5.9544
18.204,16.855,7.6118,6.1778
18.513,17.145,7.8722,6.3716
18.821,17.43,8.0994,6.5401
19.122,17.708,8.2982,6.6868
19.414,17.976,8.4723,6.8148
19.696,18.234,8.625,6.9267
19.966,18.48,8.7591,7.0245
19.789,18.296,8.4369,6.781
19.592,18.1,8.1542,6.5684
19.818,18.316,8.3462,6.7115
19.608,18.11,8.0748,6.5078
19.387,17.9,7.8375,6.3304
19.161,17.687,7.6304,6.1762
18.934,17.477,7.45,6.0424
18.709,17.27,7.2931,5.9265
18.926,17.487,7.5946,6.1536
19.155,17.712,7.8571,6.3506
19.392,17.939,8.0863,6.5218
19.632,18.164,8.2867,6.6709
19.869,18.386,8.4622,6.8009
20.102,18.602,8.6162,6.9145
19.894,18.393,8.3114,6.6849
20.107,18.595,8.4839,6.8132
19.883,18.374,8.1954,6.5964
19.648,18.149,7.9429,6.4075
19.843,18.34,8.1613,6.5714
20.044,18.533,8.3523,6.7141
20.246,18.725,8.5198,6.8387
20.447,18.913,8.6667,6.9475
20.208,18.678,8.3557,6.7137
20.394,18.856,8.5227,6.8383
20.58,19.031,8.6693,6.9472
20.764,19.203,8.7981,7.0424
20.943,19.37,8.9113,7.1258
21.117,19.531,9.011,7.1988
20.85,19.268,8.6582,6.9336
20.569,18.998,8.3483,6.7015
20.281,18.725,8.0766,6.4991
20.426,18.872,8.2782,6.6511
20.145,18.605,8.0153,6.4551
20.297,18.758,8.2246,6.6128
20.458,18.916,8.4078,6.7503
20.624,19.075,8.5684,6.8702
20.356,18.816,8.2695,6.6463
20.08,18.554,8.0077,6.4509
20.238,18.712,8.2179,6.6091
20.405,18.873,8.402,6.7471
20.576,19.036,8.5633,6.8674
20.748,19.198,8.7049,6.9727
20.483,18.939,8.3893,6.7357
20.644,19.095,8.5522,6.8575
20.808,19.25,8.6952,6.964
20.535,18.985,8.3807,6.7281
20.254,18.717,8.105,6.5223
19.97,18.449,7.8639,6.343
20.122,18.604,8.0922,6.5152
20.286,18.764,8.2919,6.6651
20.02,18.51,8.0273,6.4674
20.187,18.673,8.235,6.6235
19.925,18.422,7.9776,6.4311
20.096,18.59,8.1915,6.5918
20.274,18.761,8.3788,6.732
20.455,18.933,8.543,6.8543
20.202,18.685,8.2473,6.6323
19.939,18.434,7.9882,6.4388
20.11,18.602,8.2009,6.5986
19.852,18.355,7.9477,6.4094
20.026,18.526,8.1654,6.573
20.209,18.701,8.356,6.7155
19.959,18.459,8.0834,6.5113
20.138,18.633,8.2841,6.6617
19.887,18.39,8.0205,6.4644
19.631,18.147,7.7901,6.2926
19.373,17.906,7.5891,6.1434
19.119,17.67,7.414,6.014
19.306,17.859,7.6998,6.2294
19.508,18.056,7.9489,6.4164
19.283,17.839,7.7276,6.2509
19.491,18.042,7.9732,6.4351
19.271,17.828,7.7487,6.2672
19.047,17.615,7.553,6.1213
18.822,17.405,7.3827,5.9949
19.037,17.618,7.6725,6.2128
18.829,17.418,7.4867,6.0742
18.62,17.221,7.325,5.954
18.413,17.029,7.1845,5.85
18.648,17.26,7.5002,6.0874
18.896,17.499,7.7749,6.2931
19.151,17.74,8.0145,6.4718
18.971,17.561,7.7848,6.2991
19.219,17.796,8.0231,6.477
19.034,17.612,7.7923,6.3036
18.84,17.425,7.591,6.1529
18.642,17.238,7.4157,6.0222
18.881,17.47,7.7013,6.2366
19.128,17.707,7.9502,6.4226
18.944,17.525,7.7287,6.2563
18.752,17.341,7.5356,6.1119
18.993,17.574,7.8057,6.3144
19.241,17.81,8.0414,6.4903
19.055,17.627,7.8083,6.3152
19.297,17.858,8.0436,6.491
19.541,18.087,8.2493,6.644
19.349,17.896,7.9901,6.449
19.145,17.699,7.7635,6.2792
18.936,17.5,7.5659,6.1318
19.162,17.72,7.8321,6.3316
19.395,17.944,8.0644,6.5053
19.196,17.749,7.8284,6.3282
19.425,17.97,8.0612,6.5023
19.222,17.772,7.8256,6.3256
19.448,17.99,8.0588,6.5001
19.243,17.79,7.8235,6.3237
19.466,18.006,8.0569,6.4984
19.259,17.804,7.8218,6.3222
19.045,17.6,7.6168,6.1691
19.265,17.816,7.8765,6.364
19.056,17.616,7.6644,6.2054
19.281,17.834,7.918,6.3955
19.512,18.055,8.1395,6.5609
19.309,17.856,7.894,6.3766
19.534,18.072,8.1185,6.5444
19.327,17.869,7.8757,6.3623
19.112,17.664,7.6637,6.2039
18.894,17.459,7.479,6.0664
18.677,17.257,7.3183,5.9473
18.463,17.06,7.1787,5.8442
18.255,16.869,7.0576,5.7552
18.055,16.686,6.9527,5.6783
18.299,16.93,7.2991,5.9389
18.124,16.765,7.1621,5.8369
17.951,16.603,7.0432,5.7489
17.782,16.446,6.9403,5.6729
18.054,16.714,7.2883,5.9342
17.905,16.57,7.1527,5.8329
17.754,16.427,7.0351,5.7454
17.605,16.288,6.9332,5.6698
17.897,16.571,7.2822,5.9316
18.2,16.859,7.5851,6.158
18.506,17.146,7.8489,6.3544
18.812,17.43,8.0791,6.5251
19.111,17.706,8.2804,6.6738
19.403,17.972,8.4567,6.8035
19.249,17.811,8.1716,6.588
19.078,17.64,7.9221,6.4002
19.331,17.88,8.143,6.5649
19.583,18.116,8.3363,6.7085
19.397,17.93,8.0662,6.5052
19.197,17.736,7.83,6.3281
19.427,17.958,8.0626,6.5022
19.659,18.179,8.2659,6.6538
19.456,17.98,8.0046,6.4575
19.679,18.194,8.2152,6.6149
19.903,18.406,8.3995,6.7521
20.126,18.614,8.5612,6.8718
20.344,18.817,8.7031,6.9765
20.555,19.013,8.8278,7.0681
20.324,18.783,8.4971,6.8191
20.514,18.963,8.6468,6.9304
20.267,18.722,8.3383,6.6988
20.444,18.893,8.5075,6.8253
20.188,18.646,8.2161,6.607
20.359,18.813,8.4003,6.7452
20.099,18.564,8.1222,6.5372
20.268,18.731,8.3181,6.6843
20.008,18.482,8.0503,6.4841
19.742,18.232,7.8161,6.3097
19.913,18.403,8.0504,6.4863
20.093,18.58,8.2553,6.6399
20.279,18.758,8.4347,6.7739
20.467,18.935,8.592,6.8909
20.218,18.691,8.2902,6.6643
19.959,18.444,8.0258,6.4666
19.696,18.195,7.7947,6.2946
19.432,17.95,7.5931,6.1451
19.172,17.709,7.4175,6.0155
18.917,17.476,7.2649,5.9032
18.671,17.252,7.1324,5.8061
18.435,17.037,7.0175,5.7222
18.209,16.833,6.918,5.6499
18.433,17.058,7.269,5.9144
18.239,16.877,7.1359,5.8157
18.487,17.119,7.458,6.0577
18.747,17.368,7.7381,6.2673
19.013,17.619,7.9824,6.4494
18.845,17.449,7.7568,6.2796
19.103,17.693,7.9986,6.46
19.362,17.935,8.21,6.6171
19.619,18.173,8.395,6.754
19.871,18.404,8.5572,6.8735
20.115,18.627,8.6996,6.978
20.35,18.841,8.8247,7.0693
20.575,19.045,8.9347,7.1494
20.789,19.24,9.0316,7.2195
20.557,19.006,8.6763,6.9516
20.309,18.763,8.3642,6.7173
20.049,18.515,8.0906,6.5129
20.22,18.684,8.2904,6.6631
20.397,18.855,8.4655,6.7942
20.14,18.607,8.1793,6.5798
19.877,18.357,7.9288,6.3931
20.046,18.527,8.1489,6.5588
20.225,18.7,8.3415,6.7031
20.407,18.874,8.5103,6.8291
20.59,19.047,8.6584,6.9391
20.771,19.216,8.7885,7.0354
20.949,19.381,8.9029,7.1196
21.122,19.54,9.0035,7.1934
20.853,19.275,8.6516,6.9288
21.007,19.422,8.7825,7.0263
21.16,19.566,8.8976,7.1117
20.875,19.289,8.5585,6.8573
21.016,19.426,8.7008,6.9638
20.723,19.145,8.3856,6.7279
20.859,19.28,8.549,6.8507
20.565,18.998,8.2525,6.6292
20.702,19.135,8.4322,6.7646
20.845,19.276,8.5899,6.8828
20.993,19.417,8.7283,6.9861
21.141,19.557,8.8499,7.0764
21.288,19.694,8.9569,7.1556
21.433,19.829,9.0511,7.2249
21.138,19.54,8.6935,6.9564
20.832,19.247,8.3793,6.7215
20.956,19.372,8.5434,6.8451
20.651,19.081,8.2476,6.6243
20.343,18.791,7.9885,6.4318
20.035,18.505,7.7621,6.2643
19.732,18.226,7.5647,6.1188
19.436,17.955,7.3928,5.9927
19.151,17.695,7.2434,5.8835
19.314,17.865,7.5514,6.1164
19.497,18.048,7.8195,6.3182
19.694,18.238,8.0534,6.4936
19.898,18.431,8.2579,6.6464
20.104,18.624,8.437,6.7795
19.874,18.397,8.1543,6.5671
20.071,18.584,8.3463,6.7104
19.834,18.352,8.0749,6.5068
19.59,18.118,7.8376,6.3295
19.779,18.302,8.0692,6.5035
19.976,18.49,8.2717,6.6549
20.175,18.679,8.4491,6.787
20.375,18.865,8.6047,6.9023
20.573,19.048,8.7413,7.0032
20.33,18.807,8.4212,6.7624
20.511,18.978,8.5802,6.8808
20.691,19.147,8.7197,6.9844
20.869,19.312,8.8424,7.075
21.043,19.473,8.9503,7.1543
20.776,19.21,8.6049,6.8945
20.497,18.94,8.3015,6.6675
20.21,18.669,8.0357,6.4694
20.358,18.818,8.2424,6.6252
20.079,18.553,7.984,6.4326
20.235,18.709,8.1972,6.5932
20.399,18.869,8.3838,6.7332
20.568,19.03,8.5473,6.8553
20.739,19.191,8.6909,6.962
20.473,18.932,8.377,6.7264
20.199,18.669,8.1018,6.5208
20.355,18.824,8.3002,6.67
20.519,18.982,8.4741,6.8002
20.687,19.141,8.6266,6.9139
20.419,18.881,8.3205,6.6843
20.579,19.035,8.4919,6.8127
20.742,19.191,8.6422,6.9248
20.471,18.927,8.3343,6.6939
20.191,18.66,8.0644,6.4924
19.908,18.394,7.8284,6.317
20.063,18.551,8.0612,6.4926
20.229,18.714,8.2647,6.6454
20.402,18.88,8.4429,6.7787
20.142,18.628,8.1595,6.5664
20.312,18.792,8.3508,6.7098
20.05,18.54,8.0789,6.5063
20.22,18.706,8.2802,6.6574
20.395,18.874,8.4565,6.7891
20.138,18.624,8.1714,6.5755
19.873,18.372,7.9219,6.3893
20.043,18.539,8.1429,6.5555
19.785,18.293,7.897,6.3719
19.96,18.466,8.1211,6.5403
20.144,18.643,8.3172,6.687
19.896,18.402,8.0494,6.4864
20.078,18.579,8.2544,6.6401
20.266,18.757,8.4339,6.7741
20.019,18.516,8.1517,6.5623
19.764,18.273,7.9047,6.3778
19.507,18.03,7.689,6.2174
19.251,17.791,7.501,6.0781
19.435,17.976,7.7755,6.2851
19.196,17.751,7.5764,6.1368
19.395,17.947,7.8413,6.336
19.169,17.731,7.6337,6.1811
18.942,17.517,7.4529,6.0466
18.716,17.307,7.2956,5.9302
18.932,17.521,7.5968,6.1568
18.725,17.324,7.4207,6.0256
18.519,17.13,7.2677,5.912
18.753,17.36,7.5725,6.141
18.562,17.177,7.3996,6.0119
18.807,17.415,7.6873,6.2276
19.061,17.656,7.938,6.4149
19.318,17.896,8.1569,6.5777
19.138,17.715,7.9093,6.3912
18.947,17.528,7.693,6.2291
18.75,17.34,7.5045,6.0882
18.552,17.153,7.3405,5.9662
18.791,17.387,7.6358,6.188
19.04,17.625,7.8931,6.3804
18.858,17.446,7.6789,6.2197
18.669,17.265,7.4922,6.0801
18.914,17.502,7.7679,6.2868
18.73,17.324,7.5697,6.1383
18.542,17.145,7.3972,6.0096
18.353,16.967,7.2472,5.8981
18.602,17.211,7.5547,6.129
18.861,17.459,7.8224,6.3292
18.69,17.291,7.6172,6.1752
18.947,17.537,7.8769,6.3693
19.209,17.784,8.1035,6.5381
19.469,18.026,8.3018,6.6851
19.29,17.846,8.0359,6.4847
19.534,18.076,8.2426,6.6386
19.342,17.884,7.9842,6.4443
19.574,18.106,8.1974,6.6033
19.372,17.907,7.9446,6.4135
19.16,17.705,7.7238,6.2484
19.381,17.92,7.9699,6.4329
19.608,18.136,8.1848,6.5935
19.4,17.934,7.9336,6.405
19.621,18.146,8.1532,6.5691
19.408,17.939,7.906,6.3837
19.188,17.73,7.6901,6.2225
19.402,17.939,7.9404,6.4104
19.623,18.151,8.1591,6.5739
19.411,17.944,7.9112,6.3879
19.191,17.735,7.6946,6.2262
18.969,17.526,7.5059,6.0857
18.747,17.32,7.3417,5.964
18.529,17.119,7.199,5.8587
18.753,17.342,7.5128,6.0949
18.555,17.156,7.3477,5.972
18.794,17.39,7.6421,6.193
18.608,17.211,7.4602,6.057
18.419,17.033,7.302,5.9391
18.232,16.857,7.1645,5.8372
18.483,17.104,7.4829,6.0762
18.311,16.939,7.3217,5.9558
18.574,17.193,7.6195,6.179
18.408,17.032,7.4405,6.0448
18.675,17.288,7.7229,6.2562
18.947,17.545,7.969,6.4397
19.219,17.799,8.1841,6.5993
19.488,18.048,8.3723,6.7385
19.316,17.871,8.0977,6.5313
19.129,17.687,7.8575,6.3509
18.933,17.498,7.6478,6.194
18.732,17.308,7.4652,6.0578
18.967,17.539,7.7444,6.2674
19.211,17.772,7.9878,6.4495
19.022,17.587,7.7615,6.2797
18.826,17.4,7.5642,6.1322
18.626,17.212,7.3924,6.0042
18.427,17.027,7.243,5.8935
18.231,16.846,7.1134,5.7977
18.477,17.089,7.4385,6.0421
18.736,17.339,7.7211,6.2538
19.001,17.591,7.9675,6.4376
18.832,17.422,7.7438,6.2694
19.09,17.668,7.9873,6.4511
19.349,17.911,8.2001,6.6093
19.606,18.15,8.3863,6.7472
19.423,17.965,8.11,6.5389
19.662,18.19,8.3074,6.6858
19.463,17.993,8.0409,6.4854
19.69,18.209,8.2469,6.6392
19.916,18.423,8.4274,6.7733
20.141,18.632,8.5856,6.8903
20.36,18.835,8.7245,6.9927
20.137,18.613,8.4065,6.7532
20.336,18.802,8.5673,6.8728
20.533,18.987,8.7084,6.9774
20.291,18.749,8.3923,6.7398
20.036,18.505,8.1152,6.5325
20.212,18.677,8.312,6.6802
20.392,18.85,8.4844,6.8091
20.138,18.605,8.1959,6.5928
19.876,18.357,7.9433,6.4044
19.612,18.109,7.7227,6.2405
19.348,17.865,7.5303,6.0982
19.526,18.046,7.8011,6.3024
19.717,18.234,8.0374,6.4799
19.916,18.426,8.2439,6.6344
19.684,18.2,7.9853,6.4406
19.444,17.972,7.7593,6.2719
19.639,18.164,8.0009,6.4534
19.406,17.941,7.7729,6.2831
19.607,18.137,8.0127,6.4631
19.379,17.919,7.7833,6.2915
19.584,18.118,8.0218,6.4704
19.359,17.902,7.7912,6.2978
19.567,18.104,8.0287,6.4759
19.781,18.308,8.2363,6.6309
19.997,18.511,8.418,6.766
19.776,18.293,8.1377,6.5553
19.981,18.488,8.3317,6.7001
20.188,18.682,8.5017,6.8265
19.957,18.455,8.211,6.608
20.152,18.641,8.3959,6.7461
19.912,18.408,8.1183,6.5379
19.665,18.172,7.8755,6.3566
19.415,17.937,7.6636,6.199
19.165,17.705,7.4789,6.0622
18.919,17.478,7.3182,5.9436
18.679,17.258,7.1786,5.841
18.448,17.047,7.0576,5.7524
18.663,17.265,7.39,6.0029
18.896,17.492,7.6789,6.2198
18.703,17.306,7.4922,6.0803
18.508,17.121,7.3298,5.9593
18.75,17.358,7.6265,6.182
18.567,17.18,7.4466,6.0474
18.381,17.004,7.2902,5.9309
18.196,16.83,7.1543,5.83
18.45,17.079,7.474,6.0701
18.716,17.333,7.7521,6.2781
18.988,17.589,7.9945,6.4587
19.259,17.841,8.2064,6.6159
19.526,18.088,8.3918,6.753
19.787,18.327,8.5544,6.8726
19.604,18.139,8.2572,6.6483
19.841,18.361,8.4364,6.7812
19.639,18.159,8.1538,6.5686
19.86,18.369,8.3458,6.7117
19.645,18.158,8.0745,6.5079
19.421,17.943,7.8372,6.3305
19.627,18.145,8.0689,6.5043
19.84,18.348,8.2714,6.6557
19.618,18.133,8.0094,6.4591
19.825,18.332,8.2194,6.6163
20.034,18.531,8.4033,6.7533
20.243,18.727,8.5644,6.8729
20.45,18.919,8.7059,6.9774
20.651,19.105,8.8303,7.0689
20.41,18.867,8.4993,6.8198
20.156,18.621,8.209,6.6022
19.894,18.373,7.9548,6.4126
19.629,18.125,7.7327,6.2476
19.365,17.88,7.539,6.1043
19.542,18.06,7.8087,6.3078
